File Creation Date,2025-04-15
Sampling Location,

0.5m,,,,,,
,Cs-134,,Cs-137,,H-3,
Date and time of Sampling,Dt,ND,Dt,ND,Dt,ND
2022/03/04,,0.0005,0.0027,,,0.028
2022/02/04,,0.00058,0.0031,,0.16,
2022/01/15,,,0.0025,,,
2021/12/14,,,0.009,,,
2021/11/04,,,0.0055,,0.064,
2021/10/07,,,0.0049,,0.13,
2021/09/10,,,0.0029,,0.083,
2021/08/06,,,0.004,,0.1,
2021/07/14,,,0.0024,,0.13,
2021/06/10,,,0.0027,,0.14,
2021/05/18,,,0.0048,,0.11,
2021/04/24,,,0.0065,,0.12,
