File Creation Date,2025-07-10
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2024/07/09,Angelfish,H-3:OBT,,0.05,Bq/kg-fresh
2024/07/09,Mixed fish sample A,H-3:OBT,,0.05,Bq/kg-fresh
2024/07/09,Mixed fish sample B,H-3:OBT,0.048,,Bq/kg-fresh
2024/02/15,Olive flounder,H-3:TFWT,,0.06,Bq/L
2024/02/15,Angelfish,H-3:TFWT,0.078,,Bq/L
2024/02/15,Browneye skate,H-3:TFWT,0.098,,Bq/L
2024/02/15,Olive flounder,H-3:TFWT,,0.05,Bq/kg-fresh
2024/02/15,Angelfish,H-3:TFWT,0.06,,Bq/kg-fresh
2024/02/15,Browneye skate,H-3:TFWT,0.076,,Bq/kg-fresh
2024/02/15,Olive flounder,H-3:OBT,,0.4,Bq/L
2024/02/15,Angelfish,H-3:OBT,,0.5,Bq/L
2024/02/15,Browneye skate,H-3:OBT,,0.5,Bq/L
2024/02/15,Olive flounder,H-3:OBT,,0.05,Bq/kg-fresh
2024/02/15,Angelfish,H-3:OBT,,0.06,Bq/kg-fresh
2024/02/15,Browneye skate,H-3:OBT,,0.06,Bq/kg-fresh
2023/10/18,Olive flounder,H-3:TFWT,1.2,,Bq/L
2023/10/18,Angelfish,H-3:TFWT,1.3,,Bq/L
2023/10/18,Browneye skate,H-3:TFWT,1.6,,Bq/L
2023/10/18,Olive flounder,H-3:TFWT,0.91,,Bq/kg-fresh
2023/10/18,Angelfish,H-3:TFWT,1,,Bq/kg-fresh
2023/10/18,Browneye skate,H-3:TFWT,1.3,,Bq/kg-fresh
2023/10/18,Olive flounder,H-3:OBT,0.49,,Bq/L
2023/10/18,Angelfish,H-3:OBT,0.53,,Bq/L
2023/10/18,Browneye skate,H-3:OBT,0.61,,Bq/L
2023/10/18,Olive flounder,H-3:OBT,0.066,,Bq/kg-fresh
2023/10/18,Angelfish,H-3:OBT,0.067,,Bq/kg-fresh
2023/10/18,Browneye skate,H-3:OBT,0.07,,Bq/kg-fresh
2023/09/12,Olive flounder,H-3:TFWT,0.085,,Bq/L
2023/09/12,Whip stingray,H-3:TFWT,0.042,,Bq/L
2023/09/12,Mixed fish sample,H-3:TFWT,0.097,,Bq/L
2023/09/12,Olive flounder,H-3:TFWT,0.065,,Bq/kg-fresh
2023/09/12,Whip stingray,H-3:TFWT,0.033,,Bq/kg-fresh
2023/09/12,Mixed fish sample,H-3:TFWT,0.076,,Bq/kg-fresh
2023/09/12,Olive flounder,H-3:OBT,,0.4,Bq/L
2023/09/12,Whip stingray,H-3:OBT,,0.4,Bq/L
2023/09/12,Mixed fish sample,H-3:OBT,,0.4,Bq/L
2023/09/12,Olive flounder,H-3:OBT,,0.05,Bq/kg-fresh
2023/09/12,Whip stingray,H-3:OBT,,0.05,Bq/kg-fresh
2023/09/12,Mixed fish sample,H-3:OBT,,0.05,Bq/kg-fresh
2023/08/23,Olive flounder,H-3:TFWT,0.12,,Bq/L
2023/08/23,Browneye skate,H-3:TFWT,0.11,,Bq/L
2023/08/23,Japanese eagle ray,H-3:TFWT,0.1,,Bq/L
2023/08/23,Olive flounder,H-3:TFWT,0.094,,Bq/kg-fresh
2023/08/23,Browneye skate,H-3:TFWT,0.089,,Bq/kg-fresh
2023/08/23,Japanese eagle ray,H-3:TFWT,0.077,,Bq/kg-fresh
2023/08/23,Olive flounder,H-3:OBT,,0.4,Bq/L
2023/08/23,Browneye skate,H-3:OBT,,0.4,Bq/L
2023/08/23,Japanese eagle ray,H-3:OBT,,0.4,Bq/L
2023/08/23,Olive flounder,H-3:OBT,,0.05,Bq/kg-fresh
2023/08/23,Browneye skate,H-3:OBT,,0.04,Bq/kg-fresh
2023/08/23,Japanese eagle ray,H-3:OBT,,0.05,Bq/kg-fresh
2023/02/10,Mixed fish sample,H-3:TFWT,0.1,,Bq/L
2023/02/10,Angelfish,H-3:TFWT,0.12,,Bq/L
2023/02/10,Mixed fish sample,H-3:TFWT,0.08,,Bq/kg-fresh
2023/02/10,Angelfish,H-3:TFWT,0.094,,Bq/kg-fresh
2023/02/10,Mixed fish sample,H-3:OBT,,0.4,Bq/L
2023/02/10,Angelfish,H-3:OBT,,0.4,Bq/L
2023/02/10,Mixed fish sample,H-3:OBT,,0.04,Bq/kg-fresh
2023/02/10,Angelfish,H-3:OBT,,0.05,Bq/kg-fresh
2023/01/13,Olive flounder,H-3:TFWT,,0.06,Bq/L
2023/01/13,Angelfish,H-3:TFWT,,0.05,Bq/L
2023/01/13,Browneye skate,H-3:TFWT,,0.05,Bq/L
2023/01/13,Olive flounder,H-3:TFWT,,0.05,Bq/kg-fresh
2023/01/13,Angelfish,H-3:TFWT,,0.04,Bq/kg-fresh
2023/01/13,Browneye skate,H-3:TFWT,,0.04,Bq/kg-fresh
2023/01/13,Olive flounder,H-3:OBT,,0.4,Bq/L
2023/01/13,Angelfish,H-3:OBT,,0.4,Bq/L
2023/01/13,Browneye skate,H-3:OBT,,0.4,Bq/L
2023/01/13,Olive flounder,H-3:OBT,,0.05,Bq/kg-fresh
2023/01/13,Angelfish,H-3:OBT,,0.05,Bq/kg-fresh
2023/01/13,Browneye skate,H-3:OBT,,0.05,Bq/kg-fresh
2022/11/09,Olive flounder,H-3:TFWT,0.093,,Bq/L
2022/11/09,Angelfish,H-3:TFWT,0.099,,Bq/L
2022/11/09,Browneye skate,H-3:TFWT,0.091,,Bq/L
2022/11/09,Olive flounder,H-3:TFWT,0.07,,Bq/kg-fresh
2022/11/09,Angelfish,H-3:TFWT,0.076,,Bq/kg-fresh
2022/11/09,Browneye skate,H-3:TFWT,0.07,,Bq/kg-fresh
2022/11/09,Olive flounder,H-3:OBT,,0.4,Bq/L
2022/11/09,Angelfish,H-3:OBT,,0.4,Bq/L
2022/11/09,Browneye skate,H-3:OBT,,0.4,Bq/L
2022/11/09,Olive flounder,H-3:OBT,,0.06,Bq/kg-fresh
2022/11/09,Angelfish,H-3:OBT,,0.05,Bq/kg-fresh
2022/11/09,Browneye skate,H-3:OBT,,0.05,Bq/kg-fresh
2022/10/22,Olive flounder,H-3:TFWT,0.18,,Bq/L
2022/10/22,Browneye skate,H-3:TFWT,0.15,,Bq/L
2022/10/22,Honnibe crocker,H-3:TFWT,0.17,,Bq/L
2022/10/22,Olive flounder,H-3:TFWT,0.13,,Bq/kg-fresh
2022/10/22,Browneye skate,H-3:TFWT,0.12,,Bq/kg-fresh
2022/10/22,Honnibe crocker,H-3:TFWT,0.14,,Bq/kg-fresh
2022/10/22,Olive flounder,H-3:OBT,,0.4,Bq/L
2022/10/22,Browneye skate,H-3:OBT,,0.4,Bq/L
2022/10/22,Honnibe crocker,H-3:OBT,,0.4,Bq/L
2022/10/22,Olive flounder,H-3:OBT,,0.05,Bq/kg-fresh
2022/10/22,Browneye skate,H-3:OBT,,0.04,Bq/kg-fresh
2022/10/22,Honnibe crocker,H-3:OBT,,0.05,Bq/kg-fresh
