File Creation Date,2025-04-21
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2024/12/15,White croaker,Cs-134,,8.1,Bq/kg
2024/12/15,Marbled sole,Cs-134,,7.3,Bq/kg
2024/12/15,Roundnose flounder,Cs-134,,11.0,Bq/kg
2024/12/15,Ridged-eye flounder,Cs-134,,11.0,Bq/kg
2024/12/15,Conger eel,Cs-134,,7.3,Bq/kg
2024/12/15,Mirror dory,Cs-134,,8.7,Bq/kg
2024/12/15,Horsehead tilefish,Cs-134,,8.6,Bq/kg
2024/12/15,Whitefin trevally,Cs-134,,8.5,Bq/kg
2024/12/15,Redwing searobin,Cs-137,,7.9,Bq/kg
2024/12/15,White croaker,Cs-137,,6.2,Bq/kg
2024/12/15,Marbled sole,Cs-137,9.6,,Bq/kg
2024/12/15,Roundnose flounder,Cs-137,,8.0,Bq/kg
2024/12/15,Ridged-eye flounder,Cs-137,,7.2,Bq/kg
2024/12/15,Conger eel,Cs-137,,7.9,Bq/kg
2024/12/15,Mirror dory,Cs-137,,7.6,Bq/kg
2024/12/15,Horsehead tilefish,Cs-137,,8.0,Bq/kg
2024/12/15,Whitefin trevally,Cs-137,,7.4,Bq/kg
2024/12/08,White croaker,Cs-134,,7.5,Bq/kg
2024/12/08,Jack mackerel,Cs-134,,8.6,Bq/kg
2024/12/08,Chub mackerel,Cs-134,,9.1,Bq/kg
2024/12/08,Conger eel,Cs-134,,9.2,Bq/kg
2024/12/08,Red barracuda,Cs-134,,9.4,Bq/kg
2024/12/08,Hairtail,Cs-134,,7.9,Bq/kg
2024/12/08,Lizardfish,Cs-134,,8.6,Bq/kg
2024/12/08,White croaker,Cs-137,,7.6,Bq/kg
2024/12/08,Jack mackerel,Cs-137,,7.5,Bq/kg
2024/12/08,Chub mackerel,Cs-137,,7.5,Bq/kg
2024/12/08,Conger eel,Cs-137,,8.2,Bq/kg
2024/12/08,Red barracuda,Cs-137,,7.2,Bq/kg
2024/12/08,Hairtail,Cs-137,,7.2,Bq/kg
2024/12/08,Lizardfish,Cs-137,,7.0,Bq/kg
2024/12/01,Black rockfish,Cs-134,,11.0,Bq/kg
2024/12/01,Sebastes cheni,Cs-134,,8.0,Bq/kg
2024/12/01,Black rockfish,Cs-137,,7.8,Bq/kg
2024/12/01,Sebastes cheni,Cs-137,,7.9,Bq/kg
2024/11/10,Red sea bream,Cs-134,,8.6,Bq/kg
2024/11/10,Red sea bream,Cs-137,,7.4,Bq/kg
2024/10/31,Black rockfish,Cs-134,,7.9,Bq/kg
2024/10/31,Black rockfish,Cs-137,,7.6,Bq/kg
2024/10/27,Redwing searobin,Cs-134,,8.8,Bq/kg
2024/10/27,Yellow goosefish,Cs-134,,9.8,Bq/kg
2024/10/27,White croaker,Cs-134,,8.5,Bq/kg
2024/10/27,Jack mackerel,Cs-134,,8.8,Bq/kg
2024/10/27,Chub mackerel,Cs-134,,7.4,Bq/kg
2024/10/27,Ridged-eye flounder,Cs-134,,9.3,Bq/kg
2024/10/27,Hairtail,Cs-134,,6.3,Bq/kg
2024/10/27,Blackthroat seaperch,Cs-134,,11,Bq/kg
2024/10/27,Rikuzen flounder,Cs-134,,8.7,Bq/kg
2024/10/27,Redwing searobin,Cs-137,,7,Bq/kg
2024/10/27,Yellow goosefish,Cs-137,,9.2,Bq/kg
2024/10/27,White croaker,Cs-137,,8.3,Bq/kg
2024/10/27,Jack mackerel,Cs-137,,7.7,Bq/kg
2024/10/27,Chub mackerel,Cs-137,,7.5,Bq/kg
2024/10/27,Ridged-eye flounder,Cs-137,,7.3,Bq/kg
2024/10/27,Hairtail,Cs-137,,6.8,Bq/kg
2024/10/27,Blackthroat seaperch,Cs-137,,8.1,Bq/kg
2024/10/27,Rikuzen flounder,Cs-137,,7.7,Bq/kg
2024/10/20,Sea bass,Cs-134,,7.6,Bq/kg
2024/10/20,Japanese amberjack,Cs-134,,8.5,Bq/kg
2024/10/20,Sea bass,Cs-137,,7.6,Bq/kg
2024/10/20,Japanese amberjack,Cs-137,,8,Bq/kg
2024/10/13,Crimson sea bream,Cs-134,,8,Bq/kg
2024/10/13,Bluefin searobin,Cs-134,,7.4,Bq/kg
2024/10/13,Redwing searobin,Cs-134,,8.4,Bq/kg
2024/10/13,Takifugu snyderi,Cs-134,,7.3,Bq/kg
2024/10/13,White croaker,Cs-134,,8.1,Bq/kg
2024/10/13,Jack mackerel,Cs-134,,7.9,Bq/kg
2024/10/13,Marbled sole,Cs-134,,9.3,Bq/kg
2024/10/13,Ridged-eye flounder,Cs-134,,9.1,Bq/kg
2024/10/13,Red barracuda,Cs-134,,8.1,Bq/kg
2024/10/13,Hairtail,Cs-134,,11,Bq/kg
2024/10/13,Ridged-eye flounder,Cs-134,,9,Bq/kg
2024/10/13,Pacific rudderfish,Cs-134,,9.7,Bq/kg
2024/10/13,John dory,Cs-134,,7.3,Bq/kg
2024/10/13,Japanese barracuda,Cs-134,,10,Bq/kg
2024/10/13,Lizardfish,Cs-134,,7,Bq/kg
2024/10/13,Crimson sea bream,Cs-137,,7.5,Bq/kg
2024/10/13,Bluefin searobin,Cs-137,,6.6,Bq/kg
2024/10/13,Redwing searobin,Cs-137,,7.8,Bq/kg
2024/10/13,Takifugu snyderi,Cs-137,,6.9,Bq/kg
2024/10/13,White croaker,Cs-137,,8.4,Bq/kg
2024/10/13,Jack mackerel,Cs-137,,7.6,Bq/kg
2024/10/13,Marbled sole,Cs-137,,9.2,Bq/kg
2024/10/13,Ridged-eye flounder,Cs-137,,6.4,Bq/kg
2024/10/13,Red barracuda,Cs-137,,6.2,Bq/kg
2024/10/13,Hairtail,Cs-137,,8.2,Bq/kg
2024/10/13,Ridged-eye flounder,Cs-137,,7.4,Bq/kg
2024/10/13,Pacific rudderfish,Cs-137,,8,Bq/kg
2024/10/13,John dory,Cs-137,,6.9,Bq/kg
2024/10/13,Japanese barracuda,Cs-137,,6.6,Bq/kg
2024/10/13,Lizardfish,Cs-137,,7.8,Bq/kg
2024/10/10,Japanese amberjack,Cs-134,,8.2,Bq/kg
2024/10/10,Japanese amberjack,Cs-137,,7.3,Bq/kg
2024/10/06,Japanese amberjack,Cs-134,,9.7,Bq/kg
2024/10/06,Japanese amberjack,Cs-137,,8.3,Bq/kg
2024/09/29,Honnibe crocker,Cs-134,,6.9,Bq/kg
2024/09/29,Japanese amberjack,Cs-134,,9.8,Bq/kg
2024/09/29,Yellowtail amberjack,Cs-134,,8.7,Bq/kg
2024/09/29,Honnibe crocker,Cs-137,,7.7,Bq/kg
2024/09/29,Japanese amberjack,Cs-137,,8.4,Bq/kg
2024/09/29,Yellowtail amberjack,Cs-137,,7.1,Bq/kg
2024/09/27,White croaker,Cs-134,,9.1,Bq/kg
2024/09/27,Conger eel,Cs-134,,8.3,Bq/kg
2024/09/27,Hairtail,Cs-134,,11,Bq/kg
2024/09/27,Pacific rudderfish,Cs-134,,9.6,Bq/kg
2024/09/27,John dory,Cs-134,,7.9,Bq/kg
2024/09/27,White croaker,Cs-137,,8.3,Bq/kg
2024/09/27,Conger eel,Cs-137,,7.9,Bq/kg
2024/09/27,Hairtail,Cs-137,,6.2,Bq/kg
2024/09/27,Pacific rudderfish,Cs-137,,7.6,Bq/kg
2024/09/27,John dory,Cs-137,,8.1,Bq/kg
2024/09/16,Yellow goosefish,Cs-134,,8.2,Bq/kg
2024/09/16,Jack mackerel,Cs-134,,7.2,Bq/kg
2024/09/16,Marbled sole,Cs-134,,7.4,Bq/kg
2024/09/16,Willowy flounder,Cs-134,,8.6,Bq/kg
2024/09/16,Hairtail,Cs-134,,8.9,Bq/kg
2024/09/16,Horsehead tilefish,Cs-134,,7.1,Bq/kg
2024/09/16,Blackthroat seaperch,Cs-134,,9.7,Bq/kg
2024/09/16,Brown hakeling,Cs-134,,11,Bq/kg
2024/09/16,Common skate,Cs-134,,10,Bq/kg
2024/09/16,Scorpionfish,Cs-134,,10,Bq/kg
2024/09/16,Yellow goosefish,Cs-137,,6.4,Bq/kg
2024/09/16,Jack mackerel,Cs-137,,7.2,Bq/kg
2024/09/16,Marbled sole,Cs-137,,8.4,Bq/kg
2024/09/16,Willowy flounder,Cs-137,,8.5,Bq/kg
2024/09/16,Hairtail,Cs-137,,8.6,Bq/kg
2024/09/16,Horsehead tilefish,Cs-137,,7.4,Bq/kg
2024/09/16,Blackthroat seaperch,Cs-137,,7.9,Bq/kg
2024/09/16,Brown hakeling,Cs-137,,7.8,Bq/kg
2024/09/16,Common skate,Cs-137,,7.4,Bq/kg
2024/09/16,Scorpionfish,Cs-137,,7.4,Bq/kg
2024/09/15,Black sea bream,Cs-134,,7.6,Bq/kg
2024/09/15,Crescent sweeplips,Cs-134,,8,Bq/kg
2024/09/15,Spotbelly rockfish,Cs-134,,8.9,Bq/kg
2024/09/15,Black sea bream,Cs-137,,8.4,Bq/kg
2024/09/15,Crescent sweeplips,Cs-137,,7.7,Bq/kg
2024/09/15,Spotbelly rockfish,Cs-137,,8.1,Bq/kg
2024/09/13,Black rockfish,Cs-134,,8,Bq/kg
2024/09/13,Black rockfish,Cs-137,,6.6,Bq/kg
2024/09/08,Red sea bream,Cs-134,,8.9,Bq/kg
2024/09/08,Fox jacopever,Cs-134,,8.8,Bq/kg
2024/09/08,Japanese amberjack,Cs-134,,9.6,Bq/kg
2024/09/08,Red sea bream,Cs-137,,8.6,Bq/kg
2024/09/08,Fox jacopever,Cs-137,,9,Bq/kg
2024/09/08,Japanese amberjack,Cs-137,,7.8,Bq/kg
2024/09/01,Fox jacopever,Cs-134,,9.5,Bq/kg
2024/09/01,Fox jacopever,Cs-137,,6.9,Bq/kg
2024/08/25,Bluefin searobin,Cs-134,,9.2,Bq/kg
2024/08/25,Fox jacopever,Cs-134,,7.4,Bq/kg
2024/08/25,Bluefin searobin,Cs-137,,6.5,Bq/kg
2024/08/25,Fox jacopever,Cs-137,,6.5,Bq/kg
2024/08/18,Olive flounder,Cs-134,,11,Bq/kg
2024/08/18,Olive flounder,Cs-137,,8.3,Bq/kg
2024/08/04,Sebastes cheni,Cs-134,,9,Bq/kg
2024/08/04,Sebastes cheni,Cs-137,,7,Bq/kg
2024/07/28,Sea bass,Cs-134,,7.9,Bq/kg
2024/07/28,Sea bass,Cs-137,,7.9,Bq/kg
2024/07/21,Sea bass,Cs-134,,7.8,Bq/kg
2024/07/21,Sea bass,Cs-137,,8.4,Bq/kg
2024/07/07,Microstomus achne,Cs-134,,7.4,Bq/kg
2024/07/07,Red sea bream,Cs-134,,9.1,Bq/kg
2024/07/07,Sea bass,Cs-134,,7.5,Bq/kg
2024/07/07,Marbled rockfish,Cs-134,,9.8,Bq/kg
2024/07/07,Japanese amberjack,Cs-134,,6.9,Bq/kg
2024/07/07,Microstomus achne,Cs-137,,7.9,Bq/kg
2024/07/07,Red sea bream,Cs-137,,6.4,Bq/kg
2024/07/07,Sea bass,Cs-137,,6.9,Bq/kg
2024/07/07,Marbled rockfish,Cs-137,,7.9,Bq/kg
2024/07/07,Japanese amberjack,Cs-137,,7.5,Bq/kg
2024/06/30,Bluefin searobin,Cs-134,,7.8,Bq/kg
2024/06/30,Red sea bream,Cs-134,,8.8,Bq/kg
2024/06/30,Bluefin searobin,Cs-137,,7.4,Bq/kg
2024/06/30,Red sea bream,Cs-137,,6.8,Bq/kg
2024/06/02,Black rockfish,Cs-134,,9.1,Bq/kg
2024/06/02,Black rockfish,Cs-134,,9,Bq/kg
2024/06/02,Honnibe crocker,Cs-134,,8.5,Bq/kg
2024/06/02,Black rockfish,Cs-137,,8.8,Bq/kg
2024/06/02,Black rockfish,Cs-137,,7.5,Bq/kg
2024/06/02,Honnibe crocker,Cs-137,,6.8,Bq/kg
2024/05/26,Olive flounder,Cs-134,,8.4,Bq/kg
2024/05/26,Yellow goosefish,Cs-134,,8.9,Bq/kg
2024/05/26,Chub mackerel,Cs-134,,9.2,Bq/kg
2024/05/26,Conger eel,Cs-134,,9.5,Bq/kg
2024/05/26,Hairtail,Cs-134,,9.2,Bq/kg
2024/05/26,Blackthroat seaperch,Cs-134,,8,Bq/kg
2024/05/26,Olive flounder,Cs-137,,6,Bq/kg
2024/05/26,Yellow goosefish,Cs-137,,7.9,Bq/kg
2024/05/26,Chub mackerel,Cs-137,,7,Bq/kg
2024/05/26,Conger eel,Cs-137,,7.5,Bq/kg
2024/05/26,Hairtail,Cs-137,,7.8,Bq/kg
2024/05/26,Blackthroat seaperch,Cs-137,,7.5,Bq/kg
2024/05/19,Red sea bream,Cs-134,,8.6,Bq/kg
2024/05/19,Black rockfish,Cs-134,,8.3,Bq/kg
2024/05/19,Striped jewfish,Cs-134,,8,Bq/kg
2024/05/19,Redwing searobin,Cs-134,,7.8,Bq/kg
2024/05/19,White croaker,Cs-134,,8.3,Bq/kg
2024/05/19,Sea bass,Cs-134,,8.4,Bq/kg
2024/05/19,Roundnose flounder,Cs-134,,8.7,Bq/kg
2024/05/19,Greenling,Cs-134,,9.7,Bq/kg
2024/05/19,Conger eel,Cs-134,,7.6,Bq/kg
2024/05/19,Littlemouth flounder,Cs-134,,8.4,Bq/kg
2024/05/19,Greeneye,Cs-134,,9.4,Bq/kg
2024/05/19,Red sea bream,Cs-137,,7.5,Bq/kg
2024/05/19,Black rockfish,Cs-137,,8.9,Bq/kg
2024/05/19,Striped jewfish,Cs-137,,6.8,Bq/kg
2024/05/19,Redwing searobin,Cs-137,,8.3,Bq/kg
2024/05/19,White croaker,Cs-137,,7.8,Bq/kg
2024/05/19,Sea bass,Cs-137,,6.8,Bq/kg
2024/05/19,Roundnose flounder,Cs-137,,7.8,Bq/kg
2024/05/19,Greenling,Cs-137,,8.1,Bq/kg
2024/05/19,Conger eel,Cs-137,,6.4,Bq/kg
2024/05/19,Littlemouth flounder,Cs-137,,9.2,Bq/kg
2024/05/19,Greeneye,Cs-137,,6.6,Bq/kg
2024/05/12,Sea bass,Cs-134,,7.4,Bq/kg
2024/05/12,Sea bass,Cs-137,,7.7,Bq/kg
2024/04/21,Olive flounder,Cs-134,,7.9,Bq/kg
2024/04/21,Black rockfish,Cs-134,,11,Bq/kg
2024/04/21,Black rockfish,Cs-134,,7.7,Bq/kg
2024/04/21,Olive flounder,Cs-137,,7.4,Bq/kg
2024/04/21,Black rockfish,Cs-137,,8.1,Bq/kg
2024/04/21,Black rockfish,Cs-137,,6.3,Bq/kg
2024/04/14,Black rockfish,Cs-134,,8.4,Bq/kg
2024/04/14,Black rockfish,Cs-134,,8.5,Bq/kg
2024/04/14,Black rockfish,Cs-134,,8.7,Bq/kg
2024/04/14,Black rockfish,Cs-134,,8.2,Bq/kg
2024/04/14,Black rockfish,Cs-134,,9.9,Bq/kg
2024/04/14,Greenling,Cs-134,,11,Bq/kg
2024/04/14,Fox jacopever,Cs-134,,8.6,Bq/kg
2024/04/14,Black rockfish,Cs-137,,7.3,Bq/kg
2024/04/14,Black rockfish,Cs-137,,7.2,Bq/kg
2024/04/14,Black rockfish,Cs-137,,7.4,Bq/kg
2024/04/14,Black rockfish,Cs-137,,6.1,Bq/kg
2024/04/14,Black rockfish,Cs-137,,8.3,Bq/kg
2024/04/14,Greenling,Cs-137,,8.8,Bq/kg
2024/04/14,Fox jacopever,Cs-137,,7.1,Bq/kg
2024/04/07,Greenling,Cs-134,,9.4,Bq/kg
2024/04/07,Greenling,Cs-137,,8.9,Bq/kg
2024/04/01,Olive flounder,Cs-134,,7.2,Bq/kg
2024/04/01,Sea bass,Cs-134,,11,Bq/kg
2024/04/01,Olive flounder,Cs-137,,7.1,Bq/kg
2024/04/01,Sea bass,Cs-137,,7.9,Bq/kg
2024/03/24,Black rockfish,Cs-134,,9.6,Bq/kg
2024/03/24,Black rockfish,Cs-134,,11,Bq/kg
2024/03/24,Black rockfish,Cs-134,,9.4,Bq/kg
2024/03/24,Black rockfish,Cs-137,,9.1,Bq/kg
2024/03/24,Black rockfish,Cs-137,,7.2,Bq/kg
2024/03/24,Black rockfish,Cs-137,,7.6,Bq/kg
2024/03/11,Microstomus achne,Cs-134,,8,Bq/kg
2024/03/11,Black rockfish,Cs-134,,8,Bq/kg
2024/03/11,Microstomus achne,Cs-137,,8,Bq/kg
2024/03/11,Black rockfish,Cs-137,,5.8,Bq/kg
2024/03/10,Black rockfish,Cs-134,,8.1,Bq/kg
2024/03/10,Black rockfish,Cs-137,,7.7,Bq/kg
2024/02/25,Black rockfish,Cs-134,,9.1,Bq/kg
2024/02/25,Black rockfish,Cs-134,,9.4,Bq/kg
2024/02/25,Black rockfish,Cs-134,,7.3,Bq/kg
2024/02/25,Black rockfish,Cs-134,,8.5,Bq/kg
2024/02/25,Black rockfish,Cs-137,,7.9,Bq/kg
2024/02/25,Black rockfish,Cs-137,,7.1,Bq/kg
2024/02/25,Black rockfish,Cs-137,,7.1,Bq/kg
2024/02/25,Black rockfish,Cs-137,,7.4,Bq/kg
2024/02/18,Olive flounder,Cs-134,,9,Bq/kg
2024/02/18,Red sea bream,Cs-134,,8.4,Bq/kg
2024/02/18,White croaker,Cs-134,,11,Bq/kg
2024/02/18,Ridged-eye flounder,Cs-134,,11,Bq/kg
2024/02/18,Willowy flounder,Cs-134,,11,Bq/kg
2024/02/18,Olive flounder,Cs-137,,7.2,Bq/kg
2024/02/18,Red sea bream,Cs-137,,6.9,Bq/kg
2024/02/18,White croaker,Cs-137,,8.7,Bq/kg
2024/02/18,Ridged-eye flounder,Cs-137,,8.1,Bq/kg
2024/02/18,Willowy flounder,Cs-137,,7.5,Bq/kg
2024/02/12,Crimson sea bream,Cs-134,,7.9,Bq/kg
2024/02/12,Yellow goosefish,Cs-134,,7.6,Bq/kg
2024/02/12,White croaker,Cs-134,,8.3,Bq/kg
2024/02/12,Sea bass,Cs-134,,8.5,Bq/kg
2024/02/12,Pointhead flounder,Cs-134,,7.9,Bq/kg
2024/02/12,Honnibe crocker,Cs-134,,9.3,Bq/kg
2024/02/12,Jack mackerel,Cs-134,,7.6,Bq/kg
2024/02/12,Globefish,Cs-134,,7.5,Bq/kg
2024/02/12,Ridged-eye flounder,Cs-134,,6.9,Bq/kg
2024/02/12,Conger eel,Cs-134,,8.5,Bq/kg
2024/02/12,Hairtail,Cs-134,,9.6,Bq/kg
2024/02/12,Smooth dogfish,Cs-134,,7.6,Bq/kg
2024/02/12,Horsehead tilefish,Cs-134,,8.9,Bq/kg
2024/02/12,Lizardfish,Cs-134,,9.2,Bq/kg
2024/02/12,Crimson sea bream,Cs-137,,6.8,Bq/kg
2024/02/12,Yellow goosefish,Cs-137,,7.8,Bq/kg
2024/02/12,White croaker,Cs-137,,7.4,Bq/kg
2024/02/12,Sea bass,Cs-137,,5.8,Bq/kg
2024/02/12,Pointhead flounder,Cs-137,,7.7,Bq/kg
2024/02/12,Honnibe crocker,Cs-137,,6.5,Bq/kg
2024/02/12,Jack mackerel,Cs-137,,6.4,Bq/kg
2024/02/12,Globefish,Cs-137,,5.3,Bq/kg
2024/02/12,Ridged-eye flounder,Cs-137,,8.1,Bq/kg
2024/02/12,Conger eel,Cs-137,,7.9,Bq/kg
2024/02/12,Hairtail,Cs-137,,8,Bq/kg
2024/02/12,Smooth dogfish,Cs-137,,7.7,Bq/kg
2024/02/12,Horsehead tilefish,Cs-137,,6.9,Bq/kg
2024/02/12,Lizardfish,Cs-137,,8.4,Bq/kg
2024/02/09,Black rockfish,Cs-134,,8.5,Bq/kg
2024/02/09,Black rockfish,Cs-137,,6.6,Bq/kg
2024/02/05,Microstomus achne,Cs-134,,9.8,Bq/kg
2024/02/05,Red sea bream,Cs-134,,9,Bq/kg
2024/02/05,Microstomus achne,Cs-137,,8.2,Bq/kg
2024/02/05,Red sea bream,Cs-137,,8.7,Bq/kg
2024/02/04,Willowy flounder,Cs-134,,7.5,Bq/kg
2024/02/04,Tiger puffer,Cs-134,,8.8,Bq/kg
2024/02/04,Willowy flounder,Cs-137,,7.1,Bq/kg
2024/02/04,Tiger puffer,Cs-137,,7.2,Bq/kg
2024/02/03,Olive flounder,Cs-134,,11,Bq/kg
2024/02/03,Marbled sole,Cs-134,,8.2,Bq/kg
2024/02/03,Japanese amberjack,Cs-134,,9.1,Bq/kg
2024/02/03,Seven band grouper,Cs-134,,8.4,Bq/kg
2024/02/03,Olive flounder,Cs-137,,7.4,Bq/kg
2024/02/03,Marbled sole,Cs-137,,6.4,Bq/kg
2024/02/03,Japanese amberjack,Cs-137,,9,Bq/kg
2024/02/03,Seven band grouper,Cs-137,,7,Bq/kg
2024/02/01,Black rockfish,Cs-134,,8.8,Bq/kg
2024/02/01,Black rockfish,Cs-134,,9.4,Bq/kg
2024/02/01,Black rockfish,Cs-137,,9.2,Bq/kg
2024/02/01,Black rockfish,Cs-137,,7.4,Bq/kg
2023/12/17,Olive flounder,Cs-134,,8.4,Bq/kg
2023/12/17,Olive flounder,Cs-137,,8.2,Bq/kg
2023/12/10,Yellow goosefish,Cs-134,,7.9,Bq/kg
2023/12/10,Red barracuda,Cs-134,,8.2,Bq/kg
2023/12/10,Yellow goosefish,Cs-137,,8.8,Bq/kg
2023/12/10,Red barracuda,Cs-137,,7.4,Bq/kg
2023/12/03,Olive flounder,Cs-134,,11,Bq/kg
2023/12/03,White croaker,Cs-134,,9.4,Bq/kg
2023/12/03,Jack mackerel,Cs-134,,9.4,Bq/kg
2023/12/03,Marbled sole,Cs-134,,7.8,Bq/kg
2023/12/03,Roundnose flounder,Cs-134,,7.4,Bq/kg
2023/12/03,Willowy flounder,Cs-134,,11,Bq/kg
2023/12/03,Conger eel,Cs-134,,11,Bq/kg
2023/12/03,Red barracuda,Cs-134,,9.7,Bq/kg
2023/12/03,Hairtail,Cs-134,,9.8,Bq/kg
2023/12/03,Littlemouth flounder,Cs-134,,8.6,Bq/kg
2023/12/03,Olive flounder,Cs-137,,8.7,Bq/kg
2023/12/03,White croaker,Cs-137,,8.9,Bq/kg
2023/12/03,Jack mackerel,Cs-137,,8.6,Bq/kg
2023/12/03,Marbled sole,Cs-137,,7.4,Bq/kg
2023/12/03,Roundnose flounder,Cs-137,,7.7,Bq/kg
2023/12/03,Willowy flounder,Cs-137,,7.7,Bq/kg
2023/12/03,Conger eel,Cs-137,,8.1,Bq/kg
