File Creation Date,2024-12-05
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2024/10/27,Ridged-eye flounder,Cs-137,,7.2,Bq/kg
2024/10/27,Blue mackerel,Cs-137,,8.1,Bq/kg
2024/10/27,Spotted Flathead,Cs-137,,8.8,Bq/kg
2024/10/27,Whitefin trevally,Cs-137,,7.5,Bq/kg
2024/10/27,Blend banded,Cs-137,,8.6,Bq/kg
2024/10/25,Anchovy,Cs-134,,11,Bq/kg
2024/10/25,Anchovy,Cs-137,,7.9,Bq/kg
2024/10/24,Matsubara's red rockfish,Cs-134,,9.6,Bq/kg
2024/10/24,Matsubara's red rockfish,Cs-137,,8.9,Bq/kg
2024/10/23,Yellow goosefish,Cs-134,,9.8,Bq/kg
2024/10/23,Redwing searobin,Cs-134,,8.6,Bq/kg
2024/10/23,Takifugu snyderi,Cs-134,,10,Bq/kg
2024/10/23,White croaker,Cs-134,,9.1,Bq/kg
2024/10/23,Chub mackerel,Cs-134,,8.1,Bq/kg
2024/10/23,Roundnose flounder,Cs-134,,10,Bq/kg
2024/10/23,Willowy flounder,Cs-134,,6.8,Bq/kg
2024/10/23,Blackthroat seaperch,Cs-134,,9.4,Bq/kg
2024/10/23,Mirror dory,Cs-134,,7,Bq/kg
2024/10/23,Rikuzen flounder,Cs-134,,6.5,Bq/kg
2024/10/23,Crimson sea bream,Cs-134,,10,Bq/kg
2024/10/23,Hairtail,Cs-134,,11,Bq/kg
2024/10/23,Jack mackerel,Cs-134,,11,Bq/kg
2024/10/23,Globefish,Cs-134,,7.4,Bq/kg
2024/10/23,Deep-sea smelt,Cs-134,,11,Bq/kg
2024/10/23,Ridged-eye flounder,Cs-134,,8.6,Bq/kg
2024/10/23,Blue mackerel,Cs-134,,6.4,Bq/kg
2024/10/23,Horsehead tilefish,Cs-134,,11,Bq/kg
2024/10/23,Sea conger,Cs-134,,9.2,Bq/kg
2024/10/23,Japanese goatfish,Cs-134,,8.3,Bq/kg
2024/10/23,Yellow goosefish,Cs-137,,8.2,Bq/kg
2024/10/23,Redwing searobin,Cs-137,,6.9,Bq/kg
2024/10/23,Takifugu snyderi,Cs-137,,8.5,Bq/kg
2024/10/23,White croaker,Cs-137,,8.1,Bq/kg
2024/10/23,Chub mackerel,Cs-137,,7.6,Bq/kg
2024/10/23,Roundnose flounder,Cs-137,,9,Bq/kg
2024/10/23,Willowy flounder,Cs-137,,9.2,Bq/kg
2024/10/23,Blackthroat seaperch,Cs-137,,8.9,Bq/kg
2024/10/23,Mirror dory,Cs-137,,7.2,Bq/kg
2024/10/23,Rikuzen flounder,Cs-137,,7.7,Bq/kg
2024/10/23,Crimson sea bream,Cs-137,,6.8,Bq/kg
2024/10/23,Hairtail,Cs-137,,7.7,Bq/kg
2024/10/23,Jack mackerel,Cs-137,,7.4,Bq/kg
2024/10/23,Globefish,Cs-137,,6.6,Bq/kg
2024/10/23,Deep-sea smelt,Cs-137,,8.7,Bq/kg
2024/10/23,Ridged-eye flounder,Cs-137,,7.5,Bq/kg
2024/10/23,Blue mackerel,Cs-137,,6.9,Bq/kg
2024/10/23,Horsehead tilefish,Cs-137,,7.1,Bq/kg
2024/10/23,Sea conger,Cs-137,,7.9,Bq/kg
2024/10/23,Japanese goatfish,Cs-137,,7.1,Bq/kg
2024/10/22,Anchovy,Cs-134,,9.4,Bq/kg
2024/10/22,Anchovy,Cs-137,,7.7,Bq/kg
2024/10/21,Smooth dogfish,Cs-134,,7.6,Bq/kg
2024/10/21,John dory,Cs-134,,9.8,Bq/kg
2024/10/21,Olive flounder,Cs-134,,11,Bq/kg
2024/10/21,Silver eye,Cs-134,,9.4,Bq/kg
2024/10/21,Smooth dogfish,Cs-137,,8.2,Bq/kg
2024/10/21,John dory,Cs-137,,8.3,Bq/kg
2024/10/21,Olive flounder,Cs-137,,8.2,Bq/kg
2024/10/21,Silver eye,Cs-137,,8.8,Bq/kg
2024/10/20,Flathead,Cs-134,,9.9,Bq/kg
2024/10/20,Spotbelly rockfish,Cs-134,,9.8,Bq/kg
2024/10/20,Honnibe crocker,Cs-134,,8.5,Bq/kg
2024/10/20,Whip stingray,Cs-134,,7.7,Bq/kg
2024/10/20,Common skate,Cs-134,,7.2,Bq/kg
2024/10/20,Anchovy,Cs-134,,7.6,Bq/kg
2024/10/20,Marbled sole,Cs-134,,9.3,Bq/kg
2024/10/20,Black sea bream,Cs-134,,8.1,Bq/kg
2024/10/20,Bluefin searobin,Cs-134,,11,Bq/kg
2024/10/20,Sebastes cheni,Cs-134,,8.9,Bq/kg
2024/10/20,Yellowtail amberjack,Cs-134,,9.7,Bq/kg
2024/10/20,Flathead,Cs-137,,8.3,Bq/kg
2024/10/20,Spotbelly rockfish,Cs-137,,6.2,Bq/kg
2024/10/20,Honnibe crocker,Cs-137,,7.1,Bq/kg
2024/10/20,Whip stingray,Cs-137,,7.4,Bq/kg
2024/10/20,Common skate,Cs-137,,8.3,Bq/kg
2024/10/20,Anchovy,Cs-137,,7.9,Bq/kg
2024/10/20,Marbled sole,Cs-137,,7.2,Bq/kg
2024/10/20,Black sea bream,Cs-137,,7.1,Bq/kg
2024/10/20,Bluefin searobin,Cs-137,,8.7,Bq/kg
2024/10/20,Sebastes cheni,Cs-137,,8.3,Bq/kg
2024/10/20,Yellowtail amberjack,Cs-137,,8,Bq/kg
2024/10/18,Yellowbarred red rockfish,Cs-134,,8.7,Bq/kg
2024/10/18,Yellowbarred red rockfish,Cs-137,,8.1,Bq/kg
2024/10/14,Brown hakeling,Cs-134,,8.5,Bq/kg
2024/10/14,Marbled rockfish,Cs-134,,7.5,Bq/kg
2024/10/14,Yellow goosefish,Cs-134,,11,Bq/kg
2024/10/14,Honnibe crocker,Cs-134,,8.6,Bq/kg
2024/10/14,Japanese amberjack,Cs-134,,12,Bq/kg
2024/10/14,Anchovy,Cs-134,,9.2,Bq/kg
2024/10/14,Anchovy,Cs-134,,9.6,Bq/kg
2024/10/14,Willowy flounder,Cs-134,,9.9,Bq/kg
2024/10/14,Scorpionfish,Cs-134,,9.2,Bq/kg
2024/10/14,Rikuzen flounder,Cs-134,,9,Bq/kg
2024/10/14,Microstomus achne,Cs-134,,7.5,Bq/kg
2024/10/14,Red sea bream,Cs-134,,9.1,Bq/kg
2024/10/14,Sebastes cheni,Cs-134,,9,Bq/kg
2024/10/14,Deep-sea smelt,Cs-134,,9.5,Bq/kg
2024/10/14,Pacific cod,Cs-134,,9.6,Bq/kg
2024/10/14,Black Scraper,Cs-134,,7.2,Bq/kg
2024/10/14,Spottedtail morwong,Cs-134,,7.7,Bq/kg
2024/10/14,Greeneye,Cs-134,,11,Bq/kg
2024/10/14,Alfosino,Cs-134,,9.5,Bq/kg
2024/10/14,Brown hakeling,Cs-137,,6.9,Bq/kg
2024/10/14,Marbled rockfish,Cs-137,,8.4,Bq/kg
2024/10/14,Yellow goosefish,Cs-137,,8.7,Bq/kg
2024/10/14,Honnibe crocker,Cs-137,,7.3,Bq/kg
2024/10/14,Japanese amberjack,Cs-137,,7.5,Bq/kg
2024/10/14,Anchovy,Cs-137,,8.4,Bq/kg
2024/10/14,Anchovy,Cs-137,,9,Bq/kg
2024/10/14,Willowy flounder,Cs-137,,8,Bq/kg
2024/10/14,Scorpionfish,Cs-137,,8,Bq/kg
2024/10/14,Rikuzen flounder,Cs-137,,7.8,Bq/kg
2024/10/14,Microstomus achne,Cs-137,,8.1,Bq/kg
2024/10/14,Red sea bream,Cs-137,,8.8,Bq/kg
2024/10/14,Sebastes cheni,Cs-137,,8.5,Bq/kg
2024/10/14,Deep-sea smelt,Cs-137,,7.3,Bq/kg
2024/10/14,Pacific cod,Cs-137,,8.3,Bq/kg
2024/10/14,Black Scraper,Cs-137,,7.5,Bq/kg
2024/10/14,Spottedtail morwong,Cs-137,,7.8,Bq/kg
2024/10/14,Greeneye,Cs-137,,7.1,Bq/kg
2024/10/14,Alfosino,Cs-137,,8.1,Bq/kg
2024/10/08,Matsubara's red rockfish,Cs-134,,8.8,Bq/kg
2024/10/08,Matsubara's red rockfish,Cs-137,,8.6,Bq/kg
2024/10/06,Flathead,Cs-134,,10,Bq/kg
2024/10/06,Brown hakeling,Cs-134,,8.6,Bq/kg
2024/10/06,Marbled rockfish,Cs-134,,7.4,Bq/kg
2024/10/06,Ridged-eye flounder,Cs-134,,7.3,Bq/kg
2024/10/06,Common skate,Cs-134,,11,Bq/kg
2024/10/06,Takifugu snyderi,Cs-134,,9.6,Bq/kg
2024/10/06,Anchovy,Cs-134,,8.6,Bq/kg
2024/10/06,Anchovy,Cs-134,,9.6,Bq/kg
2024/10/06,White croaker,Cs-134,,7.1,Bq/kg
2024/10/06,Marbled sole,Cs-134,,7.8,Bq/kg
2024/10/06,John dory,Cs-134,,11,Bq/kg
2024/10/06,Willowy flounder,Cs-134,,6.4,Bq/kg
2024/10/06,Scorpionfish,Cs-134,,11,Bq/kg
2024/10/06,Blackthroat seaperch,Cs-134,,8.6,Bq/kg
2024/10/06,Black rockfish,Cs-134,,8.8,Bq/kg
2024/10/06,Black rockfish,Cs-134,,8.7,Bq/kg
2024/10/06,Rikuzen flounder,Cs-134,,8.7,Bq/kg
2024/10/06,Microstomus achne,Cs-134,,7.4,Bq/kg
2024/10/06,Olive flounder,Cs-134,,9.2,Bq/kg
2024/10/06,Bluefin searobin,Cs-134,,8.7,Bq/kg
2024/10/06,Red sea bream,Cs-134,,8.9,Bq/kg
2024/10/06,Hairtail,Cs-134,,8.7,Bq/kg
2024/10/06,Red barracuda,Cs-134,,11,Bq/kg
2024/10/06,Yellowbarred red rockfish,Cs-134,,9.4,Bq/kg
2024/10/06,Japanese barracuda,Cs-134,,8.8,Bq/kg
2024/10/06,Splitfin ocean-basses,Cs-134,,8.2,Bq/kg
2024/10/06,Yellowtail amberjack,Cs-134,,8.6,Bq/kg
2024/10/06,Blend banded,Cs-134,,9,Bq/kg
2024/10/06,Flathead,Cs-137,,9.6,Bq/kg
2024/10/06,Brown hakeling,Cs-137,,8,Bq/kg
2024/10/06,Marbled rockfish,Cs-137,,7,Bq/kg
2024/10/06,Ridged-eye flounder,Cs-137,,6.7,Bq/kg
2024/10/06,Common skate,Cs-137,,8.5,Bq/kg
2024/10/06,Takifugu snyderi,Cs-137,,7.8,Bq/kg
2024/10/06,Anchovy,Cs-137,,7.8,Bq/kg
2024/10/06,Anchovy,Cs-137,,8,Bq/kg
2024/10/06,White croaker,Cs-137,,7.2,Bq/kg
2024/10/06,Marbled sole,Cs-137,,7.3,Bq/kg
2024/10/06,John dory,Cs-137,,7.1,Bq/kg
2024/10/06,Willowy flounder,Cs-137,,7.6,Bq/kg
2024/10/06,Scorpionfish,Cs-137,,8.3,Bq/kg
2024/10/06,Blackthroat seaperch,Cs-137,,6.5,Bq/kg
2024/10/06,Black rockfish,Cs-137,,8.5,Bq/kg
2024/10/06,Black rockfish,Cs-137,,6.6,Bq/kg
2024/10/06,Rikuzen flounder,Cs-137,,5.8,Bq/kg
2024/10/06,Microstomus achne,Cs-137,,7.4,Bq/kg
2024/10/06,Olive flounder,Cs-137,,8,Bq/kg
2024/10/06,Bluefin searobin,Cs-137,,6.8,Bq/kg
2024/10/06,Red sea bream,Cs-137,,7.6,Bq/kg
2024/10/06,Hairtail,Cs-137,,9.9,Bq/kg
2024/10/06,Red barracuda,Cs-137,,8.8,Bq/kg
2024/10/06,Yellowbarred red rockfish,Cs-137,,8.4,Bq/kg
2024/10/06,Japanese barracuda,Cs-137,,7.8,Bq/kg
2024/10/06,Splitfin ocean-basses,Cs-137,,7.9,Bq/kg
2024/10/06,Yellowtail amberjack,Cs-137,,6.8,Bq/kg
2024/10/06,Blend banded,Cs-137,,9.4,Bq/kg
2024/10/05,Anchovy,Cs-134,,10,Bq/kg
2024/10/05,Anchovy,Cs-134,,8.9,Bq/kg
2024/10/05,Anchovy,Cs-137,,8.8,Bq/kg
2024/10/05,Anchovy,Cs-137,,7.7,Bq/kg
2024/10/01,Brown hakeling,Cs-134,,9.8,Bq/kg
2024/10/01,Goldeye rockfish,Cs-134,,9.8,Bq/kg
2024/10/01,Fox jacopever,Cs-134,,9.4,Bq/kg
2024/10/01,Roundnose flounder,Cs-134,,9.6,Bq/kg
2024/10/01,Hairtail,Cs-134,,9.3,Bq/kg
2024/10/01,Blue mackerel,Cs-134,,9.5,Bq/kg
2024/10/01,Shortspine spurdog,Cs-134,,9.5,Bq/kg
2024/10/01,Brown hakeling,Cs-137,,8,Bq/kg
2024/10/01,Goldeye rockfish,Cs-137,,8.1,Bq/kg
2024/10/01,Fox jacopever,Cs-137,,8.8,Bq/kg
2024/10/01,Roundnose flounder,Cs-137,,7,Bq/kg
2024/10/01,Hairtail,Cs-137,,8.4,Bq/kg
2024/10/01,Blue mackerel,Cs-137,,7.5,Bq/kg
2024/10/01,Shortspine spurdog,Cs-137,,7.3,Bq/kg
2024/09/30,Olive flounder,Cs-134,,8.8,Bq/kg
2024/09/30,Olive flounder,Cs-137,,6.5,Bq/kg
2024/09/29,Smooth dogfish,Cs-134,,7.5,Bq/kg
2024/09/29,Ridged-eye flounder,Cs-134,,7.9,Bq/kg
2024/09/29,Redwing searobin,Cs-134,,8.8,Bq/kg
2024/09/29,Common skate,Cs-134,,5.7,Bq/kg
2024/09/29,Takifugu snyderi,Cs-134,,6.9,Bq/kg
2024/09/29,Anchovy,Cs-134,,8.6,Bq/kg
2024/09/29,White croaker,Cs-134,,8.2,Bq/kg
2024/09/29,Conger eel,Cs-134,,8.9,Bq/kg
2024/09/29,Marbled sole,Cs-134,,7.8,Bq/kg
2024/09/29,John dory,Cs-134,,8.4,Bq/kg
2024/09/29,Bluefin searobin,Cs-134,,8.3,Bq/kg
2024/09/29,Red sea bream,Cs-134,,7.7,Bq/kg
2024/09/29,Jack mackerel,Cs-134,,8.2,Bq/kg
2024/09/29,Red barracuda,Cs-134,,8.8,Bq/kg
2024/09/29,Ridged-eye flounder,Cs-134,,7.9,Bq/kg
2024/09/29,Smooth-backed blowfish,Cs-134,,8,Bq/kg
2024/09/29,Lizardfish,Cs-134,,11,Bq/kg
2024/09/29,Whitefin trevally,Cs-134,,8.6,Bq/kg
2024/09/29,Sea conger,Cs-134,,9.2,Bq/kg
2024/09/29,Japanese barracuda,Cs-134,,7.5,Bq/kg
2024/09/29,Smooth dogfish,Cs-137,,6.1,Bq/kg
2024/09/29,Ridged-eye flounder,Cs-137,,7.3,Bq/kg
2024/09/29,Redwing searobin,Cs-137,,8.3,Bq/kg
2024/09/29,Common skate,Cs-137,,7.6,Bq/kg
2024/09/29,Takifugu snyderi,Cs-137,,7.9,Bq/kg
2024/09/29,Anchovy,Cs-137,,7.8,Bq/kg
2024/09/29,White croaker,Cs-137,,5.8,Bq/kg
2024/09/29,Conger eel,Cs-137,,7.2,Bq/kg
2024/09/29,Marbled sole,Cs-137,,7.2,Bq/kg
2024/09/29,John dory,Cs-137,,7.5,Bq/kg
2024/09/29,Bluefin searobin,Cs-137,,5.4,Bq/kg
2024/09/29,Red sea bream,Cs-137,,7.4,Bq/kg
2024/09/29,Jack mackerel,Cs-137,,8.3,Bq/kg
2024/09/29,Red barracuda,Cs-137,,7.3,Bq/kg
2024/09/29,Ridged-eye flounder,Cs-137,,7.4,Bq/kg
2024/09/29,Smooth-backed blowfish,Cs-137,,8.1,Bq/kg
2024/09/29,Lizardfish,Cs-137,,7.7,Bq/kg
2024/09/29,Whitefin trevally,Cs-137,,6.8,Bq/kg
2024/09/29,Sea conger,Cs-137,,7.5,Bq/kg
2024/09/29,Japanese barracuda,Cs-137,,8.4,Bq/kg
2024/09/27,Marbled rockfish,Cs-134,,7.7,Bq/kg
2024/09/27,Whip stingray,Cs-134,,9.6,Bq/kg
2024/09/27,Common skate,Cs-134,,8.7,Bq/kg
2024/09/27,Black sea bream,Cs-134,,9,Bq/kg
2024/09/27,Crescent sweeplips,Cs-134,,8.9,Bq/kg
2024/09/27,Gnomefish,Cs-134,,8.4,Bq/kg
2024/09/27,Marbled rockfish,Cs-137,,6.8,Bq/kg
2024/09/27,Whip stingray,Cs-137,,8.1,Bq/kg
2024/09/27,Common skate,Cs-137,,7.5,Bq/kg
2024/09/27,Black sea bream,Cs-137,,8.4,Bq/kg
2024/09/27,Crescent sweeplips,Cs-137,,6.3,Bq/kg
2024/09/27,Gnomefish,Cs-137,,8.6,Bq/kg
2024/09/24,Bigeye scad,Cs-134,,8.1,Bq/kg
2024/09/24,Bigeye scad,Cs-137,,7.3,Bq/kg
2024/09/23,Olive flounder,Cs-134,,8.9,Bq/kg
2024/09/23,Olive flounder,Cs-137,,8.1,Bq/kg
2024/09/22,Bluefin searobin,Cs-134,,7.6,Bq/kg
2024/09/22,Bluefin searobin,Cs-137,,7.5,Bq/kg
2024/09/20,Anchovy,Cs-134,,9.5,Bq/kg
2024/09/20,Olive flounder,Cs-134,,8.6,Bq/kg
2024/09/20,Anchovy,Cs-137,,9.4,Bq/kg
2024/09/20,Olive flounder,Cs-137,,7.3,Bq/kg
2024/09/19,Sebastes cheni,Cs-134,,8.4,Bq/kg
2024/09/19,Sebastes cheni,Cs-137,,7.6,Bq/kg
2024/09/18,Matsubara's red rockfish,Cs-134,,7.6,Bq/kg
2024/09/18,Matsubara's red rockfish,Cs-137,,7.2,Bq/kg
2024/09/17,Smooth dogfish,Cs-134,,8.4,Bq/kg
2024/09/17,John dory,Cs-134,,7.7,Bq/kg
2024/09/17,Crimson sea bream,Cs-134,,9.2,Bq/kg
2024/09/17,Sea conger,Cs-134,,11,Bq/kg
