File Creation Date,2024-12-09
Sampling Location,Around 2km offshore of Kido River (T-S5) (Fish)

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2022/7/21,Flatfish (muscle),H-3:TFWT,,0.063,Bq/kg-fresh
2022/7/21,Flatfish (muscle),H-3:OBT,,0.28,Bq/L
2022/7/21,Flatfish (muscle),H-3:OBT,,0.040,Bq/kg-fresh
2022/6/30,Common skete (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/6/30,Flatfish (muscle),Cs-134,,3.2,Bq/kg-fresh
2022/6/30,Flatfish (muscle),Cs-134,,5.4,Bq/kg-fresh
2022/6/30,Microstomus achne (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/6/30,Searobin (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/6/30,John dory (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/6/30,Stone flounder (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/6/30,Common skete (muscle),Cs-137,,4.3,Bq/kg-fresh
2022/6/30,Flatfish (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/6/30,Flatfish (muscle),Cs-137,,6.4,Bq/kg-fresh
2022/6/30,Microstomus achne (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/6/30,Searobin (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/6/30,John dory (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/6/30,Stone flounder (muscle),Cs-137,,4.8,Bq/kg-fresh
2022/6/30,Flatfish (muscle),H-3:TFWT,0.15,,Bq/L
2022/6/30,Flatfish (muscle),H-3:TFWT,0.12,,Bq/kg-fresh
2022/6/30,Flatfish (muscle),H-3:OBT,,0.28,Bq/L
2022/6/30,Flatfish (muscle),H-3:OBT,,0.041,Bq/kg-fresh
2022/5/31,Common skete (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/5/31,Flatfish (muscle),Cs-134,,6.2,Bq/kg-fresh
2022/5/31,Microstomus achne (muscle),Cs-134,,3.2,Bq/kg-fresh
2022/5/31,Smooth dogfish (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/5/31,Yellow goosefish (whole),Cs-134,,3.8,Bq/kg-fresh
2022/5/31,Common skete (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/5/31,Flatfish (muscle),Cs-137,,4.8,Bq/kg-fresh
2022/5/31,Microstomus achne (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/5/31,Smooth dogfish (muscle),Cs-137,3.7,,Bq/kg-fresh
2022/5/31,Yellow goosefish (whole),Cs-137,,3.4,Bq/kg-fresh
2022/5/31,Flatfish (muscle),H-3:TFWT,,0.071,Bq/L
2022/5/31,Flatfish (muscle),H-3:TFWT,,0.054,Bq/kg-fresh
2022/3/25,Common skete (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/3/25,Flatfish (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/3/25,Black rockfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/3/25,Yellow goosefish (whole),Cs-134,,3.8,Bq/kg-fresh
2022/3/25,Common skete (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/3/25,Flatfish (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/3/25,Black rockfish (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/3/25,Yellow goosefish (whole),Cs-137,,4.0,Bq/kg-fresh
2022/2/25,Roundnose flounder (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/2/25,Lepidotrigla microptena (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/2/25,Roundnose flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/2/25,Lepidotrigla microptena (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/1/28,Common skete (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/1/28,Flatfish (muscle),Cs-134,,2.9,Bq/kg-fresh
2022/1/28,Microstomus achne (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/1/28,Searobin (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/1/28,Roundnose flounder (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/1/28,Yellow goosefish (whole),Cs-134,,4.0,Bq/kg-fresh
2022/1/28,Marbled sole (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/1/28,Stone flounder (muscle),Cs-134,,2.8,Bq/kg-fresh
2022/1/28,Common skete (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/1/28,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/1/28,Microstomus achne (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/1/28,Searobin (muscle),Cs-137,,2.9,Bq/kg-fresh
2022/1/28,Roundnose flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/1/28,Yellow goosefish (whole),Cs-137,,3.3,Bq/kg-fresh
2022/1/28,Marbled sole (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/1/28,Stone flounder (muscle),Cs-137,,4.1,Bq/kg-fresh
2021/12/17,Japanese angel shark  (muscle),Cs-134,,2.8,Bq/kg-fresh
2021/12/17,Common skete (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/12/17,Flatfish (muscle),Cs-134,,4.1,Bq/kg-fresh
2021/12/17,Flatfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/12/17,Black rockfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/12/17,Roundnose flounder (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/12/17,Japanese angel shark  (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/12/17,Common skete (muscle),Cs-137,,2.9,Bq/kg-fresh
2021/12/17,Flatfish (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/12/17,Flatfish (muscle),Cs-137,,4.2,Bq/kg-fresh
2021/12/17,Black rockfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/12/17,Roundnose flounder (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/11/19,Japanese angel shark  (muscle),Cs-134,,2.9,Bq/kg-fresh
2021/11/19,Common skete (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/11/19,Flatfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/11/19,Flatfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/11/19,Black rockfish (muscle),Cs-134,,4.1,Bq/kg-fresh
2021/11/19,Searobin (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/11/19,John dory (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/11/19,Drumfish (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/11/19,Stone flounder (muscle),Cs-134,,4.1,Bq/kg-fresh
2021/11/19,Sea raven (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/11/19,Japanese angel shark  (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/11/19,Common skete (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/11/19,Flatfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/11/19,Flatfish (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/11/19,Black rockfish (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/11/19,Searobin (muscle),Cs-137,,4.1,Bq/kg-fresh
2021/11/19,John dory (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/11/19,Drumfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/11/19,Stone flounder (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/11/19,Sea raven (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/9/22,Common skete (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/9/22,Flatfish (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/9/22,Flatfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/9/22,Drumfish (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/9/22,Common skete (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/9/22,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/9/22,Flatfish (muscle),Cs-137,,4.4,Bq/kg-fresh
2021/9/22,Drumfish (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/8/31,Japanese angel shark  (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/8/31,Flatfish (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/8/31,Searobin (muscle),Cs-134,,2.7,Bq/kg-fresh
2021/8/31,Japanese angel shark  (muscle),Cs-137,,2.8,Bq/kg-fresh
2021/8/31,Flatfish (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/8/31,Flatfish (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/8/31,Searobin (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/8/3,Japanese angel shark  (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/8/3,Common skete (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/8/3,Flatfish (muscle),Cs-134,,2.7,Bq/kg-fresh
2021/8/3,Microstomus achne (muscle),Cs-134,,3.0,Bq/kg-fresh
2021/8/3,Smooth dogfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/8/3,Flathead (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/8/3,Japanese angel shark  (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/8/3,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/8/3,Flatfish (muscle),Cs-137,,3.0,Bq/kg-fresh
2021/8/3,Microstomus achne (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/8/3,Smooth dogfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/8/3,Flathead (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/6/24,Common skete (muscle),Cs-134,,4.2,Bq/kg-fresh
2021/6/24,Flatfish (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/6/24,Flatfish (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/6/24,Microstomus achne (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/6/24,Searobin (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/6/24,Roundnose flounder (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/6/24,Marbled sole (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/6/24,Lepidotrigla microptena (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/6/24,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/6/24,Flatfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/6/24,Flatfish (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/6/24,Microstomus achne (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/6/24,Searobin (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/6/24,Roundnose flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/6/24,Marbled sole (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/6/24,Lepidotrigla microptena (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/5/26,Common skete (muscle),Cs-134,,4.2,Bq/kg-fresh
2021/5/26,Flatfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/5/26,Greenling (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/5/26,Black rockfish (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/5/26,Microstomus achne (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/5/26,Searobin (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/5/26,Smooth dogfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/5/26,Roundnose flounder (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/5/26,Common skete (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/5/26,Flatfish (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/5/26,Flatfish (muscle),Cs-137,,3.1,Bq/kg-fresh
2021/5/26,Greenling (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/5/26,Black rockfish (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/5/26,Microstomus achne (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/5/26,Searobin (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/5/26,Smooth dogfish (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/5/26,Roundnose flounder (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/3/9,Japanese angel shark  (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/3/9,Common skete (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/3/9,Flatfish (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/3/9,Japanese angel shark  (muscle),Cs-137,20,,Bq/kg-fresh
2021/3/9,Common skete (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/3/9,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
