File Creation Date,2025-11-11
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2025/09/30,Yellowbarred red rockfish,Cs-137,,7.2,Bq/kg
2025/09/30,Great amberjack,Cs-137,,8.2,Bq/kg
2025/09/28,Black sea bream,Cs-134,,8.7,Bq/kg
2025/09/28,Black sea bream,Cs-137,,8.1,Bq/kg
2025/09/23,Anchovy,Cs-134,,8.6,Bq/kg
2025/09/23,Anchovy,Cs-134,,8.0,Bq/kg
2025/09/23,Anchovy,Cs-137,,8.4,Bq/kg
2025/09/23,Anchovy,Cs-137,,7.0,Bq/kg
2025/09/22,Blue mackerel,Cs-134,,9.2,Bq/kg
2025/09/22,Ridged-eye flounder,Cs-134,,9.0,Bq/kg
2025/09/22,Mirror dory,Cs-134,,8.2,Bq/kg
2025/09/22,Jack mackerel,Cs-134,,8.3,Bq/kg
2025/09/22,Blue mackerel,Cs-137,,7.0,Bq/kg
2025/09/22,Ridged-eye flounder,Cs-137,,7.9,Bq/kg
2025/09/22,Mirror dory,Cs-137,,8.8,Bq/kg
2025/09/22,Jack mackerel,Cs-137,,8.5,Bq/kg
2025/09/21,Redwing searobin,Cs-134,,7.3,Bq/kg
2025/09/21,Common skate,Cs-134,,8.0,Bq/kg
2025/09/21,White croaker,Cs-134,,9.1,Bq/kg
2025/09/21,Japanese parrot fish,Cs-134,,8.9,Bq/kg
2025/09/21,Redwing searobin,Cs-137,,6.5,Bq/kg
2025/09/21,Common skate,Cs-137,,8.9,Bq/kg
2025/09/21,White croaker,Cs-137,,6.7,Bq/kg
2025/09/21,Japanese parrot fish,Cs-137,,8.0,Bq/kg
2025/09/15,Common skate,Cs-134,,9.2,Bq/kg
2025/09/15,Hairtail,Cs-134,,12.0,Bq/kg
2025/09/15,Olive flounder,Cs-134,,8.8,Bq/kg
2025/09/15,Bluefin searobin,Cs-134,,11.0,Bq/kg
2025/09/15,Ridged-eye flounder,Cs-134,,9.7,Bq/kg
2025/09/15,White croaker,Cs-134,,5.9,Bq/kg
2025/09/15,Anchovy,Cs-134,,8.4,Bq/kg
2025/09/15,Anchovy,Cs-134,,8.0,Bq/kg
2025/09/15,Anchovy,Cs-134,,8.7,Bq/kg
2025/09/15,Honnibe crocker,Cs-134,,8.2,Bq/kg
2025/09/15,Cinnamon flounder,Cs-134,,8.3,Bq/kg
2025/09/15,Great amberjack,Cs-134,,9.4,Bq/kg
2025/09/15,Common skate,Cs-137,,7.8,Bq/kg
2025/09/15,Hairtail,Cs-137,,7.2,Bq/kg
2025/09/15,Olive flounder,Cs-137,,8.1,Bq/kg
2025/09/15,Bluefin searobin,Cs-137,,8.5,Bq/kg
2025/09/15,Ridged-eye flounder,Cs-137,,7.9,Bq/kg
2025/09/15,White croaker,Cs-137,,7.7,Bq/kg
2025/09/15,Anchovy,Cs-137,,8.5,Bq/kg
2025/09/15,Anchovy,Cs-137,,6.3,Bq/kg
2025/09/15,Anchovy,Cs-137,,8.4,Bq/kg
2025/09/15,Honnibe crocker,Cs-137,,8.3,Bq/kg
2025/09/15,Cinnamon flounder,Cs-137,,6.7,Bq/kg
2025/09/15,Great amberjack,Cs-137,,7.8,Bq/kg
2025/09/09,Hairtail,Cs-134,,6.9,Bq/kg
2025/09/09,Chub mackerel,Cs-134,,8.3,Bq/kg
2025/09/09,Hairtail,Cs-137,,7.8,Bq/kg
2025/09/09,Chub mackerel,Cs-137,,7.5,Bq/kg
2025/09/08,Common skate,Cs-134,,7.7,Bq/kg
2025/09/08,Marbled sole,Cs-134,,7.5,Bq/kg
2025/09/08,Ridged-eye flounder,Cs-134,,7.6,Bq/kg
2025/09/08,Red sea bream,Cs-134,,11.0,Bq/kg
2025/09/08,Honnibe crocker,Cs-134,,8.7,Bq/kg
2025/09/08,Smooth dogfish,Cs-134,,9.5,Bq/kg
2025/09/08,Cinnamon flounder,Cs-134,,8.1,Bq/kg
2025/09/08,Goldlined seabream,Cs-134,,9.4,Bq/kg
2025/09/08,Common skate,Cs-137,,7.0,Bq/kg
2025/09/08,Marbled sole,Cs-137,,7.9,Bq/kg
2025/09/08,Ridged-eye flounder,Cs-137,,6.7,Bq/kg
2025/09/08,Red sea bream,Cs-137,,8.9,Bq/kg
2025/09/08,Honnibe crocker,Cs-137,,7.7,Bq/kg
2025/09/08,Smooth dogfish,Cs-137,,9.2,Bq/kg
2025/09/08,Cinnamon flounder,Cs-137,,6.8,Bq/kg
2025/09/08,Goldlined seabream,Cs-137,,7.5,Bq/kg
2025/09/07,Anchovy,Cs-134,,9.0,Bq/kg
2025/09/07,Anchovy,Cs-134,,7.0,Bq/kg
2025/09/07,Anchovy,Cs-134,,9.0,Bq/kg
2025/09/07,Anchovy,Cs-137,,7.1,Bq/kg
2025/09/07,Anchovy,Cs-137,,8.8,Bq/kg
2025/09/07,Anchovy,Cs-137,,11.0,Bq/kg
2025/09/02,Yellow goosefish,Cs-134,,11.0,Bq/kg
2025/09/02,Hairtail,Cs-134,,9.7,Bq/kg
2025/09/02,Bluefin searobin,Cs-134,,8.3,Bq/kg
2025/09/02,Littlemouth flounder,Cs-134,,8.0,Bq/kg
2025/09/02,Marbled sole,Cs-134,,7.4,Bq/kg
2025/09/02,Ridged-eye flounder,Cs-134,,8.9,Bq/kg
2025/09/02,Chub mackerel,Cs-134,,8.8,Bq/kg
2025/09/02,Ridged-eye flounder,Cs-134,,7.4,Bq/kg
2025/09/02,Mirror dory,Cs-134,,7.8,Bq/kg
2025/09/02,Jack mackerel,Cs-134,,8.6,Bq/kg
2025/09/02,Gizzard shad,Cs-134,,7.8,Bq/kg
2025/09/02,Pacific rudderfish,Cs-134,,8.6,Bq/kg
2025/09/02,Yellow goosefish,Cs-137,,8.5,Bq/kg
2025/09/02,Hairtail,Cs-137,,8.1,Bq/kg
2025/09/02,Bluefin searobin,Cs-137,,7.6,Bq/kg
2025/09/02,Littlemouth flounder,Cs-137,,6.9,Bq/kg
2025/09/02,Marbled sole,Cs-137,,7.1,Bq/kg
2025/09/02,Ridged-eye flounder,Cs-137,,7.7,Bq/kg
2025/09/02,Chub mackerel,Cs-137,,6.9,Bq/kg
2025/09/02,Ridged-eye flounder,Cs-137,,7.6,Bq/kg
2025/09/02,Mirror dory,Cs-137,,7.6,Bq/kg
2025/09/02,Jack mackerel,Cs-137,,8.4,Bq/kg
2025/09/02,Gizzard shad,Cs-137,,7.2,Bq/kg
2025/09/02,Pacific rudderfish,Cs-137,,11.0,Bq/kg
2025/08/31,Common skate,Cs-134,,8.1,Bq/kg
2025/08/31,White croaker,Cs-134,,10.0,Bq/kg
2025/08/31,Japanese amberjack,Cs-134,,9.7,Bq/kg
2025/08/31,Common skate,Cs-137,,7.7,Bq/kg
2025/08/31,White croaker,Cs-137,,9.0,Bq/kg
2025/08/31,Japanese amberjack,Cs-137,,9.6,Bq/kg
2025/08/26,Common skate,Cs-134,,8.2,Bq/kg
2025/08/26,Common skate,Cs-137,,7.9,Bq/kg
2025/08/24,Redwing searobin,Cs-134,,11.0,Bq/kg
2025/08/24,Olive flounder,Cs-134,,8.4,Bq/kg
2025/08/24,Bluefin searobin,Cs-134,,9.0,Bq/kg
2025/08/24,Conger eel,Cs-134,,9.9,Bq/kg
2025/08/24,Ridged-eye flounder,Cs-134,,7.9,Bq/kg
2025/08/24,Red sea bream,Cs-134,,9.6,Bq/kg
2025/08/24,Flathead,Cs-134,,9.2,Bq/kg
2025/08/24,White croaker,Cs-134,,7.2,Bq/kg
2025/08/24,Sebastes cheni,Cs-134,,8.6,Bq/kg
2025/08/24,Anchovy,Cs-134,,8.6,Bq/kg
2025/08/24,Smooth dogfish,Cs-134,,8.5,Bq/kg
2025/08/24,Cinnamon flounder,Cs-134,,9.0,Bq/kg
2025/08/24,Spotted Flathead,Cs-134,,8.5,Bq/kg
2025/08/24,Redwing searobin,Cs-137,,7.5,Bq/kg
2025/08/24,Olive flounder,Cs-137,,8.9,Bq/kg
2025/08/24,Bluefin searobin,Cs-137,,6.6,Bq/kg
2025/08/24,Conger eel,Cs-137,,8.2,Bq/kg
2025/08/24,Ridged-eye flounder,Cs-137,,6.1,Bq/kg
2025/08/24,Red sea bream,Cs-137,,8.5,Bq/kg
2025/08/24,Flathead,Cs-137,,6.9,Bq/kg
2025/08/24,White croaker,Cs-137,,9.1,Bq/kg
2025/08/24,Sebastes cheni,Cs-137,,9.3,Bq/kg
2025/08/24,Anchovy,Cs-137,,8.6,Bq/kg
2025/08/24,Smooth dogfish,Cs-137,,7.3,Bq/kg
2025/08/24,Cinnamon flounder,Cs-137,,7.8,Bq/kg
2025/08/24,Spotted Flathead,Cs-137,,9.6,Bq/kg
2025/08/19,Olive flounder,Cs-134,,9.9,Bq/kg
2025/08/19,Red sea bream,Cs-134,,11.0,Bq/kg
2025/08/19,Olive flounder,Cs-137,,8.1,Bq/kg
2025/08/19,Red sea bream,Cs-137,,8.0,Bq/kg
2025/08/05,Sea bass,Cs-134,,9.0,Bq/kg
2025/08/05,Redwing searobin,Cs-134,,8.5,Bq/kg
2025/08/05,Japanese amberjack,Cs-134,,7.1,Bq/kg
2025/08/05,Japanese giant flyingfish,Cs-134,,11.0,Bq/kg
2025/08/05,Sea bass,Cs-137,,9.4,Bq/kg
2025/08/05,Redwing searobin,Cs-137,,6.8,Bq/kg
2025/08/05,Japanese amberjack,Cs-137,,7.4,Bq/kg
2025/08/05,Japanese giant flyingfish,Cs-137,,8.0,Bq/kg
2025/7/27,Common skate,Cs-134,,7.1,Bq/kg
2025/7/27,Microstomus achne,Cs-134,,8.4,Bq/kg
2025/7/27,Olive flounder,Cs-134,,7.8,Bq/kg
2025/7/27,Common skate,Cs-137,,7.6,Bq/kg
2025/7/27,Microstomus achne,Cs-137,,7.6,Bq/kg
2025/7/27,Olive flounder,Cs-137,,6.5,Bq/kg
2025/07/22,Redwing searobin,Cs-134,,7.9,Bq/kg
2025/07/22,Crimson sea bream,Cs-134,,8.5,Bq/kg
2025/07/22,Bluefin searobin,Cs-134,,8.0,Bq/kg
2025/07/22,Flathead,Cs-134,,8.4,Bq/kg
2025/07/22,White croaker,Cs-134,,8.9,Bq/kg
2025/07/22,Sebastes cheni,Cs-134,,8.3,Bq/kg
2025/07/22,Anchovy,Cs-134,,8.3,Bq/kg
2025/07/22,Redwing searobin,Cs-137,,8.0,Bq/kg
2025/07/22,Crimson sea bream,Cs-137,,7.7,Bq/kg
2025/07/22,Bluefin searobin,Cs-137,,6.9,Bq/kg
2025/07/22,Flathead,Cs-137,,7.5,Bq/kg
2025/07/22,White croaker,Cs-137,,8.6,Bq/kg
2025/07/22,Sebastes cheni,Cs-137,,7.7,Bq/kg
2025/07/22,Anchovy,Cs-137,,7.1,Bq/kg
2025/07/21,Olive flounder,Cs-134,,8.2,Bq/kg
2025/07/21,Chub mackerel,Cs-134,,8.5,Bq/kg
2025/07/21,Red sea bream,Cs-134,,8.1,Bq/kg
2025/07/21,Smooth dogfish,Cs-134,,7.9,Bq/kg
2025/07/21,Olive flounder,Cs-137,,7.6,Bq/kg
2025/07/21,Chub mackerel,Cs-137,,8.4,Bq/kg
2025/07/21,Red sea bream,Cs-137,,9.9,Bq/kg
2025/07/21,Smooth dogfish,Cs-137,,7.4,Bq/kg
2025/07/13,Black sea bream,Cs-134,,7.5,Bq/kg
2025/07/13,Sea bass,Cs-134,,8.9,Bq/kg
2025/07/13,Redwing searobin,Cs-134,,7.7,Bq/kg
2025/07/13,Common skate,Cs-134,,8.6,Bq/kg
2025/07/13,Hairtail,Cs-134,,8.7,Bq/kg
2025/07/13,Crimson sea bream,Cs-134,,8.2,Bq/kg
2025/07/13,Olive flounder,Cs-134,,8.9,Bq/kg
2025/07/13,Bluefin searobin,Cs-134,,11.0,Bq/kg
2025/07/13,Chub mackerel,Cs-134,,8.5,Bq/kg
2025/07/13,Flathead,Cs-134,,9.1,Bq/kg
2025/07/13,White croaker,Cs-134,,8.9,Bq/kg
2025/07/13,Takifugu snyderi,Cs-134,,7.9,Bq/kg
2025/07/13,Jack mackerel,Cs-134,,11.0,Bq/kg
2025/07/13,Honnibe crocker,Cs-134,,8.8,Bq/kg
2025/07/13,Smooth dogfish,Cs-134,,8.0,Bq/kg
2025/07/13,Whip stingray,Cs-134,,8.1,Bq/kg
2025/07/13,Black sea bream,Cs-137,,7.4,Bq/kg
2025/07/13,Sea bass,Cs-137,,8.9,Bq/kg
2025/07/13,Redwing searobin,Cs-137,,7.0,Bq/kg
2025/07/13,Common skate,Cs-137,,8.0,Bq/kg
2025/07/13,Hairtail,Cs-137,,7.3,Bq/kg
2025/07/13,Crimson sea bream,Cs-137,,8.3,Bq/kg
2025/07/13,Olive flounder,Cs-137,,7.1,Bq/kg
2025/07/13,Bluefin searobin,Cs-137,,8.7,Bq/kg
2025/07/13,Chub mackerel,Cs-137,,6.1,Bq/kg
2025/07/13,Flathead,Cs-137,,8.0,Bq/kg
2025/07/13,White croaker,Cs-137,,7.5,Bq/kg
2025/07/13,Takifugu snyderi,Cs-137,,7.0,Bq/kg
2025/07/13,Jack mackerel,Cs-137,,8.4,Bq/kg
2025/07/13,Honnibe crocker,Cs-137,,6.8,Bq/kg
2025/07/13,Smooth dogfish,Cs-137,,7.7,Bq/kg
2025/07/13,Whip stingray,Cs-137,,8.6,Bq/kg
2025/07/06,Yellow goosefish,Cs-134,,11.0,Bq/kg
2025/07/06,Common skate,Cs-134,,8.4,Bq/kg
2025/07/06,Crimson sea bream,Cs-134,,8.3,Bq/kg
2025/07/06,Bluefin searobin,Cs-134,,9.9,Bq/kg
2025/07/06,Chub mackerel,Cs-134,,10.0,Bq/kg
2025/07/06,Sebastes cheni,Cs-134,,8.6,Bq/kg
2025/07/06,Japanese amberjack,Cs-134,,9.4,Bq/kg
2025/07/06,Yellow goosefish,Cs-137,,8.4,Bq/kg
2025/07/06,Common skate,Cs-137,,6.1,Bq/kg
2025/07/06,Crimson sea bream,Cs-137,,9.1,Bq/kg
2025/07/06,Bluefin searobin,Cs-137,,8.9,Bq/kg
2025/07/06,Chub mackerel,Cs-137,,8.4,Bq/kg
2025/07/06,Sebastes cheni,Cs-137,,7.5,Bq/kg
2025/07/06,Japanese amberjack,Cs-137,,8.7,Bq/kg
2025/06/29,Common skate,Cs-134,,8.8,Bq/kg
2025/06/29,Crimson sea bream,Cs-134,,8.9,Bq/kg
2025/06/29,Olive flounder,Cs-134,,8.8,Bq/kg
2025/06/29,Conger eel,Cs-134,,7.2,Bq/kg
2025/06/29,White croaker,Cs-134,,8.8,Bq/kg
2025/06/29,Common skate,Cs-137,,8.7,Bq/kg
2025/06/29,Crimson sea bream,Cs-137,,9.1,Bq/kg
2025/06/29,Olive flounder,Cs-137,,7.7,Bq/kg
2025/06/29,Conger eel,Cs-137,,8.1,Bq/kg
2025/06/29,White croaker,Cs-137,,9.6,Bq/kg
2025/06/24,Chub mackerel,Cs-134,,9.4,Bq/kg
2025/06/24,Chub mackerel,Cs-134,,10.0,Bq/kg
2025/06/24,Takifugu snyderi,Cs-134,,8.4,Bq/kg
2025/06/24,Chub mackerel,Cs-137,,7.3,Bq/kg
2025/06/24,Chub mackerel,Cs-137,,8.9,Bq/kg
2025/06/24,Takifugu snyderi,Cs-137,,8.4,Bq/kg
2025/06/23,Olive flounder,Cs-134,,8.5,Bq/kg
2025/06/23,White croaker,Cs-134,,8.0,Bq/kg
2025/06/23,Honnibe crocker,Cs-134,,9.0,Bq/kg
2025/06/23,Olive flounder,Cs-137,,7.7,Bq/kg
2025/06/23,White croaker,Cs-137,,7.7,Bq/kg
2025/06/23,Honnibe crocker,Cs-137,,6.1,Bq/kg
2025/06/17,Redwing searobin,Cs-134,,10.0,Bq/kg
2025/06/17,True sardine,Cs-134,,10.0,Bq/kg
2025/06/17,Redwing searobin,Cs-137,,9.6,Bq/kg
2025/06/17,True sardine,Cs-137,,9.2,Bq/kg
2025/06/15,Marbled sole,Cs-134,,8.2,Bq/kg
2025/06/15,White croaker,Cs-134,,9.3,Bq/kg
2025/06/15,Whip stingray,Cs-134,,8.5,Bq/kg
2025/06/15,Marbled sole,Cs-137,,9.0,Bq/kg
2025/06/15,White croaker,Cs-137,,8.4,Bq/kg
2025/06/15,Whip stingray,Cs-137,,6.6,Bq/kg
2025/06/08,Black sea bream,Cs-134,,9.3,Bq/kg
2025/06/08,Yellow goosefish,Cs-134,,8.8,Bq/kg
2025/06/08,John dory,Cs-134,,7.7,Bq/kg
2025/06/08,Roundnose flounder,Cs-134,,8.8,Bq/kg
2025/06/08,Chub mackerel,Cs-134,,7.3,Bq/kg
2025/06/08,Flathead,Cs-134,,8.7,Bq/kg
2025/06/08,Rikuzen flounder,Cs-134,,9.7,Bq/kg
2025/06/08,White croaker,Cs-134,,9.8,Bq/kg
2025/06/08,Black sea bream,Cs-137,,8.2,Bq/kg
2025/06/08,Yellow goosefish,Cs-137,,7.6,Bq/kg
2025/06/08,John dory,Cs-137,,7.6,Bq/kg
2025/06/08,Roundnose flounder,Cs-137,,7.7,Bq/kg
2025/06/08,Chub mackerel,Cs-137,,7.0,Bq/kg
2025/06/08,Flathead,Cs-137,,7.7,Bq/kg
2025/06/08,Rikuzen flounder,Cs-137,,8.8,Bq/kg
2025/06/08,White croaker,Cs-137,,8.8,Bq/kg
2025/06/03,Microstomus achne,Cs-134,,8.2,Bq/kg
2025/06/03,Conger eel,Cs-134,,8.0,Bq/kg
2025/06/03,Roundnose flounder,Cs-134,,8.1,Bq/kg
2025/06/03,Whip stingray,Cs-134,,11.0,Bq/kg
2025/06/03,Microstomus achne,Cs-137,,8.9,Bq/kg
2025/06/03,Conger eel,Cs-137,,7.8,Bq/kg
2025/06/03,Roundnose flounder,Cs-137,,7.3,Bq/kg
2025/06/03,Whip stingray,Cs-137,,8.2,Bq/kg
2025/06/02,Black sea bream,Cs-134,,7.3,Bq/kg
2025/06/02,Japanese parrot fish,Cs-134,,9.7,Bq/kg
2025/06/02,Black sea bream,Cs-137,,9.0,Bq/kg
2025/06/02,Japanese parrot fish,Cs-137,,6.9,Bq/kg
2025/05/27,Sea bass,Cs-134,,8.7,Bq/kg
2025/05/27,Redwing searobin,Cs-134,,8.7,Bq/kg
2025/05/27,Crimson sea bream,Cs-134,,10.0,Bq/kg
2025/05/27,Chub mackerel,Cs-134,,9.0,Bq/kg
2025/05/27,Jack mackerel,Cs-134,,8.4,Bq/kg
2025/05/27,Smooth dogfish,Cs-134,,8.5,Bq/kg
2025/05/27,Gizzard shad,Cs-134,,9.9,Bq/kg
2025/05/27,Sea bass,Cs-137,,8.5,Bq/kg
2025/05/27,Redwing searobin,Cs-137,,7.9,Bq/kg
2025/05/27,Crimson sea bream,Cs-137,,9.6,Bq/kg
2025/05/27,Chub mackerel,Cs-137,,7.4,Bq/kg
2025/05/27,Jack mackerel,Cs-137,,8.3,Bq/kg
2025/05/27,Smooth dogfish,Cs-137,,8.4,Bq/kg
2025/05/27,Gizzard shad,Cs-137,,9.0,Bq/kg
2025/05/25,Common skate,Cs-134,,8.2,Bq/kg
2025/05/25,Microstomus achne,Cs-134,,11.0,Bq/kg
2025/05/25,Stone flounder,Cs-134,,9.1,Bq/kg
2025/05/25,Common skate,Cs-137,,6.6,Bq/kg
2025/05/25,Microstomus achne,Cs-137,,8.0,Bq/kg
2025/05/25,Stone flounder,Cs-137,,7.0,Bq/kg
2025/05/24,Olive flounder,Cs-134,,8.9,Bq/kg
2025/05/24,Olive flounder,Cs-137,,8.7,Bq/kg
2025/05/20,Sea bass,Cs-134,,7.6,Bq/kg
2025/05/20,Crimson sea bream,Cs-134,,9.2,Bq/kg
2025/05/20,Olive flounder,Cs-134,,9.1,Bq/kg
2025/05/20,Littlemouth flounder,Cs-134,,8.3,Bq/kg
2025/05/20,Prowfish,Cs-134,,8.6,Bq/kg
2025/05/20,Sea bass,Cs-137,,8.2,Bq/kg
2025/05/20,Crimson sea bream,Cs-137,,6.3,Bq/kg
2025/05/20,Olive flounder,Cs-137,,8.1,Bq/kg
2025/05/20,Littlemouth flounder,Cs-137,,8.4,Bq/kg
2025/05/20,Prowfish,Cs-137,,6.4,Bq/kg
2025/05/18,Redwing searobin,Cs-134,,9.4,Bq/kg
2025/05/18,Yellow goosefish,Cs-134,,6.6,Bq/kg
2025/05/18,Pointhead flounder,Cs-134,,6.7,Bq/kg
2025/05/18,Bluefin searobin,Cs-134,,8.1,Bq/kg
2025/05/18,Smooth dogfish,Cs-134,,9.8,Bq/kg
2025/05/18,Redwing searobin,Cs-137,,9.0,Bq/kg
2025/05/18,Yellow goosefish,Cs-137,,7.4,Bq/kg
2025/05/18,Pointhead flounder,Cs-137,,5.9,Bq/kg
2025/05/18,Bluefin searobin,Cs-137,,8.9,Bq/kg
2025/05/18,Smooth dogfish,Cs-137,,9.0,Bq/kg
2025/05/13,Black rockfish,Cs-134,,9.2,Bq/kg
2025/05/13,Redwing searobin,Cs-134,,8.0,Bq/kg
2025/05/13,Common skate,Cs-134,,7.5,Bq/kg
2025/05/13,Olive flounder,Cs-134,,8.5,Bq/kg
2025/05/13,Black rockfish,Cs-137,,8.8,Bq/kg
2025/05/13,Redwing searobin,Cs-137,,6.8,Bq/kg
2025/05/13,Common skate,Cs-137,,9.0,Bq/kg
2025/05/13,Olive flounder,Cs-137,,7.5,Bq/kg
2025/05/11,Olive flounder,Cs-134,,11.0,Bq/kg
2025/05/11,Olive flounder,Cs-137,,8.8,Bq/kg
2025/05/06,Microstomus achne,Cs-134,,8.5,Bq/kg
2025/05/06,Sea raven,Cs-134,,8.5,Bq/kg
2025/05/06,Rikuzen flounder,Cs-134,,9.4,Bq/kg
2025/05/06,Blackthroat seaperch,Cs-134,,9.3,Bq/kg
2025/05/06,Microstomus achne,Cs-137,,8.7,Bq/kg
2025/05/06,Sea raven,Cs-137,,7.4,Bq/kg
2025/05/06,Rikuzen flounder,Cs-137,,9.2,Bq/kg
2025/05/06,Blackthroat seaperch,Cs-137,,9.3,Bq/kg
2025/04/27,Redwing searobin,Cs-134,,9.4,Bq/kg
2025/04/27,Common skate,Cs-134,,8.2,Bq/kg
2025/04/27,Microstomus achne,Cs-134,,11.0,Bq/kg
2025/04/27,Marbled sole,Cs-134,,8.7,Bq/kg
2025/04/27,Redwing searobin,Cs-137,,7.6,Bq/kg
2025/04/27,Common skate,Cs-137,,7.4,Bq/kg
2025/04/27,Microstomus achne,Cs-137,,9.0,Bq/kg
2025/04/27,Marbled sole,Cs-137,,9.3,Bq/kg
2025/04/20,Marbled sole,Cs-134,,8.4,Bq/kg
2025/04/20,Icefish,Cs-134,,9.0,Bq/kg
2025/04/20,Marbled sole,Cs-137,,7.6,Bq/kg
2025/04/20,Icefish,Cs-137,,8.3,Bq/kg
2025/04/16,Yellow goosefish,Cs-134,,11.0,Bq/kg
2025/04/16,Common skate,Cs-134,,6.2,Bq/kg
2025/04/16,Olive flounder,Cs-134,,9.2,Bq/kg
2025/04/16,Flathead,Cs-134,,7.5,Bq/kg
2025/04/16,Yellow goosefish,Cs-137,,7.4,Bq/kg
2025/04/16,Common skate,Cs-137,,8.5,Bq/kg
2025/04/16,Olive flounder,Cs-137,,7.6,Bq/kg
2025/04/16,Flathead,Cs-137,,7.9,Bq/kg
2025/04/13,Microstomus achne,Cs-134,,8.6,Bq/kg
2025/04/13,Icefish,Cs-134,,8.9,Bq/kg
2025/04/13,Microstomus achne,Cs-137,,7.0,Bq/kg
2025/04/13,Icefish,Cs-137,,6.8,Bq/kg
2025/04/06,Icefish,Cs-134,,8.0,Bq/kg
2025/04/06,Icefish,Cs-137,,7.6,Bq/kg
2025/03/31,Icefish,Cs-134,,8.6,Bq/kg
2025/03/31,Icefish,Cs-137,,9.1,Bq/kg
2025/03/30,Redwing searobin,Cs-134,,7.9,Bq/kg
2025/03/30,Pointhead flounder,Cs-134,,8.2,Bq/kg
2025/03/30,Microstomus achne,Cs-134,,6.9,Bq/kg
2025/03/30,Olive flounder,Cs-134,,9.7,Bq/kg
2025/03/30,Brown hakeling,Cs-134,,6.9,Bq/kg
2025/03/30,Sebastes cheni,Cs-134,,9.6,Bq/kg
2025/03/30,Redwing searobin,Cs-137,,7.3,Bq/kg
2025/03/30,Pointhead flounder,Cs-137,,6.5,Bq/kg
2025/03/30,Microstomus achne,Cs-137,,6.8,Bq/kg
2025/03/30,Olive flounder,Cs-137,,9.6,Bq/kg
2025/03/30,Brown hakeling,Cs-137,,7.7,Bq/kg
2025/03/30,Sebastes cheni,Cs-137,,9.2,Bq/kg
2025/03/23,Redwing searobin,Cs-134,,9.9,Bq/kg
2025/03/23,Pointhead flounder,Cs-134,,8.7,Bq/kg
