File Creation Date,2025-12-05
Sampling Location,Around 15km offshore of Odakaku (T-B1) (Fish)

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2023/12/19,Flatfish (muscle),H-3:OBT,,0.30,Bq/L
2023/12/19,Flatfish (muscle),H-3:OBT,,0.034,Bq/kg-fresh
2023/11/14,Lepidotrigla microptena (muscle),Cs-134,,3.3,Bq/kg-fresh
2023/11/14,Common skete (muscle),Cs-134,,3.2,Bq/kg-fresh
2023/11/14,Ridged-eye flounder (muscle),Cs-134,,4.0,Bq/kg-fresh
2023/11/14,White croaker (muscle),Cs-134,,2.7,Bq/kg-fresh
2023/11/14,Takifugu snyderi (muscle),Cs-134,,3.9,Bq/kg-fresh
2023/11/14,Crimson sea bream (muscle),Cs-134,,4.0,Bq/kg-fresh
2023/11/14,Red sea bream (muscle),Cs-134,,4.1,Bq/kg-fresh
2023/11/14,John dory (muscle),Cs-134,,3.6,Bq/kg-fresh
2023/11/14,Japanese angel shark  (muscle),Cs-134,,4.4,Bq/kg-fresh
2023/11/14,Lepidotrigla microptena (muscle),Cs-137,,3.2,Bq/kg-fresh
2023/11/14,Common skete (muscle),Cs-137,,3.6,Bq/kg-fresh
2023/11/14,Ridged-eye flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2023/11/14,White croaker (muscle),Cs-137,,3.9,Bq/kg-fresh
2023/11/14,Takifugu snyderi (muscle),Cs-137,,3.6,Bq/kg-fresh
2023/11/14,Crimson sea bream (muscle),Cs-137,,4.1,Bq/kg-fresh
2023/11/14,Red sea bream (muscle),Cs-137,,4.1,Bq/kg-fresh
2023/11/14,John dory (muscle),Cs-137,,3.5,Bq/kg-fresh
2023/11/14,Japanese angel shark  (muscle),Cs-137,,3.8,Bq/kg-fresh
2023/10/3,Lepidotrigla microptena (muscle),Cs-134,,4.3,Bq/kg-fresh
2023/10/3,Common skete (muscle),Cs-134,,3.6,Bq/kg-fresh
2023/10/3,Searobin (muscle),Cs-134,,2.5,Bq/kg-fresh
2023/10/3,Takifugu snyderi (muscle),Cs-134,,4.3,Bq/kg-fresh
2023/10/3,Crimson sea bream (muscle),Cs-134,,3.3,Bq/kg-fresh
2023/10/3,John dory (muscle),Cs-134,,3.1,Bq/kg-fresh
2023/10/3,Smooth dogfish (muscle),Cs-134,,3.0,Bq/kg-fresh
2023/10/3,Lepidotrigla microptena (muscle),Cs-137,,3.0,Bq/kg-fresh
2023/10/3,Common skete (muscle),Cs-137,,3.7,Bq/kg-fresh
2023/10/3,Searobin (muscle),Cs-137,,3.9,Bq/kg-fresh
2023/10/3,Takifugu snyderi (muscle),Cs-137,,3.7,Bq/kg-fresh
2023/10/3,Crimson sea bream (muscle),Cs-137,,3.5,Bq/kg-fresh
2023/10/3,John dory (muscle),Cs-137,,3.7,Bq/kg-fresh
2023/10/3,Smooth dogfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2023/9/12,Lepidotrigla microptena (muscle),Cs-134,,4.0,Bq/kg-fresh
2023/9/12,Common skete (muscle),Cs-134,,3.2,Bq/kg-fresh
2023/9/12,Marbled sole (muscle),Cs-134,,3.4,Bq/kg-fresh
2023/9/12,Takifugu snyderi (muscle),Cs-134,,3.1,Bq/kg-fresh
2023/9/12,Crimson sea bream (muscle),Cs-134,,3.9,Bq/kg-fresh
2023/9/12,John dory (muscle),Cs-134,,2.7,Bq/kg-fresh
2023/9/12,Japanese angel shark  (muscle),Cs-134,,3.4,Bq/kg-fresh
2023/9/12,Lepidotrigla microptena (muscle),Cs-137,,3.1,Bq/kg-fresh
2023/9/12,Common skete (muscle),Cs-137,,3.2,Bq/kg-fresh
2023/9/12,Marbled sole (muscle),Cs-137,,2.6,Bq/kg-fresh
2023/9/12,Takifugu snyderi (muscle),Cs-137,,3.1,Bq/kg-fresh
2023/9/12,Crimson sea bream (muscle),Cs-137,,3.9,Bq/kg-fresh
2023/9/12,John dory (muscle),Cs-137,,3.5,Bq/kg-fresh
2023/9/12,Japanese angel shark  (muscle),Cs-137,,3.2,Bq/kg-fresh
2023/8/22,Lepidotrigla microptena (muscle),Cs-134,,3.5,Bq/kg-fresh
2023/8/22,Common skete (muscle),Cs-134,,3.7,Bq/kg-fresh
2023/8/22,Roundnose flounder (muscle),Cs-134,,3.9,Bq/kg-fresh
2023/8/22,Crimson sea bream (muscle),Cs-134,,3.4,Bq/kg-fresh
2023/8/22,Red sea bream (muscle),Cs-134,,4.1,Bq/kg-fresh
2023/8/22,John dory (muscle),Cs-134,,3.6,Bq/kg-fresh
2023/8/22,Mirror dory (muscle),Cs-134,,3.1,Bq/kg-fresh
2023/8/22,Lepidotrigla microptena (muscle),Cs-137,,3.3,Bq/kg-fresh
2023/8/22,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2023/8/22,Roundnose flounder (muscle),Cs-137,,4.1,Bq/kg-fresh
2023/8/22,Crimson sea bream (muscle),Cs-137,,3.1,Bq/kg-fresh
2023/8/22,Red sea bream (muscle),Cs-137,,3.8,Bq/kg-fresh
2023/8/22,John dory (muscle),Cs-137,,4.1,Bq/kg-fresh
2023/8/22,Mirror dory (muscle),Cs-137,,3.8,Bq/kg-fresh
2023/8/1,Lepidotrigla microptena (muscle),Cs-134,,4.4,Bq/kg-fresh
2023/8/1,Common skete (muscle),Cs-134,,4.2,Bq/kg-fresh
2023/8/1,Roundnose flounder (muscle),Cs-134,,2.8,Bq/kg-fresh
2023/8/1,Crimson sea bream (muscle),Cs-134,,3.5,Bq/kg-fresh
2023/8/1,John dory (muscle),Cs-134,,2.7,Bq/kg-fresh
2023/8/1,Lepidotrigla microptena (muscle),Cs-137,,3.6,Bq/kg-fresh
2023/8/1,Common skete (muscle),Cs-137,,4.2,Bq/kg-fresh
2023/8/1,Roundnose flounder (muscle),Cs-137,,4.0,Bq/kg-fresh
2023/8/1,Crimson sea bream (muscle),Cs-137,,3.2,Bq/kg-fresh
2023/8/1,John dory (muscle),Cs-137,,3.9,Bq/kg-fresh
2023/6/20,Lepidotrigla microptena (muscle),Cs-134,,3.4,Bq/kg-fresh
2023/6/20,Yellow goosefish (whole),Cs-134,,4.0,Bq/kg-fresh
2023/6/20,Common skete (muscle),Cs-134,,3.9,Bq/kg-fresh
2023/6/20,Flatfish (muscle),Cs-134,,4.7,Bq/kg-fresh
2023/6/20,Flatfish (muscle),Cs-134,,4.0,Bq/kg-fresh
2023/6/20,Roundnose flounder (muscle),Cs-134,,3.8,Bq/kg-fresh
2023/6/20,Red sea bream (muscle),Cs-134,,4.0,Bq/kg-fresh
2023/6/20,John dory (muscle),Cs-134,,3.4,Bq/kg-fresh
2023/6/20,Striped jewfish (muscle),Cs-134,,3.6,Bq/kg-fresh
2023/6/20,Greenling (muscle),Cs-134,,4.3,Bq/kg-fresh
2023/6/20,Lepidotrigla microptena (muscle),Cs-137,,3.8,Bq/kg-fresh
2023/6/20,Yellow goosefish (whole),Cs-137,,3.9,Bq/kg-fresh
2023/6/20,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2023/6/20,Flatfish (muscle),Cs-137,,4.1,Bq/kg-fresh
2023/6/20,Flatfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2023/6/20,Roundnose flounder (muscle),Cs-137,,4.0,Bq/kg-fresh
2023/6/20,Red sea bream (muscle),Cs-137,,3.4,Bq/kg-fresh
2023/6/20,John dory (muscle),Cs-137,,3.2,Bq/kg-fresh
2023/6/20,Striped jewfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2023/6/20,Greenling (muscle),Cs-137,,3.6,Bq/kg-fresh
2023/6/20,Flatfish (muscle),H-3:TFWT,0.075,,Bq/L
2023/6/20,Flatfish (muscle),H-3:TFWT,0.056,,Bq/kg-fresh
2023/6/20,Flatfish (muscle),H-3:OBT,,0.28,Bq/L
2023/6/20,Flatfish (muscle),H-3:OBT,,0.045,Bq/kg-fresh
2023/6/6,Lepidotrigla microptena (muscle),Cs-134,,4.2,Bq/kg-fresh
2023/6/6,Yellow goosefish (whole),Cs-134,,3.1,Bq/kg-fresh
2023/6/6,Common skete (muscle),Cs-134,,3.9,Bq/kg-fresh
2023/6/6,Flatfish (muscle),Cs-134,,5.5,Bq/kg-fresh
2023/6/6,Flatfish (muscle),Cs-134,,3.5,Bq/kg-fresh
2023/6/6,Marbled sole (muscle),Cs-134,,3.6,Bq/kg-fresh
2023/6/6,Roundnose flounder (muscle),Cs-134,,3.7,Bq/kg-fresh
2023/6/6,Crimson sea bream (muscle),Cs-134,,3.5,Bq/kg-fresh
2023/6/6,Red sea bream (muscle),Cs-134,,3.4,Bq/kg-fresh
2023/6/6,John dory (muscle),Cs-134,,3.0,Bq/kg-fresh
2023/6/6,Striped jewfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2023/6/6,Lepidotrigla microptena (muscle),Cs-137,,3.6,Bq/kg-fresh
2023/6/6,Yellow goosefish (whole),Cs-137,,3.8,Bq/kg-fresh
2023/6/6,Common skete (muscle),Cs-137,,3.3,Bq/kg-fresh
2023/6/6,Flatfish (muscle),Cs-137,,4.5,Bq/kg-fresh
2023/6/6,Flatfish (muscle),Cs-137,,3.4,Bq/kg-fresh
2023/6/6,Marbled sole (muscle),Cs-137,,4.3,Bq/kg-fresh
2023/6/6,Roundnose flounder (muscle),Cs-137,,3.2,Bq/kg-fresh
2023/6/6,Crimson sea bream (muscle),Cs-137,,4.6,Bq/kg-fresh
2023/6/6,Red sea bream (muscle),Cs-137,,3.1,Bq/kg-fresh
2023/6/6,John dory (muscle),Cs-137,,3.2,Bq/kg-fresh
2023/6/6,Striped jewfish (muscle),Cs-137,,3.9,Bq/kg-fresh
2023/6/6,Flatfish (muscle),H-3:TFWT,0.12,,Bq/L
2023/6/6,Flatfish (muscle),H-3:TFWT,0.087,,Bq/kg-fresh
2023/6/6,Flatfish (muscle),H-3:OBT,,0.28,Bq/L
2023/6/6,Flatfish (muscle),H-3:OBT,,0.050,Bq/kg-fresh
2023/5/30,Lepidotrigla microptena (muscle),Cs-134,,2.7,Bq/kg-fresh
2023/5/30,Yellow goosefish (whole),Cs-134,,3.3,Bq/kg-fresh
2023/5/30,Common skete (muscle),Cs-134,,3.8,Bq/kg-fresh
2023/5/30,Flatfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2023/5/30,Flatfish (muscle),Cs-134,,5.9,Bq/kg-fresh
2023/5/30,Roundnose flounder (muscle),Cs-134,,3.9,Bq/kg-fresh
2023/5/30,Takifugu snyderi (muscle),Cs-134,,3.6,Bq/kg-fresh
2023/5/30,Crimson sea bream (muscle),Cs-134,,3.3,Bq/kg-fresh
2023/5/30,Red sea bream (muscle),Cs-134,,3.6,Bq/kg-fresh
2023/5/30,John dory (muscle),Cs-134,,3.2,Bq/kg-fresh
2023/5/30,Lepidotrigla microptena (muscle),Cs-137,,3.8,Bq/kg-fresh
2023/5/30,Yellow goosefish (whole),Cs-137,,4.4,Bq/kg-fresh
2023/5/30,Common skete (muscle),Cs-137,,4.1,Bq/kg-fresh
2023/5/30,Flatfish (muscle),Cs-137,,4.4,Bq/kg-fresh
2023/5/30,Flatfish (muscle),Cs-137,,5.2,Bq/kg-fresh
2023/5/30,Roundnose flounder (muscle),Cs-137,,4.0,Bq/kg-fresh
2023/5/30,Takifugu snyderi (muscle),Cs-137,,4.0,Bq/kg-fresh
2023/5/30,Crimson sea bream (muscle),Cs-137,,3.4,Bq/kg-fresh
2023/5/30,Red sea bream (muscle),Cs-137,,4.2,Bq/kg-fresh
2023/5/30,John dory (muscle),Cs-137,,4.0,Bq/kg-fresh
2023/5/30,Flatfish (muscle),H-3:TFWT,,0.075,Bq/L
2023/5/30,Flatfish (muscle),H-3:TFWT,,0.058,Bq/kg-fresh
2023/5/30,Flatfish (muscle),H-3:OBT,,0.24,Bq/L
2023/5/30,Flatfish (muscle),H-3:OBT,,0.037,Bq/kg-fresh
2023/3/28,Lepidotrigla microptena (muscle),Cs-134,,3.2,Bq/kg-fresh
2023/3/28,Yellow goosefish (whole),Cs-134,,3.2,Bq/kg-fresh
2023/3/28,Common skete (muscle),Cs-134,,3.4,Bq/kg-fresh
2023/3/28,Sea bass (muscle),Cs-134,,3.3,Bq/kg-fresh
2023/3/28,Flatfish (muscle),Cs-134,,3.9,Bq/kg-fresh
2023/3/28,Flatfish (muscle),Cs-134,,6.2,Bq/kg-fresh
2023/3/28,Searobin (muscle),Cs-134,,3.9,Bq/kg-fresh
2023/3/28,Marbled sole (muscle),Cs-134,,3.1,Bq/kg-fresh
2023/3/28,Roundnose flounder (muscle),Cs-134,,4.0,Bq/kg-fresh
2023/3/28,Microstomus achne (muscle),Cs-134,,3.2,Bq/kg-fresh
2023/3/28,Red sea bream (muscle),Cs-134,,2.8,Bq/kg-fresh
2023/3/28,Pointhead flounder (muscle),Cs-134,,2.8,Bq/kg-fresh
2023/3/28,Lepidotrigla microptena (muscle),Cs-137,,3.5,Bq/kg-fresh
2023/3/28,Yellow goosefish (whole),Cs-137,,3.5,Bq/kg-fresh
2023/3/28,Common skete (muscle),Cs-137,,3.2,Bq/kg-fresh
2023/3/28,Sea bass (muscle),Cs-137,4.6,,Bq/kg-fresh
2023/3/28,Flatfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2023/3/28,Flatfish (muscle),Cs-137,,4.6,Bq/kg-fresh
2023/3/28,Searobin (muscle),Cs-137,,3.6,Bq/kg-fresh
2023/3/28,Marbled sole (muscle),Cs-137,,3.3,Bq/kg-fresh
2023/3/28,Roundnose flounder (muscle),Cs-137,,3.0,Bq/kg-fresh
2023/3/28,Microstomus achne (muscle),Cs-137,,4.0,Bq/kg-fresh
2023/3/28,Red sea bream (muscle),Cs-137,,3.5,Bq/kg-fresh
2023/3/28,Pointhead flounder (muscle),Cs-137,,3.1,Bq/kg-fresh
2023/3/28,Flatfish (muscle),H-3:TFWT,,0.072,Bq/L
2023/3/28,Flatfish (muscle),H-3:TFWT,,0.056,Bq/kg-fresh
2023/3/28,Flatfish (muscle),H-3:OBT,,0.25,Bq/L
2023/3/28,Flatfish (muscle),H-3:OBT,,0.037,Bq/kg-fresh
2023/2/28,Lepidotrigla microptena (muscle),Cs-134,,3.5,Bq/kg-fresh
2023/2/28,Yellow goosefish (whole),Cs-134,,3.5,Bq/kg-fresh
2023/2/28,Common skete (muscle),Cs-134,,2.9,Bq/kg-fresh
2023/2/28,Sea bass (muscle),Cs-134,,3.8,Bq/kg-fresh
2023/2/28,Flatfish (muscle),Cs-134,,5.1,Bq/kg-fresh
2023/2/28,Flatfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2023/2/28,Roundnose flounder (muscle),Cs-134,,3.3,Bq/kg-fresh
2023/2/28,Microstomus achne (muscle),Cs-134,,3.4,Bq/kg-fresh
2023/2/28,Greenling (muscle),Cs-134,,4.3,Bq/kg-fresh
2023/2/28,Lepidotrigla microptena (muscle),Cs-137,,3.5,Bq/kg-fresh
2023/2/28,Yellow goosefish (whole),Cs-137,,3.8,Bq/kg-fresh
2023/2/28,Common skete (muscle),Cs-137,,3.6,Bq/kg-fresh
2023/2/28,Sea bass (muscle),Cs-137,,4.5,Bq/kg-fresh
2023/2/28,Flatfish (muscle),Cs-137,,5.7,Bq/kg-fresh
2023/2/28,Flatfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2023/2/28,Roundnose flounder (muscle),Cs-137,,3.1,Bq/kg-fresh
2023/2/28,Microstomus achne (muscle),Cs-137,,3.3,Bq/kg-fresh
2023/2/28,Greenling (muscle),Cs-137,,3.5,Bq/kg-fresh
2023/2/28,Flatfish (muscle),H-3:TFWT,,0.074,Bq/L
2023/2/28,Flatfish (muscle),H-3:TFWT,,0.058,Bq/kg-fresh
2023/2/28,Flatfish (muscle),H-3:OBT,,0.26,Bq/L
2023/2/28,Flatfish (muscle),H-3:OBT,,0.036,Bq/kg-fresh
2023/1/26,Lepidotrigla microptena (muscle),Cs-134,,3.5,Bq/kg-fresh
2023/1/26,Common skete (muscle),Cs-134,,3.0,Bq/kg-fresh
2023/1/26,Sea bass (muscle),Cs-134,,3.4,Bq/kg-fresh
2023/1/26,Flatfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2023/1/26,Flatfish (muscle),Cs-134,,5.7,Bq/kg-fresh
2023/1/26,Roundnose flounder (muscle),Cs-134,,2.7,Bq/kg-fresh
2023/1/26,Ridged-eye flounder (muscle),Cs-134,,3.3,Bq/kg-fresh
2023/1/26,Smooth dogfish (muscle),Cs-134,,4.0,Bq/kg-fresh
2023/1/26,Lepidotrigla microptena (muscle),Cs-137,,4.6,Bq/kg-fresh
2023/1/26,Common skete (muscle),Cs-137,,4.8,Bq/kg-fresh
2023/1/26,Sea bass (muscle),Cs-137,,3.4,Bq/kg-fresh
2023/1/26,Flatfish (muscle),Cs-137,,2.8,Bq/kg-fresh
2023/1/26,Flatfish (muscle),Cs-137,,5.2,Bq/kg-fresh
2023/1/26,Roundnose flounder (muscle),Cs-137,,3.0,Bq/kg-fresh
2023/1/26,Ridged-eye flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2023/1/26,Smooth dogfish (muscle),Cs-137,,3.9,Bq/kg-fresh
2023/1/26,Flatfish (muscle),H-3:TFWT,,0.069,Bq/L
2023/1/26,Flatfish (muscle),H-3:TFWT,,0.055,Bq/kg-fresh
2023/1/26,Flatfish (muscle),H-3:OBT,,0.26,Bq/L
2023/1/26,Flatfish (muscle),H-3:OBT,,0.032,Bq/kg-fresh
2022/12/13,Lepidotrigla microptena (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/12/13,Flatfish (muscle),Cs-134,,6.0,Bq/kg-fresh
2022/12/13,Marbled sole (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/12/13,Roundnose flounder (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/12/13,Takifugu snyderi (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/12/13,Crimson sea bream (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/12/13,Red sea bream (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/12/13,John dory (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/12/13,Lepidotrigla microptena (muscle),Cs-137,,4.2,Bq/kg-fresh
2022/12/13,Flatfish (muscle),Cs-137,,5.4,Bq/kg-fresh
2022/12/13,Marbled sole (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/12/13,Roundnose flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/12/13,Takifugu snyderi (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/12/13,Crimson sea bream (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/12/13,Red sea bream (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/12/13,John dory (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/12/6,Lepidotrigla microptena (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/12/6,Common skete (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/12/6,Flatfish (muscle),Cs-134,,2.9,Bq/kg-fresh
2022/12/6,Flatfish (muscle),Cs-134,,6.6,Bq/kg-fresh
2022/12/6,Marbled sole (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/12/6,Roundnose flounder (muscle),Cs-134,,3.2,Bq/kg-fresh
2022/12/6,Ridged-eye flounder (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/12/6,Littlemouth flounder (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/12/6,Crimson sea bream (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/12/6,Red sea bream (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/12/6,John dory (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/12/6,Lepidotrigla microptena (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/12/6,Common skete (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/12/6,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/12/6,Flatfish (muscle),Cs-137,,5.5,Bq/kg-fresh
2022/12/6,Marbled sole (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/12/6,Roundnose flounder (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/12/6,Ridged-eye flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/12/6,Littlemouth flounder (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/12/6,Crimson sea bream (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/12/6,Red sea bream (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/12/6,John dory (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/12/6,Flatfish (muscle),H-3:TFWT,,0.081,Bq/L
2022/12/6,Flatfish (muscle),H-3:TFWT,,0.065,Bq/kg-fresh
2022/12/6,Flatfish (muscle),H-3:OBT,,0.30,Bq/L
2022/12/6,Flatfish (muscle),H-3:OBT,,0.039,Bq/kg-fresh
2022/11/10,Lepidotrigla microptena (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/11/10,Common skete (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/11/10,Takifugu snyderi (muscle),Cs-134,,3.2,Bq/kg-fresh
2022/11/10,Crimson sea bream (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/11/10,Red sea bream (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/11/10,John dory (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/11/10,Lepidotrigla microptena (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/11/10,Common skete (muscle),Cs-137,,2.7,Bq/kg-fresh
2022/11/10,Takifugu snyderi (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/11/10,Crimson sea bream (muscle),Cs-137,,3.0,Bq/kg-fresh
2022/11/10,Red sea bream (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/11/10,John dory (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/9/13,Lepidotrigla microptena (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/9/13,Common skete (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/9/13,Marbled sole (muscle),Cs-134,,3.2,Bq/kg-fresh
2022/9/13,Roundnose flounder (muscle),Cs-134,,4.3,Bq/kg-fresh
2022/9/13,Takifugu snyderi (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/9/13,John dory (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/9/13,Lepidotrigla microptena (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/9/13,Common skete (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/9/13,Marbled sole (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/9/13,Roundnose flounder (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/9/13,Takifugu snyderi (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/9/13,John dory (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/8/26,Lepidotrigla microptena (muscle),Cs-134,,4.0,Bq/kg-fresh
2022/8/26,Yellow goosefish (whole),Cs-134,,4.4,Bq/kg-fresh
2022/8/26,Searobin (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/8/26,Roundnose flounder (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/8/26,Crimson sea bream (muscle),Cs-134,,4.3,Bq/kg-fresh
2022/8/26,Red sea bream (muscle),Cs-134,,4.6,Bq/kg-fresh
2022/8/26,John dory (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/8/26,Hairtail (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/8/26,Lepidotrigla microptena (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/8/26,Yellow goosefish (whole),Cs-137,,3.3,Bq/kg-fresh
2022/8/26,Searobin (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/8/26,Roundnose flounder (muscle),Cs-137,,4.1,Bq/kg-fresh
2022/8/26,Crimson sea bream (muscle),Cs-137,,2.9,Bq/kg-fresh
2022/8/26,Red sea bream (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/8/26,John dory (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/8/26,Hairtail (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/8/5,Lepidotrigla microptena (muscle),Cs-134,,2.7,Bq/kg-fresh
2022/8/5,Yellow goosefish (whole),Cs-134,,3.9,Bq/kg-fresh
2022/8/5,Common skete (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/8/5,Crimson sea bream (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/8/5,John dory (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/8/5,Mirror dory (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/8/5,Lepidotrigla microptena (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/8/5,Yellow goosefish (whole),Cs-137,,3.7,Bq/kg-fresh
2022/8/5,Common skete (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/8/5,Crimson sea bream (muscle),Cs-137,,4.1,Bq/kg-fresh
2022/8/5,John dory (muscle),Cs-137,,2.9,Bq/kg-fresh
2022/8/5,Mirror dory (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/6/21,Stone flounder (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/6/21,Lepidotrigla microptena (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/6/21,Yellow goosefish (whole),Cs-134,,3.5,Bq/kg-fresh
2022/6/21,Common skete (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/6/21,Flatfish (muscle),Cs-134,,2.2,Bq/kg-fresh
2022/6/21,Flatfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/6/21,Roundnose flounder (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/6/21,Microstomus achne (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/6/21,John dory (muscle),Cs-134,,2.9,Bq/kg-fresh
2022/6/21,Stone flounder (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/6/21,Lepidotrigla microptena (muscle),Cs-137,,4.1,Bq/kg-fresh
2022/6/21,Yellow goosefish (whole),Cs-137,,3.8,Bq/kg-fresh
2022/6/21,Common skete (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/6/21,Flatfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/6/21,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/6/21,Roundnose flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/6/21,Microstomus achne (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/6/21,John dory (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/5/24,Lepidotrigla microptena (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/5/24,Yellow goosefish (whole),Cs-134,,3.4,Bq/kg-fresh
2022/5/24,Common skete (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/5/24,Roundnose flounder (muscle),Cs-134,,3.0,Bq/kg-fresh
2022/5/24,White croaker (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/5/24,Microstomus achne (muscle),Cs-134,,3.0,Bq/kg-fresh
2022/5/24,Striped jewfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/5/24,Pointhead flounder (muscle),Cs-134,,3.0,Bq/kg-fresh
2022/5/24,Chub mackerel (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/5/24,True sardine (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/5/24,Lepidotrigla microptena (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/5/24,Yellow goosefish (whole),Cs-137,,3.3,Bq/kg-fresh
2022/5/24,Common skete (muscle),Cs-137,,2.6,Bq/kg-fresh
2022/5/24,Roundnose flounder (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/5/24,White croaker (muscle),Cs-137,,3.5,Bq/kg-fresh
