File Creation Date,2025-04-02
Sampling Location,Around 3km offshore of Odaka Ward (T-S2) (Fish)

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2022/5/19,Lepidotrigla microptena (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/5/19,Flatfish (muscle),Cs-137,,5.2,Bq/kg-fresh
2022/5/19,Marbled sole (muscle),Cs-137,,4.3,Bq/kg-fresh
2022/5/19,Common skete (muscle),Cs-137,,4.1,Bq/kg-fresh
2022/5/19,Roundnose flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/5/19,White croaker (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/5/19,Yellow goosefish (whole),Cs-137,,3.5,Bq/kg-fresh
2022/5/19,Black rockfish (muscle),Cs-137,3.6,,Bq/kg-fresh
2022/5/19,Flatfish (muscle),H-3:TFWT,0.081,,Bq/L
2022/5/19,Flatfish (muscle),H-3:TFWT,0.062,,Bq/kg-fresh
2022/5/11,Stone flounder (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/5/11,Flatfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/5/11,Flatfish (muscle),Cs-134,,5.0,Bq/kg-fresh
2022/5/11,Common skete (muscle),Cs-134,,4.0,Bq/kg-fresh
2022/5/11,Chub mackerel (muscle),Cs-134,,4.4,Bq/kg-fresh
2022/5/11,Roundnose flounder (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/5/11,Yellow goosefish (whole),Cs-134,,3.3,Bq/kg-fresh
2022/5/11,Stone flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/5/11,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/5/11,Flatfish (muscle),Cs-137,,5.3,Bq/kg-fresh
2022/5/11,Common skete (muscle),Cs-137,,4.3,Bq/kg-fresh
2022/5/11,Chub mackerel (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/5/11,Roundnose flounder (muscle),Cs-137,,3.0,Bq/kg-fresh
2022/5/11,Yellow goosefish (whole),Cs-137,,3.6,Bq/kg-fresh
2022/5/11,Flatfish (muscle),H-3:TFWT,,0.056,Bq/L
2022/5/11,Flatfish (muscle),H-3:TFWT,,0.043,Bq/kg-fresh
2022/5/11,Flatfish (muscle),H-3:OBT,,0.27,Bq/L
2022/5/11,Flatfish (muscle),H-3:OBT,,0.043,Bq/kg-fresh
2022/3/3,Lepidotrigla microptena (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/3/3,Marbled sole (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/3/3,Common skete (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/3/3,Roundnose flounder (muscle),Cs-134,,3.2,Bq/kg-fresh
2022/3/3,Lepidotrigla microptena (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/3/3,Marbled sole (muscle),Cs-137,,4.2,Bq/kg-fresh
2022/3/3,Common skete (muscle),Cs-137,,4.5,Bq/kg-fresh
2022/3/3,Roundnose flounder (muscle),Cs-137,,4.1,Bq/kg-fresh
2022/2/10,Lepidotrigla microptena (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/2/10,Common skete (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/2/10,Roundnose flounder (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/2/10,Blue crab (whole),Cs-134,,3.6,Bq/kg-fresh
2022/2/10,Lepidotrigla microptena (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/2/10,Common skete (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/2/10,Roundnose flounder (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/2/10,Blue crab (whole),Cs-137,4.0,,Bq/kg-fresh
2022/1/18,Stingray (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/1/18,Stone flounder (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/1/18,Lepidotrigla microptena (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/1/18,Flatfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/1/18,Marbled sole (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/1/18,Roundnose flounder (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/1/18,Smooth dogfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/1/18,Black rockfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/1/18,Stingray (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/1/18,Stone flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/1/18,Lepidotrigla microptena (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/1/18,Flatfish (muscle),Cs-137,,2.7,Bq/kg-fresh
2022/1/18,Marbled sole (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/1/18,Roundnose flounder (muscle),Cs-137,3.8,,Bq/kg-fresh
2022/1/18,Smooth dogfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/1/18,Black rockfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/12/17,Flatfish (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/12/17,Common skete (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/12/17,Searobin (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/12/17,Roundnose flounder (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/12/17,Flatfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/12/17,Common skete (muscle),Cs-137,,4.4,Bq/kg-fresh
2021/12/17,Searobin (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/12/17,Roundnose flounder (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/11/26,Common skete (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/11/26,Black rockfish (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/11/26,Common skete (muscle),Cs-137,,2.8,Bq/kg-fresh
2021/11/26,Black rockfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/10/7,Flatfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/10/7,Flatfish (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/10/7,Japanese angel shark  (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/10/7,Blue crab (whole),Cs-134,,3.6,Bq/kg-fresh
2021/10/7,Flatfish (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/10/7,Flatfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/10/7,Japanese angel shark  (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/10/7,Blue crab (whole),Cs-137,,3.6,Bq/kg-fresh
2021/9/2,Stingray (muscle),Cs-134,,2.9,Bq/kg-fresh
2021/9/2,Flatfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/9/2,Flatfish (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/9/2,Japanese angel shark  (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/9/2,Searobin (muscle),Cs-134,,4.2,Bq/kg-fresh
2021/9/2,Chub mackerel (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/9/2,Stingray (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/9/2,Flatfish (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/9/2,Flatfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/9/2,Japanese angel shark  (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/9/2,Searobin (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/9/2,Chub mackerel (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/8/19,Stone flounder (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/8/19,Flatfish (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/8/19,Ridged-eye flounder (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/8/19,Common skete (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/8/19,Searobin (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/8/19,John dory (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/8/19,Stone flounder (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/8/19,Flatfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/8/19,Ridged-eye flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/8/19,Common skete (muscle),Cs-137,,3.0,Bq/kg-fresh
2021/8/19,Searobin (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/8/19,John dory (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/8/4,Flatfish (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/8/4,Common skete (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/8/4,Searobin (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/8/4,Blue crab (whole),Cs-134,,2.8,Bq/kg-fresh
2021/8/4,Flatfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/8/4,Common skete (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/8/4,Searobin (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/8/4,Blue crab (whole),Cs-137,,3.2,Bq/kg-fresh
2021/6/17,Stone flounder (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/6/17,Flatfish (muscle),Cs-134,,3.0,Bq/kg-fresh
2021/6/17,Searobin (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/6/17,Roundnose flounder (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/6/17,Stone flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/6/17,Flatfish (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/6/17,Searobin (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/6/17,Roundnose flounder (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/5/28,Stingray (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/5/28,Lepidotrigla microptena (muscle),Cs-134,,2.6,Bq/kg-fresh
2021/5/28,Flatfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/5/28,Flatfish (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/5/28,Marbled sole (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/5/28,Japanese angel shark  (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/5/28,Common skete (muscle),Cs-134,,2.6,Bq/kg-fresh
2021/5/28,Searobin (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/5/28,Chub mackerel (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/5/28,John dory (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/5/28,Roundnose flounder (muscle),Cs-134,,4.5,Bq/kg-fresh
2021/5/28,Stingray (muscle),Cs-137,,4.1,Bq/kg-fresh
2021/5/28,Lepidotrigla microptena (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/5/28,Flatfish (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/5/28,Flatfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/5/28,Marbled sole (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/5/28,Japanese angel shark  (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/5/28,Common skete (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/5/28,Searobin (muscle),Cs-137,,4.3,Bq/kg-fresh
2021/5/28,Chub mackerel (muscle),Cs-137,,3.0,Bq/kg-fresh
2021/5/28,John dory (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/5/28,Roundnose flounder (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/4/23,Stingray (muscle),Cs-134,,2.9,Bq/kg-fresh
2021/4/23,Flatfish (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/4/23,Flatfish (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/4/23,Marbled sole (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/4/23,Stingray (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/4/23,Flatfish (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/4/23,Flatfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/4/23,Marbled sole (muscle),Cs-137,3.9,,Bq/kg-fresh
2021/3/25,Stingray (muscle),Cs-134,,4.2,Bq/kg-fresh
2021/3/25,Stone flounder (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/3/25,Lepidotrigla microptena (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/3/25,Sea bass (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/3/25,Flatfish (muscle),Cs-134,,2.6,Bq/kg-fresh
2021/3/25,Marbled sole (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/3/25,Ridged-eye flounder (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/3/25,Stingray (muscle),Cs-137,,4.1,Bq/kg-fresh
2021/3/25,Stone flounder (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/3/25,Lepidotrigla microptena (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/3/25,Sea bass (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/3/25,Flatfish (muscle),Cs-137,,3.0,Bq/kg-fresh
2021/3/25,Marbled sole (muscle),Cs-137,,4.7,Bq/kg-fresh
2021/3/25,Ridged-eye flounder (muscle),Cs-137,,3.8,Bq/kg-fresh
