File Creation Date,2024-12-09
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2024/07/08,Anchovy,Cs-134,,8.5,Bq/kg
2024/07/08,Anchovy,Cs-137,,6.5,Bq/kg
2024/05/26,White croaker,Cs-134,,7.2,Bq/kg
2024/05/26,Globefish,Cs-134,,8.9,Bq/kg
2024/05/26,Bluefin searobin,Cs-134,,9,Bq/kg
2024/05/26,Roundnose flounder,Cs-134,,11,Bq/kg
2024/05/26,Takifugu snyderi,Cs-134,,6.6,Bq/kg
2024/05/26,White croaker,Cs-137,,7.1,Bq/kg
2024/05/26,Globefish,Cs-137,,7.6,Bq/kg
2024/05/26,Bluefin searobin,Cs-137,,7,Bq/kg
2024/05/26,Roundnose flounder,Cs-137,,7.1,Bq/kg
2024/05/26,Takifugu snyderi,Cs-137,,5.9,Bq/kg
2024/05/07,Black rockfish,Cs-134,,9,Bq/kg
2024/05/07,Black rockfish,Cs-134,,11,Bq/kg
2024/05/07,Olive flounder,Cs-134,,6.9,Bq/kg
2024/05/07,Microstomus achne,Cs-134,,8.1,Bq/kg
2024/05/07,Flathead,Cs-134,,9.4,Bq/kg
2024/05/07,Black rockfish,Cs-137,,7.8,Bq/kg
2024/05/07,Black rockfish,Cs-137,,8.5,Bq/kg
2024/05/07,Olive flounder,Cs-137,,7,Bq/kg
2024/05/07,Microstomus achne,Cs-137,,7.3,Bq/kg
2024/05/07,Flathead,Cs-137,,8.1,Bq/kg
2024/04/23,Olive flounder,Cs-134,,8,Bq/kg
2024/04/23,Olive flounder,Cs-137,,7.2,Bq/kg
2024/01/21,Black rockfish,Cs-134,,7.8,Bq/kg
2024/01/21,Roundnose flounder,Cs-134,,8.2,Bq/kg
2024/01/21,Marbled sole,Cs-134,,11,Bq/kg
2024/01/21,Common skate,Cs-134,,8.8,Bq/kg
2024/01/21,Black rockfish,Cs-137,,7.3,Bq/kg
2024/01/21,Roundnose flounder,Cs-137,,7.2,Bq/kg
2024/01/21,Marbled sole,Cs-137,,7.2,Bq/kg
2024/01/21,Common skate,Cs-137,,6.6,Bq/kg
2023/12/03,White croaker,Cs-134,,7.5,Bq/kg
2023/12/03,Jack mackerel,Cs-134,,9.6,Bq/kg
2023/12/03,Ridged-eye flounder,Cs-134,,9.4,Bq/kg
2023/12/03,Bluefin searobin,Cs-134,,8.1,Bq/kg
2023/12/03,John dory,Cs-134,,8,Bq/kg
2023/12/03,Hairtail,Cs-134,,11,Bq/kg
2023/12/03,Conger eel,Cs-134,,9.3,Bq/kg
2023/12/03,White croaker,Cs-137,,8.7,Bq/kg
2023/12/03,Jack mackerel,Cs-137,,7.2,Bq/kg
2023/12/03,Ridged-eye flounder,Cs-137,,8.2,Bq/kg
2023/12/03,Bluefin searobin,Cs-137,,7.4,Bq/kg
2023/12/03,John dory,Cs-137,,8.7,Bq/kg
2023/12/03,Hairtail,Cs-137,,7.7,Bq/kg
2023/12/03,Conger eel,Cs-137,,7,Bq/kg
2023/11/26,Mirror dory,Cs-134,,7.1,Bq/kg-fresh
2023/11/26,White croaker,Cs-134,,9.6,Bq/kg-fresh
2023/11/26,Ridged-eye flounder,Cs-134,,11,Bq/kg-fresh
2023/11/26,Roundnose flounder,Cs-134,,8.5,Bq/kg-fresh
2023/11/26,John dory,Cs-134,,11,Bq/kg-fresh
2023/11/26,Hairtail,Cs-134,,9.4,Bq/kg-fresh
2023/11/26,Crimson sea bream,Cs-134,,7.5,Bq/kg-fresh
2023/11/26,Smooth dogfish,Cs-134,,7.4,Bq/kg-fresh
2023/11/26,Mirror dory,Cs-137,,6.6,Bq/kg-fresh
2023/11/26,White croaker,Cs-137,,8,Bq/kg-fresh
2023/11/26,Ridged-eye flounder,Cs-137,,8.5,Bq/kg-fresh
2023/11/26,Roundnose flounder,Cs-137,,7.1,Bq/kg-fresh
2023/11/26,John dory,Cs-137,,8.3,Bq/kg-fresh
2023/11/26,Hairtail,Cs-137,,7.6,Bq/kg-fresh
2023/11/26,Crimson sea bream,Cs-137,,9.1,Bq/kg-fresh
2023/11/26,Smooth dogfish,Cs-137,,7,Bq/kg-fresh
2023/11/05,Mirror dory,Cs-134,,8.4,Bq/kg-fresh
2023/11/05,Jack mackerel,Cs-134,,8.2,Bq/kg-fresh
2023/11/05,Hairtail,Cs-134,,9.2,Bq/kg-fresh
2023/11/05,Mirror dory,Cs-137,,9.3,Bq/kg-fresh
2023/11/05,Jack mackerel,Cs-137,,7.7,Bq/kg-fresh
2023/11/05,Hairtail,Cs-137,,9,Bq/kg-fresh
2023/09/26,Jack mackerel,Cs-134,,8.8,Bq/kg-fresh
2023/09/26,Willowy flounder,Cs-134,,11,Bq/kg-fresh
2023/09/26,Brown hakeling,Cs-134,,8.5,Bq/kg-fresh
2023/09/26,Scorpionfish,Cs-134,,8.3,Bq/kg-fresh
2023/09/26,Hairtail,Cs-134,,7.7,Bq/kg-fresh
2023/09/26,Blackthroat seaperch,Cs-134,,9.8,Bq/kg-fresh
2023/09/26,Conger eel,Cs-134,,7.1,Bq/kg-fresh
2023/09/26,Microstomus achne,Cs-134,,8.3,Bq/kg-fresh
2023/09/26,Jack mackerel,Cs-137,,6.8,Bq/kg-fresh
2023/09/26,Willowy flounder,Cs-137,,7.6,Bq/kg-fresh
2023/09/26,Brown hakeling,Cs-137,,6.7,Bq/kg-fresh
2023/09/26,Scorpionfish,Cs-137,,7.4,Bq/kg-fresh
2023/09/26,Hairtail,Cs-137,,6.5,Bq/kg-fresh
2023/09/26,Blackthroat seaperch,Cs-137,,7.3,Bq/kg-fresh
2023/09/26,Conger eel,Cs-137,,7.7,Bq/kg-fresh
2023/09/26,Microstomus achne,Cs-137,,9.3,Bq/kg-fresh
2023/09/20,Brown hakeling,Cs-134,,10,Bq/kg-fresh
2023/09/20,Yellow goosefish,Cs-134,,11,Bq/kg-fresh
2023/09/20,Microstomus achne,Cs-134,,8.4,Bq/kg-fresh
2023/09/20,Brown hakeling,Cs-137,,9,Bq/kg-fresh
2023/09/20,Yellow goosefish,Cs-137,,7.7,Bq/kg-fresh
2023/09/20,Microstomus achne,Cs-137,,6.6,Bq/kg-fresh
2023/08/22,Anchovy,Cs-134,,6.8,Bq/kg-fresh
2023/08/22,Anchovy,Cs-134,,9.3,Bq/kg-fresh
2023/08/22,Anchovy,Cs-137,,7.9,Bq/kg-fresh
2023/08/22,Anchovy,Cs-137,,8.1,Bq/kg-fresh
2023/08/03,Anchovy,Cs-134,,8.9,Bq/kg-fresh
2023/08/03,Anchovy,Cs-137,,8,Bq/kg-fresh
2023/06/27,White croaker,Cs-134,,7.5,Bq/kg-fresh
2023/06/27,Olive flounder,Cs-134,,8.6,Bq/kg-fresh
2023/06/27,Bluefin searobin,Cs-134,,7.7,Bq/kg-fresh
2023/06/27,John dory,Cs-134,,6.9,Bq/kg-fresh
2023/06/27,Common skate,Cs-134,,11,Bq/kg-fresh
2023/06/27,Anchovy,Cs-134,,9.9,Bq/kg-fresh
2023/06/27,Greenling,Cs-134,,6.4,Bq/kg-fresh
2023/06/27,White croaker,Cs-137,,8.7,Bq/kg-fresh
2023/06/27,Olive flounder,Cs-137,,7.7,Bq/kg-fresh
2023/06/27,Bluefin searobin,Cs-137,,7.5,Bq/kg-fresh
2023/06/27,John dory,Cs-137,,7.5,Bq/kg-fresh
2023/06/27,Common skate,Cs-137,,6.8,Bq/kg-fresh
2023/06/27,Anchovy,Cs-137,,7.1,Bq/kg-fresh
2023/06/27,Greenling,Cs-137,,7.1,Bq/kg-fresh
2023/06/06,White croaker,Cs-134,,9,Bq/kg-fresh
2023/06/06,Jack mackerel,Cs-134,,9.3,Bq/kg-fresh
2023/06/06,Globefish,Cs-134,,9.3,Bq/kg-fresh
2023/06/06,Hairtail,Cs-134,,9.2,Bq/kg-fresh
2023/06/06,Conger eel,Cs-134,,8.4,Bq/kg-fresh
2023/06/06,Takifugu snyderi,Cs-134,,7.5,Bq/kg-fresh
2023/06/06,Redwing searobin,Cs-134,,8.7,Bq/kg-fresh
2023/06/06,Round herring,Cs-134,,7.5,Bq/kg-fresh
2023/06/06,White croaker,Cs-137,,8.9,Bq/kg-fresh
2023/06/06,Jack mackerel,Cs-137,,8,Bq/kg-fresh
2023/06/06,Globefish,Cs-137,,7.4,Bq/kg-fresh
2023/06/06,Hairtail,Cs-137,,6.8,Bq/kg-fresh
2023/06/06,Conger eel,Cs-137,,8.1,Bq/kg-fresh
2023/06/06,Takifugu snyderi,Cs-137,,7.6,Bq/kg-fresh
2023/06/06,Redwing searobin,Cs-137,,7.1,Bq/kg-fresh
2023/06/06,Round herring,Cs-137,,7.8,Bq/kg-fresh
2023/04/18,Mirror dory,Cs-134,,7.1,Bq/kg-fresh
2023/04/18,Beach conger,Cs-134,,8.8,Bq/kg-fresh
2023/04/18,Black rockfish,Cs-134,,7.2,Bq/kg-fresh
2023/04/18,White croaker,Cs-134,,10,Bq/kg-fresh
2023/04/18,Olive flounder,Cs-134,,7.8,Bq/kg-fresh
2023/04/18,Jack mackerel,Cs-134,,11,Bq/kg-fresh
2023/04/18,Globefish,Cs-134,,8.3,Bq/kg-fresh
2023/04/18,Willowy flounder,Cs-134,,9.1,Bq/kg-fresh
2023/04/18,Mirror dory,Cs-137,,6.6,Bq/kg-fresh
2023/04/18,Beach conger,Cs-137,,7,Bq/kg-fresh
2023/04/18,Black rockfish,Cs-137,,7.6,Bq/kg-fresh
2023/04/18,White croaker,Cs-137,,7,Bq/kg-fresh
2023/04/18,Olive flounder,Cs-137,,7.2,Bq/kg-fresh
2023/04/18,Jack mackerel,Cs-137,,7.2,Bq/kg-fresh
2023/04/18,Globefish,Cs-137,,7.6,Bq/kg-fresh
2023/04/18,Willowy flounder,Cs-137,,8.2,Bq/kg-fresh
2023/03/21,Brown hakeling,Cs-134,,8.8,Bq/kg-fresh
2023/03/21,Pacific cod,Cs-134,,8.8,Bq/kg-fresh
2023/03/21,Scorpionfish,Cs-134,,8.8,Bq/kg-fresh
2023/03/21,Brown hakeling,Cs-137,,7,Bq/kg-fresh
2023/03/21,Pacific cod,Cs-137,,6.2,Bq/kg-fresh
2023/03/21,Scorpionfish,Cs-137,,6.5,Bq/kg-fresh
2023/02/22,Sea bass,Cs-134,,10,Bq/kg-fresh
2023/02/22,Sea bass,Cs-134,,9.9,Bq/kg-fresh
2023/02/22,Sea bass,Cs-137,,7.7,Bq/kg-fresh
2023/02/22,Sea bass,Cs-137,,7.3,Bq/kg-fresh
2023/02/12,Olive flounder,Cs-134,,8.6,Bq/kg-fresh
2023/02/12,Sea bass,Cs-134,,8.6,Bq/kg-fresh
2023/02/12,Sea bass,Cs-134,,11,Bq/kg-fresh
2023/02/12,Ridged-eye flounder,Cs-134,,9.5,Bq/kg-fresh
2023/02/12,Bluefin searobin,Cs-134,,8.9,Bq/kg-fresh
2023/02/12,True sardine,Cs-134,,8.5,Bq/kg-fresh
2023/02/12,Littlemouth flounder,Cs-134,,8.6,Bq/kg-fresh
2023/02/12,Roundnose flounder,Cs-134,,9.4,Bq/kg-fresh
2023/02/12,Common skate,Cs-134,,11,Bq/kg-fresh
2023/02/12,Redwing searobin,Cs-134,,11,Bq/kg-fresh
2023/02/12,Olive flounder,Cs-137,,7,Bq/kg-fresh
2023/02/12,Sea bass,Cs-137,,7.8,Bq/kg-fresh
2023/02/12,Sea bass,Cs-137,,8.8,Bq/kg-fresh
2023/02/12,Ridged-eye flounder,Cs-137,,6.5,Bq/kg-fresh
2023/02/12,Bluefin searobin,Cs-137,,7.2,Bq/kg-fresh
2023/02/12,True sardine,Cs-137,,6.6,Bq/kg-fresh
2023/02/12,Littlemouth flounder,Cs-137,,7.2,Bq/kg-fresh
2023/02/12,Roundnose flounder,Cs-137,,8.4,Bq/kg-fresh
2023/02/12,Common skate,Cs-137,,9,Bq/kg-fresh
2023/02/12,Redwing searobin,Cs-137,,8.3,Bq/kg-fresh
2023/01/29,Olive flounder,Cs-134,,7.8,Bq/kg-fresh
2023/01/29,Bluefin searobin,Cs-134,,8.3,Bq/kg-fresh
2023/01/29,Littlemouth flounder,Cs-134,,9.9,Bq/kg-fresh
2023/01/29,Roundnose flounder,Cs-134,,11,Bq/kg-fresh
2023/01/29,Striped jewfish,Cs-134,,9.7,Bq/kg-fresh
2023/01/29,Ridged-eye flounder,Cs-134,,7.8,Bq/kg-fresh
2023/01/29,Olive flounder,Cs-137,,8.3,Bq/kg-fresh
2023/01/29,Bluefin searobin,Cs-137,,7.5,Bq/kg-fresh
2023/01/29,Littlemouth flounder,Cs-137,,8.3,Bq/kg-fresh
2023/01/29,Roundnose flounder,Cs-137,,7.4,Bq/kg-fresh
2023/01/29,Striped jewfish,Cs-137,,9,Bq/kg-fresh
2023/01/29,Ridged-eye flounder,Cs-137,,8.7,Bq/kg-fresh
2022/12/19,Japanese amberjack,Cs-134,,9.2,Bq/kg-fresh
2022/12/19,John dory,Cs-134,,7.8,Bq/kg-fresh
2022/12/19,Japanese amberjack,Cs-137,,6.5,Bq/kg-fresh
2022/12/19,John dory,Cs-137,,6.9,Bq/kg-fresh
2022/10/30,Ridged-eye flounder,Cs-134,,7.3,Bq/kg-fresh
2022/10/30,Bluefin searobin,Cs-134,,9.6,Bq/kg-fresh
2022/10/30,Striped jewfish,Cs-134,,8.9,Bq/kg-fresh
2022/10/30,Hairtail,Cs-134,,8.7,Bq/kg-fresh
2022/10/30,Crimson sea bream,Cs-134,,9.7,Bq/kg-fresh
2022/10/30,Marbled sole,Cs-134,,8.1,Bq/kg-fresh
2022/10/30,Ridged-eye flounder,Cs-134,,9.2,Bq/kg-fresh
2022/10/30,Ridged-eye flounder,Cs-137,,8.1,Bq/kg-fresh
2022/10/30,Bluefin searobin,Cs-137,,8,Bq/kg-fresh
2022/10/30,Striped jewfish,Cs-137,,7.4,Bq/kg-fresh
2022/10/30,Hairtail,Cs-137,,8.3,Bq/kg-fresh
2022/10/30,Crimson sea bream,Cs-137,,7.9,Bq/kg-fresh
2022/10/30,Marbled sole,Cs-137,,7.4,Bq/kg-fresh
2022/10/30,Ridged-eye flounder,Cs-137,,7.4,Bq/kg-fresh
2022/10/23,Mirror dory,Cs-134,,9.3,Bq/kg-fresh
2022/10/23,Olive flounder,Cs-134,,11,Bq/kg-fresh
2022/10/23,Jack mackerel,Cs-134,,7.8,Bq/kg-fresh
2022/10/23,Brown hakeling,Cs-134,,9.1,Bq/kg-fresh
2022/10/23,Marbled sole,Cs-134,,8.3,Bq/kg-fresh
2022/10/23,Blackthroat seaperch,Cs-134,,7.4,Bq/kg-fresh
2022/10/23,Mirror dory,Cs-137,,7.5,Bq/kg-fresh
2022/10/23,Olive flounder,Cs-137,,7.9,Bq/kg-fresh
2022/10/23,Jack mackerel,Cs-137,,7.1,Bq/kg-fresh
2022/10/23,Brown hakeling,Cs-137,,8.7,Bq/kg-fresh
2022/10/23,Marbled sole,Cs-137,,8.2,Bq/kg-fresh
2022/10/23,Blackthroat seaperch,Cs-137,,8.4,Bq/kg-fresh
2022/09/11,Mirror dory,Cs-134,,8.3,Bq/kg-fresh
2022/09/11,Brown hakeling,Cs-134,,8.1,Bq/kg-fresh
2022/09/11,Scorpionfish,Cs-134,,8.7,Bq/kg-fresh
2022/09/11,Ridged-eye flounder,Cs-134,,9,Bq/kg-fresh
2022/09/11,John dory,Cs-134,,8.9,Bq/kg-fresh
2022/09/11,Crimson sea bream,Cs-134,,9.2,Bq/kg-fresh
2022/09/11,Conger eel,Cs-134,,9.2,Bq/kg-fresh
2022/09/11,Redwing searobin,Cs-134,,9.4,Bq/kg-fresh
2022/09/11,Microstomus achne,Cs-134,,9.9,Bq/kg-fresh
2022/09/11,Red sea bream,Cs-134,,7.5,Bq/kg-fresh
2022/09/11,Mirror dory,Cs-137,,7.8,Bq/kg-fresh
2022/09/11,Brown hakeling,Cs-137,,7.4,Bq/kg-fresh
2022/09/11,Scorpionfish,Cs-137,,8.5,Bq/kg-fresh
2022/09/11,Ridged-eye flounder,Cs-137,,9.7,Bq/kg-fresh
2022/09/11,John dory,Cs-137,,6.3,Bq/kg-fresh
2022/09/11,Crimson sea bream,Cs-137,,7.4,Bq/kg-fresh
2022/09/11,Conger eel,Cs-137,,7.8,Bq/kg-fresh
2022/09/11,Redwing searobin,Cs-137,,8.3,Bq/kg-fresh
2022/09/11,Microstomus achne,Cs-137,,7.6,Bq/kg-fresh
2022/09/11,Red sea bream,Cs-137,,6.9,Bq/kg-fresh
2022/09/04,Mirror dory,Cs-134,,9.6,Bq/kg-fresh
2022/09/04,Ridged-eye flounder,Cs-134,,8.5,Bq/kg-fresh
2022/09/04,Yellow goosefish,Cs-134,,6.2,Bq/kg-fresh
2022/09/04,Mirror dory,Cs-137,,8.8,Bq/kg-fresh
2022/09/04,Ridged-eye flounder,Cs-137,,7.5,Bq/kg-fresh
2022/09/04,Yellow goosefish,Cs-137,,6.7,Bq/kg-fresh
2022/08/02,Olive flounder,Cs-134,,11,Bq/kg-fresh
2022/08/02,Olive flounder,Cs-137,,8,Bq/kg-fresh
2022/07/28,Bluefin searobin,Cs-134,,9.4,Bq/kg-fresh
2022/07/28,Roundnose flounder,Cs-134,,9.1,Bq/kg-fresh
2022/07/28,Bluefin searobin,Cs-137,,7.6,Bq/kg-fresh
2022/07/28,Roundnose flounder,Cs-137,,7.9,Bq/kg-fresh
2022/06/19,Willowy flounder,Cs-134,,7.5,Bq/kg-fresh
2022/06/19,Brown hakeling,Cs-134,,8.1,Bq/kg-fresh
2022/06/19,Scorpionfish,Cs-134,,7.8,Bq/kg-fresh
2022/06/19,Chub mackerel,Cs-134,,9.2,Bq/kg-fresh
2022/06/19,Yellow goosefish,Cs-134,,8.1,Bq/kg-fresh
2022/06/19,Rikuzen flounder,Cs-134,,9.4,Bq/kg-fresh
2022/06/19,Microstomus achne,Cs-134,,8.1,Bq/kg-fresh
2022/06/19,Greeneye,Cs-134,,7.4,Bq/kg-fresh
2022/06/19,Roughsclae sole,Cs-134,,8.5,Bq/kg-fresh
2022/06/19,Pointhead flounder,Cs-134,,6.8,Bq/kg-fresh
2022/06/19,Blackfin flounder,Cs-134,,8.5,Bq/kg-fresh
2022/06/19,Willowy flounder,Cs-137,,6.4,Bq/kg-fresh
2022/06/19,Brown hakeling,Cs-137,,7.4,Bq/kg-fresh
2022/06/19,Scorpionfish,Cs-137,,7.1,Bq/kg-fresh
2022/06/19,Chub mackerel,Cs-137,,8.1,Bq/kg-fresh
2022/06/19,Yellow goosefish,Cs-137,,7.6,Bq/kg-fresh
2022/06/19,Rikuzen flounder,Cs-137,,8,Bq/kg-fresh
2022/06/19,Microstomus achne,Cs-137,,8.6,Bq/kg-fresh
2022/06/19,Greeneye,Cs-137,,7.2,Bq/kg-fresh
2022/06/19,Roughsclae sole,Cs-137,,7.1,Bq/kg-fresh
2022/06/19,Pointhead flounder,Cs-137,,8.3,Bq/kg-fresh
2022/06/19,Blackfin flounder,Cs-137,,7.1,Bq/kg-fresh
2022/06/12,Black rockfish,Cs-134,,7.6,Bq/kg-fresh
2022/06/12,Black rockfish,Cs-137,,7.5,Bq/kg-fresh
2022/06/05,Littlemouth flounder,Cs-134,,9.9,Bq/kg-fresh
2022/06/05,Roundnose flounder,Cs-134,,8.5,Bq/kg-fresh
2022/06/05,Marbled sole,Cs-134,,8.9,Bq/kg-fresh
2022/06/05,Yellow goosefish,Cs-134,,10,Bq/kg-fresh
2022/06/05,Pointhead flounder,Cs-134,,7.5,Bq/kg-fresh
2022/06/05,Greenling,Cs-134,,8.6,Bq/kg-fresh
2022/06/05,Stone flounder,Cs-134,,9.5,Bq/kg-fresh
2022/06/05,Littlemouth flounder,Cs-137,,7.1,Bq/kg-fresh
2022/06/05,Roundnose flounder,Cs-137,,8,Bq/kg-fresh
2022/06/05,Marbled sole,Cs-137,,8.5,Bq/kg-fresh
2022/06/05,Yellow goosefish,Cs-137,,6,Bq/kg-fresh
2022/06/05,Pointhead flounder,Cs-137,,7.7,Bq/kg-fresh
2022/06/05,Greenling,Cs-137,,7,Bq/kg-fresh
2022/06/05,Stone flounder,Cs-137,,7.3,Bq/kg-fresh
2022/05/10,Pacific cod,Cs-134,,8.8,Bq/kg-fresh
2022/05/10,Pacific cod,Cs-137,,6.9,Bq/kg-fresh
2022/04/11,Black rockfish,Cs-134,,7.9,Bq/kg-fresh
2022/04/11,Black rockfish,Cs-134,,7.6,Bq/kg-fresh
2022/04/11,Black rockfish,Cs-137,,7.8,Bq/kg-fresh
2022/04/11,Black rockfish,Cs-137,,7.5,Bq/kg-fresh
2022/03/14,Black rockfish,Cs-134,,9,Bq/kg-fresh
2022/03/14,Black rockfish,Cs-137,,8.3,Bq/kg-fresh
2022/03/13,Brown hakeling,Cs-134,,8.7,Bq/kg-fresh
2022/03/13,Scorpionfish,Cs-134,,8.3,Bq/kg-fresh
2022/03/13,Rikuzen flounder,Cs-134,,8.3,Bq/kg-fresh
2022/03/13,Microstomus achne,Cs-134,,9,Bq/kg-fresh
2022/03/13,Blackfin flounder,Cs-134,,8.3,Bq/kg-fresh
2022/03/13,Flathead flounder,Cs-134,,6.3,Bq/kg-fresh
2022/03/13,Alaska pollack,Cs-134,,7.8,Bq/kg-fresh
2022/03/13,Brown hakeling,Cs-137,,7.9,Bq/kg-fresh
2022/03/13,Scorpionfish,Cs-137,,7.5,Bq/kg-fresh
2022/03/13,Rikuzen flounder,Cs-137,,8.5,Bq/kg-fresh
2022/03/13,Microstomus achne,Cs-137,,7.8,Bq/kg-fresh
2022/03/13,Blackfin flounder,Cs-137,,8.3,Bq/kg-fresh
2022/03/13,Flathead flounder,Cs-137,,8.1,Bq/kg-fresh
2022/03/13,Alaska pollack,Cs-137,,6.9,Bq/kg-fresh
2022/02/23,White croaker,Cs-134,,8.5,Bq/kg-fresh
2022/02/23,Conger eel,Cs-134,,9.6,Bq/kg-fresh
2022/02/23,White croaker,Cs-137,,11,Bq/kg-fresh
2022/02/23,Conger eel,Cs-137,,8,Bq/kg-fresh
2022/02/16,Black rockfish,Cs-134,,7.2,Bq/kg-fresh
2022/02/16,Black rockfish,Cs-134,,8.8,Bq/kg-fresh
2022/02/16,Black rockfish,Cs-137,,6.6,Bq/kg-fresh
2022/02/16,Black rockfish,Cs-137,,8,Bq/kg-fresh
2022/02/10,Black rockfish,Cs-134,,8.1,Bq/kg-fresh
2022/02/10,Black rockfish,Cs-134,,9,Bq/kg-fresh
2022/02/10,Black rockfish,Cs-137,,7.6,Bq/kg-fresh
2022/02/10,Black rockfish,Cs-137,,7.4,Bq/kg-fresh
2022/02/04,Black rockfish,Cs-134,,8.2,Bq/kg-fresh
2022/02/04,Black rockfish,Cs-134,,7.5,Bq/kg-fresh
2022/02/04,Black rockfish,Cs-137,,8.6,Bq/kg-fresh
2022/02/04,Black rockfish,Cs-137,,7,Bq/kg-fresh
2022/02/01,Yellow goosefish,Cs-134,,9.1,Bq/kg-fresh
2022/02/01,Yellow goosefish,Cs-137,,7.7,Bq/kg-fresh
2022/01/18,Icefish,Cs-134,,10,Bq/kg-fresh
2022/01/18,Icefish,Cs-137,,7.4,Bq/kg-fresh
2021/12/21,Ridged-eye flounder,Cs-134,,9.9,Bq/kg-fresh
2021/12/21,Striped jewfish,Cs-134,,8,Bq/kg-fresh
2021/12/21,Ridged-eye flounder,Cs-134,,8.8,Bq/kg-fresh
2021/12/21,Takifugu snyderi,Cs-134,,9.3,Bq/kg-fresh
2021/12/21,Ridged-eye flounder,Cs-137,,7,Bq/kg-fresh
2021/12/21,Striped jewfish,Cs-137,,8.2,Bq/kg-fresh
