File Creation Date,2025-09-11
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2025/03/30,Fox jacopever,Cs-134,,9.6,Bq/kg
2025/03/30,Marbled sole,Cs-134,,9.3,Bq/kg
2025/03/30,Greeneye,Cs-134,,8.8,Bq/kg
2025/03/30,Yellow goosefish,Cs-134,,7.0,Bq/kg
2025/03/30,Roughsclae sole,Cs-134,,8.7,Bq/kg
2025/03/30,Sea bass,Cs-134,,7.3,Bq/kg
2025/03/30,Blackfin flounder,Cs-134,,11.0,Bq/kg
2025/03/30,Conger eel,Cs-134,,9.9,Bq/kg
2025/03/30,Chub mackerel,Cs-134,,9.9,Bq/kg
2025/03/30,Pacific cod,Cs-134,,11.0,Bq/kg
2025/03/30,Rikuzen flounder,Cs-134,,7.9,Bq/kg
2025/03/30,Scorpionfish,Cs-134,,8.4,Bq/kg
2025/03/30,Flathead flounder,Cs-134,,7.1,Bq/kg
2025/03/30,Common skate,Cs-134,,9.7,Bq/kg
2025/03/30,Ridged-eye flounder,Cs-134,,9.6,Bq/kg
2025/03/30,Littlemouth flounder,Cs-134,,9.7,Bq/kg
2025/03/30,Red sea bream,Cs-134,,8.2,Bq/kg
2025/03/30,Takifugu snyderi,Cs-134,,11.0,Bq/kg
2025/03/30,Fox jacopever,Cs-137,,7.2,Bq/kg
2025/03/30,Marbled sole,Cs-137,,8.8,Bq/kg
2025/03/30,Greeneye,Cs-137,,8.5,Bq/kg
2025/03/30,Yellow goosefish,Cs-137,,8.1,Bq/kg
2025/03/30,Roughsclae sole,Cs-137,,7.9,Bq/kg
2025/03/30,Sea bass,Cs-137,,8.3,Bq/kg
2025/03/30,Blackfin flounder,Cs-137,,8.3,Bq/kg
2025/03/30,Conger eel,Cs-137,,8.2,Bq/kg
2025/03/30,Chub mackerel,Cs-137,,7.6,Bq/kg
2025/03/30,Pacific cod,Cs-137,,7.5,Bq/kg
2025/03/30,Rikuzen flounder,Cs-137,,7.6,Bq/kg
2025/03/30,Scorpionfish,Cs-137,,9.5,Bq/kg
2025/03/30,Flathead flounder,Cs-137,,7.7,Bq/kg
2025/03/30,Common skate,Cs-137,,9.4,Bq/kg
2025/03/30,Ridged-eye flounder,Cs-137,,8.5,Bq/kg
2025/03/30,Littlemouth flounder,Cs-137,,6.1,Bq/kg
2025/03/30,Red sea bream,Cs-137,,8.2,Bq/kg
2025/03/30,Takifugu snyderi,Cs-137,,8.2,Bq/kg
2025/03/23,Black rockfish,Cs-134,,12.0,Bq/kg
2025/03/23,Roundnose flounder,Cs-134,,9.3,Bq/kg
2025/03/23,Sea bass,Cs-134,,8.6,Bq/kg
2025/03/23,Takifugu snyderi,Cs-134,,9.0,Bq/kg
2025/03/23,Black rockfish,Cs-137,,7.8,Bq/kg
2025/03/23,Roundnose flounder,Cs-137,,8.4,Bq/kg
2025/03/23,Sea bass,Cs-137,,8.3,Bq/kg
2025/03/23,Takifugu snyderi,Cs-137,,8.1,Bq/kg
2025/03/19,Olive flounder,Cs-134,,8.3,Bq/kg
2025/03/19,Pointhead flounder,Cs-134,,8.6,Bq/kg
2025/03/19,Olive flounder,Cs-137,,7.8,Bq/kg
2025/03/19,Pointhead flounder,Cs-137,,7.4,Bq/kg
2025/03/15,Black rockfish,Cs-134,,7.7,Bq/kg
2025/03/15,Sea bass,Cs-134,,11.0,Bq/kg
2025/03/15,Crimson sea bream,Cs-134,,8.4,Bq/kg
2025/03/15,Black rockfish,Cs-137,,7.2,Bq/kg
2025/03/15,Sea bass,Cs-137,,8.4,Bq/kg
2025/03/15,Crimson sea bream,Cs-137,,7.1,Bq/kg
2025/03/11,Greeneye,Cs-134,,8.5,Bq/kg
2025/03/11,Roughsclae sole,Cs-134,,8.2,Bq/kg
2025/03/11,Blackfin flounder,Cs-134,,11.0,Bq/kg
2025/03/11,Conger eel,Cs-134,,7.6,Bq/kg
2025/03/11,Scorpionfish,Cs-134,,7.8,Bq/kg
2025/03/11,Brown hakeling,Cs-134,,9.8,Bq/kg
2025/03/11,Flathead flounder,Cs-134,,8.3,Bq/kg
2025/03/11,Gnomefish,Cs-134,,9.4,Bq/kg
2025/03/11,Greeneye,Cs-137,,8.3,Bq/kg
2025/03/11,Roughsclae sole,Cs-137,,7.0,Bq/kg
2025/03/11,Blackfin flounder,Cs-137,,8.9,Bq/kg
2025/03/11,Conger eel,Cs-137,,6.2,Bq/kg
2025/03/11,Scorpionfish,Cs-137,,8.4,Bq/kg
2025/03/11,Brown hakeling,Cs-137,,9.2,Bq/kg
2025/03/11,Flathead flounder,Cs-137,,7.0,Bq/kg
2025/03/11,Gnomefish,Cs-137,,8.4,Bq/kg
2025/03/09,Bluefin searobin,Cs-134,,8.4,Bq/kg
2025/03/09,Icefish,Cs-134,,7.3,Bq/kg
2025/03/09,Icefish,Cs-134,,6.2,Bq/kg
2025/03/09,Sea bass,Cs-134,,8.9,Bq/kg
2025/03/09,Sea bass,Cs-134,,8.9,Bq/kg
2025/03/09,Chub mackerel,Cs-134,,7.8,Bq/kg
2025/03/09,Willowy flounder,Cs-134,,8.1,Bq/kg
2025/03/09,Ridged-eye flounder,Cs-134,,7.8,Bq/kg
2025/03/09,Hairtail,Cs-134,,9.6,Bq/kg
2025/03/09,Bluefin searobin,Cs-137,,6.3,Bq/kg
2025/03/09,Icefish,Cs-137,,7.6,Bq/kg
2025/03/09,Icefish,Cs-137,,7.2,Bq/kg
2025/03/09,Sea bass,Cs-137,,7.0,Bq/kg
2025/03/09,Sea bass,Cs-137,,8.9,Bq/kg
2025/03/09,Chub mackerel,Cs-137,,10.0,Bq/kg
2025/03/09,Willowy flounder,Cs-137,,6.8,Bq/kg
2025/03/09,Ridged-eye flounder,Cs-137,,6.6,Bq/kg
2025/03/09,Hairtail,Cs-137,,9.7,Bq/kg
2025/02/25,Icefish,Cs-134,,8.8,Bq/kg
2025/02/25,Icefish,Cs-134,,7.2,Bq/kg
2025/02/25,Icefish,Cs-134,,8.1,Bq/kg
2025/02/25,Icefish,Cs-134,,8.8,Bq/kg
2025/02/25,Icefish,Cs-137,,8.8,Bq/kg
2025/02/25,Icefish,Cs-137,,7.4,Bq/kg
2025/02/25,Icefish,Cs-137,,6.8,Bq/kg
2025/02/25,Icefish,Cs-137,,7.9,Bq/kg
2025/02/24,Olive flounder,Cs-134,,7.6,Bq/kg
2025/02/24,Sebastes cheni,Cs-134,,8.0,Bq/kg
2025/02/24,Yellow goosefish,Cs-134,,10.0,Bq/kg
2025/02/24,Sea bass,Cs-134,,7.9,Bq/kg
2025/02/24,Takifugu snyderi,Cs-134,,8.2,Bq/kg
2025/02/24,Olive flounder,Cs-137,,7.9,Bq/kg
2025/02/24,Sebastes cheni,Cs-137,,7.3,Bq/kg
2025/02/24,Yellow goosefish,Cs-137,,7.1,Bq/kg
2025/02/24,Sea bass,Cs-137,,7.3,Bq/kg
2025/02/24,Takifugu snyderi,Cs-137,,8.0,Bq/kg
2025/02/16,Icefish,Cs-134,,9.1,Bq/kg
2025/02/16,Icefish,Cs-137,,8.4,Bq/kg
2025/02/10,Icefish,Cs-134,,11.0,Bq/kg
2025/02/10,Icefish,Cs-134,,8.4,Bq/kg
2025/02/10,Icefish,Cs-137,,7.2,Bq/kg
2025/02/10,Icefish,Cs-137,,6.7,Bq/kg
2025/02/02,Redwing searobin,Cs-134,,8.8,Bq/kg
2025/02/02,Roundnose flounder,Cs-134,,8.1,Bq/kg
2025/02/02,Rikuzen flounder,Cs-134,,7.5,Bq/kg
2025/02/02,Willowy flounder,Cs-134,,9.5,Bq/kg
2025/02/02,White croaker,Cs-134,,7.6,Bq/kg
2025/02/02,Crimson sea bream,Cs-134,,8.7,Bq/kg
2025/02/02,Jack mackerel,Cs-134,,8.5,Bq/kg
2025/02/02,Hairtail,Cs-134,,8.8,Bq/kg
2025/02/02,Yellow body rockfish,Cs-134,,7.4,Bq/kg
2025/02/02,Redwing searobin,Cs-137,,6.3,Bq/kg
2025/02/02,Roundnose flounder,Cs-137,,7.1,Bq/kg
2025/02/02,Rikuzen flounder,Cs-137,,7.6,Bq/kg
2025/02/02,Willowy flounder,Cs-137,,8.5,Bq/kg
2025/02/02,White croaker,Cs-137,,7.2,Bq/kg
2025/02/02,Crimson sea bream,Cs-137,,8.4,Bq/kg
2025/02/02,Jack mackerel,Cs-137,,8.4,Bq/kg
2025/02/02,Hairtail,Cs-137,,7.3,Bq/kg
2025/02/02,Yellow body rockfish,Cs-137,,8.4,Bq/kg
2025/02/01,Icefish,Cs-134,,8.6,Bq/kg
2025/02/01,Icefish,Cs-137,,7.3,Bq/kg
2025/01/31,Icefish,Cs-134,,8.2,Bq/kg
2025/01/31,Icefish,Cs-134,,8.1,Bq/kg
2025/01/31,Icefish,Cs-137,,7.5,Bq/kg
2025/01/31,Icefish,Cs-137,,7.1,Bq/kg
2025/01/19,Yellow goosefish,Cs-134,,7.9,Bq/kg
2025/01/19,Microstomus achne,Cs-134,,9.0,Bq/kg
2025/01/19,Rikuzen flounder,Cs-134,,8.7,Bq/kg
2025/01/19,Willowy flounder,Cs-134,,6.9,Bq/kg
2025/01/19,Littlemouth flounder,Cs-134,,11.0,Bq/kg
2025/01/19,Mirror dory,Cs-134,,8.8,Bq/kg
2025/01/19,Anchovy,Cs-134,,8.2,Bq/kg
2025/01/19,Anchovy,Cs-134,,10.0,Bq/kg
2025/01/19,Anchovy,Cs-134,,9.6,Bq/kg
2025/01/19,Anchovy,Cs-134,,7.7,Bq/kg
2025/01/19,Blue mackerel,Cs-134,,7.9,Bq/kg
2025/01/19,Jack mackerel,Cs-134,,10.0,Bq/kg
2025/01/19,Takifugu snyderi,Cs-134,,8.6,Bq/kg
2025/01/19,Yellow goosefish,Cs-137,,8.1,Bq/kg
2025/01/19,Microstomus achne,Cs-137,,8.2,Bq/kg
2025/01/19,Rikuzen flounder,Cs-137,,7.3,Bq/kg
2025/01/19,Willowy flounder,Cs-137,,7.0,Bq/kg
2025/01/19,Littlemouth flounder,Cs-137,,7.9,Bq/kg
2025/01/19,Mirror dory,Cs-137,,7.5,Bq/kg
2025/01/19,Anchovy,Cs-137,,7.1,Bq/kg
2025/01/19,Anchovy,Cs-137,,7.5,Bq/kg
2025/01/19,Anchovy,Cs-137,,7.6,Bq/kg
2025/01/19,Anchovy,Cs-137,,7.5,Bq/kg
2025/01/19,Blue mackerel,Cs-137,,7.2,Bq/kg
2025/01/19,Jack mackerel,Cs-137,,7.8,Bq/kg
2025/01/19,Takifugu snyderi,Cs-137,,9.2,Bq/kg
2025/01/12,Bluefin searobin,Cs-134,,7.5,Bq/kg
2025/01/12,Chub mackerel,Cs-134,,8.5,Bq/kg
2025/01/12,Bluefin searobin,Cs-137,,7.6,Bq/kg
2025/01/12,Chub mackerel,Cs-137,,8.3,Bq/kg
2024/12/17,Olive flounder,Cs-134,,8.6,Bq/kg
2024/12/17,Olive flounder,Cs-134,,9.4,Bq/kg
2024/12/17,Roundnose flounder,Cs-134,,7.8,Bq/kg
2024/12/17,John dory,Cs-134,,7.9,Bq/kg
2024/12/17,Common skate,Cs-134,,8.2,Bq/kg
2024/12/17,Ridged-eye flounder,Cs-134,,11.0,Bq/kg
2024/12/17,Ridged-eye flounder,Cs-134,,9.1,Bq/kg
2024/12/17,Red sea bream,Cs-134,,9.3,Bq/kg
2024/12/17,Whip stingray,Cs-134,,9.4,Bq/kg
2024/12/17,Smooth dogfish,Cs-134,,7.6,Bq/kg
2024/12/17,Olive flounder,Cs-137,,8.0,Bq/kg
2024/12/17,Olive flounder,Cs-137,,7.0,Bq/kg
2024/12/17,Roundnose flounder,Cs-137,,7.0,Bq/kg
2024/12/17,John dory,Cs-137,,8.0,Bq/kg
2024/12/17,Common skate,Cs-137,,7.4,Bq/kg
2024/12/17,Ridged-eye flounder,Cs-137,,8.3,Bq/kg
2024/12/17,Ridged-eye flounder,Cs-137,,7.2,Bq/kg
2024/12/17,Red sea bream,Cs-137,,8.0,Bq/kg
2024/12/17,Whip stingray,Cs-137,,7.3,Bq/kg
2024/12/17,Smooth dogfish,Cs-137,,7.3,Bq/kg
2024/12/16,Fox jacopever,Cs-134,,9.6,Bq/kg
2024/12/16,Sebastes cheni,Cs-134,,8.6,Bq/kg
2024/12/16,Common skate,Cs-134,,7.9,Bq/kg
2024/12/16,Fox jacopever,Cs-137,,8.5,Bq/kg
2024/12/16,Sebastes cheni,Cs-137,,8.2,Bq/kg
2024/12/16,Common skate,Cs-137,,7.4,Bq/kg
2024/12/11,Marbled sole,Cs-134,,8.6,Bq/kg
2024/12/11,Conger eel,Cs-134,,9.8,Bq/kg
2024/12/11,Littlemouth flounder,Cs-134,,8.6,Bq/kg
2024/12/11,Globefish,Cs-134,,9.3,Bq/kg
2024/12/11,Marbled sole,Cs-137,,6.6,Bq/kg
2024/12/11,Conger eel,Cs-137,,7.9,Bq/kg
2024/12/11,Littlemouth flounder,Cs-137,,8.9,Bq/kg
2024/12/11,Globefish,Cs-137,,8.3,Bq/kg
2024/12/10,Bluefin searobin,Cs-134,,11.0,Bq/kg
2024/12/10,John dory,Cs-134,,7.3,Bq/kg
2024/12/10,Sea bass,Cs-134,,8.7,Bq/kg
2024/12/10,Sea bass,Cs-134,,7.9,Bq/kg
2024/12/10,Japanese amberjack,Cs-134,,8.4,Bq/kg
2024/12/10,Bluefin searobin,Cs-137,,8.0,Bq/kg
2024/12/10,John dory,Cs-137,,7.5,Bq/kg
2024/12/10,Sea bass,Cs-137,,7.9,Bq/kg
2024/12/10,Sea bass,Cs-137,,7.7,Bq/kg
2024/12/10,Japanese amberjack,Cs-137,,8.3,Bq/kg
2024/12/01,Marbled sole,Cs-134,,7.8,Bq/kg
2024/12/01,Roundnose flounder,Cs-134,,8.1,Bq/kg
2024/12/01,John dory,Cs-134,,9.9,Bq/kg
2024/12/01,Yellow goosefish,Cs-134,,7.9,Bq/kg
2024/12/01,Conger eel,Cs-134,,7.3,Bq/kg
2024/12/01,White croaker,Cs-134,,8.8,Bq/kg
2024/12/01,Ridged-eye flounder,Cs-134,,9.0,Bq/kg
2024/12/01,Ridged-eye flounder,Cs-134,,9.2,Bq/kg
2024/12/01,Littlemouth flounder,Cs-134,,8.7,Bq/kg
2024/12/01,Crimson sea bream,Cs-134,,8.2,Bq/kg
2024/12/01,Jack mackerel,Cs-134,,11.0,Bq/kg
2024/12/01,Smooth dogfish,Cs-134,,7.6,Bq/kg
2024/12/01,Marbled sole,Cs-137,,8.3,Bq/kg
2024/12/01,Roundnose flounder,Cs-137,,7.6,Bq/kg
2024/12/01,John dory,Cs-137,,8.2,Bq/kg
2024/12/01,Yellow goosefish,Cs-137,,7.0,Bq/kg
2024/12/01,Conger eel,Cs-137,,7.5,Bq/kg
2024/12/01,White croaker,Cs-137,,7.0,Bq/kg
2024/12/01,Ridged-eye flounder,Cs-137,,7.7,Bq/kg
2024/12/01,Ridged-eye flounder,Cs-137,,7.8,Bq/kg
2024/12/01,Littlemouth flounder,Cs-137,,8.2,Bq/kg
2024/12/01,Crimson sea bream,Cs-137,,6.9,Bq/kg
2024/12/01,Jack mackerel,Cs-137,,8.1,Bq/kg
2024/12/01,Smooth dogfish,Cs-137,,6.3,Bq/kg
2024/11/17,Sea bass,Cs-134,,9.5,Bq/kg
2024/11/17,Sea bass,Cs-134,,9.4,Bq/kg
2024/11/17,Sea bass,Cs-137,,8.1,Bq/kg
2024/11/17,Sea bass,Cs-137,,7.5,Bq/kg
2024/11/10,Yellow goosefish,Cs-134,,9.0,Bq/kg
2024/11/10,Willowy flounder,Cs-134,,7.9,Bq/kg
