File Creation Date,2025-02-27
Sampling Location,Around 1km offshore of Ota River (T-S1) (Fish)

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2022/9/30,Drumfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/9/30,Blue crab (whole),Cs-137,,4.3,Bq/kg-fresh
2022/9/30,Flatfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/9/30,Flatfish (muscle),Cs-137,,5.6,Bq/kg-fresh
2022/9/30,Drumfish (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/9/30,Flatfish (muscle),H-3:TFWT,0.11,,Bq/L
2022/9/30,Flatfish (muscle),H-3:TFWT,0.085,,Bq/kg-fresh
2022/9/30,Flatfish (muscle),H-3:OBT,,0.24,Bq/L
2022/9/30,Flatfish (muscle),H-3:OBT,,0.028,Bq/kg-fresh
2022/8/4,Blue crab (whole),Cs-134,,3.8,Bq/kg-fresh
2022/8/4,Flatfish (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/8/4,Flatfish (muscle),Cs-134,,6.9,Bq/kg-fresh
2022/8/4,Stone flounder (muscle),Cs-134,,3.0,Bq/kg-fresh
2022/8/4,Japanese angel shark  (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/8/4,Drumfish (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/8/4,Black sea bream (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/8/4,Blue crab (whole),Cs-137,,3.4,Bq/kg-fresh
2022/8/4,Flatfish (muscle),Cs-137,,5.9,Bq/kg-fresh
2022/8/4,Flatfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/8/4,Stone flounder (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/8/4,Japanese angel shark  (muscle),Cs-137,,4.5,Bq/kg-fresh
2022/8/4,Drumfish (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/8/4,Black sea bream (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/8/4,Flatfish (muscle),H-3:TFWT,0.13,,Bq/L
2022/8/4,Flatfish (muscle),H-3:TFWT,0.10,,Bq/kg-fresh
2022/8/4,Flatfish (muscle),H-3:OBT,,0.26,Bq/L
2022/8/4,Flatfish (muscle),H-3:OBT,,0.042,Bq/kg-fresh
2022/7/22,Common skete (muscle),Cs-134,,2.7,Bq/kg-fresh
2022/7/22,Marbled sole (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/7/22,Blue crab (whole),Cs-134,,3.5,Bq/kg-fresh
2022/7/22,Flatfish (muscle),Cs-134,,4.9,Bq/kg-fresh
2022/7/22,Flatfish (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/7/22,Common skete (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/7/22,Marbled sole (muscle),Cs-137,,4.2,Bq/kg-fresh
2022/7/22,Blue crab (whole),Cs-137,,3.4,Bq/kg-fresh
2022/7/22,Flatfish (muscle),Cs-137,,5.8,Bq/kg-fresh
2022/7/22,Flatfish (muscle),Cs-137,,2.8,Bq/kg-fresh
2022/7/22,Flatfish (muscle),H-3:TFWT,,0.076,Bq/L
2022/7/22,Flatfish (muscle),H-3:TFWT,,0.059,Bq/kg-fresh
2022/7/22,Flatfish (muscle),H-3:OBT,,0.29,Bq/L
2022/7/22,Flatfish (muscle),H-3:OBT,,0.039,Bq/kg-fresh
2022/6/3,Microstomus achne (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/6/3,Black rockfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/6/3,Flatfish (muscle),Cs-134,,6.3,Bq/kg-fresh
2022/6/3,Lepidotrigla microptena (muscle),Cs-134,,4.3,Bq/kg-fresh
2022/6/3,Smooth dogfish (muscle),Cs-134,,4.0,Bq/kg-fresh
2022/6/3,Stone flounder (muscle),Cs-134,,3.2,Bq/kg-fresh
2022/6/3,Yellow goosefish (whole),Cs-134,,3.6,Bq/kg-fresh
2022/6/3,Sea bass (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/6/3,Chub mackerel (muscle),Cs-134,,3.2,Bq/kg-fresh
2022/6/3,Drumfish (muscle),Cs-134,,4.5,Bq/kg-fresh
2022/6/3,Microstomus achne (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/6/3,Black rockfish (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/6/3,Flatfish (muscle),Cs-137,,5.9,Bq/kg-fresh
2022/6/3,Lepidotrigla microptena (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/6/3,Smooth dogfish (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/6/3,Stone flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/6/3,Yellow goosefish (whole),Cs-137,,4.0,Bq/kg-fresh
2022/6/3,Sea bass (muscle),Cs-137,,4.3,Bq/kg-fresh
2022/6/3,Chub mackerel (muscle),Cs-137,,2.7,Bq/kg-fresh
2022/6/3,Drumfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/6/3,Flatfish (muscle),H-3:TFWT,0.15,,Bq/L
2022/6/3,Flatfish (muscle),H-3:TFWT,0.12,,Bq/kg-fresh
2022/6/3,Flatfish (muscle),H-3:OBT,,0.28,Bq/L
2022/6/3,Flatfish (muscle),H-3:OBT,,0.041,Bq/kg-fresh
2022/5/19,Marbled sole (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/5/19,Flatfish (muscle),Cs-134,,5.4,Bq/kg-fresh
2022/5/19,Flatfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/5/19,Lepidotrigla microptena (muscle),Cs-134,,4.0,Bq/kg-fresh
2022/5/19,Yellow goosefish (whole),Cs-134,,2.7,Bq/kg-fresh
2022/5/19,Marbled sole (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/5/19,Flatfish (muscle),Cs-137,,5.5,Bq/kg-fresh
2022/5/19,Flatfish (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/5/19,Lepidotrigla microptena (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/5/19,Yellow goosefish (whole),Cs-137,,4.1,Bq/kg-fresh
2022/5/19,Flatfish (muscle),H-3:TFWT,,0.083,Bq/L
2022/5/19,Flatfish (muscle),H-3:TFWT,,0.063,Bq/kg-fresh
2022/5/11,Marbled sole (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/5/11,Black rockfish (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/5/11,Flatfish (muscle),Cs-134,,5.5,Bq/kg-fresh
2022/5/11,Stingray (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/5/11,Lepidotrigla microptena (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/5/11,Marbled sole (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/5/11,Black rockfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/5/11,Flatfish (muscle),Cs-137,,5.7,Bq/kg-fresh
2022/5/11,Stingray (muscle),Cs-137,,4.1,Bq/kg-fresh
2022/5/11,Lepidotrigla microptena (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/5/11,Flatfish (muscle),H-3:TFWT,0.11,,Bq/L
2022/5/11,Flatfish (muscle),H-3:TFWT,0.087,,Bq/kg-fresh
2022/3/3,Marbled sole (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/3/3,Black rockfish (muscle),Cs-134,,4.5,Bq/kg-fresh
2022/3/3,Roundnose flounder (muscle),Cs-134,,2.9,Bq/kg-fresh
2022/3/3,Marbled sole (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/3/3,Black rockfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/3/3,Roundnose flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/2/10,Common skete (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/2/10,Marbled sole (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/2/10,Black rockfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/2/10,Roundnose flounder (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/2/10,Stone flounder (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/2/10,Common skete (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/2/10,Marbled sole (muscle),Cs-137,,2.5,Bq/kg-fresh
2022/2/10,Black rockfish (muscle),Cs-137,,4.2,Bq/kg-fresh
2022/2/10,Roundnose flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/2/10,Stone flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/1/18,Black rockfish (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/1/18,Lepidotrigla microptena (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/1/18,Black rockfish (muscle),Cs-137,,4.1,Bq/kg-fresh
2022/1/18,Lepidotrigla microptena (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/12/17,Stingray (muscle),Cs-134,,3.0,Bq/kg-fresh
2021/12/17,Lepidotrigla microptena (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/12/17,Sea bass (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/12/17,Stingray (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/12/17,Lepidotrigla microptena (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/12/17,Sea bass (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/11/26,Common skete (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/11/26,Flatfish (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/11/26,Flatfish (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/11/26,Lepidotrigla microptena (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/11/26,Stone flounder (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/11/26,Black sea bream (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/11/26,Common skete (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/11/26,Flatfish (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/11/26,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/11/26,Lepidotrigla microptena (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/11/26,Stone flounder (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/11/26,Black sea bream (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/10/7,Common skete (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/10/7,Blue crab (whole),Cs-134,,3.5,Bq/kg-fresh
2021/10/7,Black rockfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/10/7,Flatfish (muscle),Cs-134,,4.2,Bq/kg-fresh
2021/10/7,Lepidotrigla microptena (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/10/7,Searobin (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/10/7,Drumfish (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/10/7,Flathead (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/10/7,Common skete (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/10/7,Blue crab (whole),Cs-137,,3.6,Bq/kg-fresh
2021/10/7,Black rockfish (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/10/7,Flatfish (muscle),Cs-137,,3.1,Bq/kg-fresh
2021/10/7,Lepidotrigla microptena (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/10/7,Searobin (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/10/7,Drumfish (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/10/7,Flathead (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/9/2,Common skete (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/9/2,Blue crab (whole),Cs-134,,3.4,Bq/kg-fresh
2021/9/2,Flatfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/9/2,Stingray (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/9/2,Lepidotrigla microptena (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/9/2,Searobin (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/9/2,Japanese angel shark  (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/9/2,Japanese amberjack (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/9/2,Common skete (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/9/2,Blue crab (whole),Cs-137,,4.1,Bq/kg-fresh
2021/9/2,Flatfish (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/9/2,Stingray (muscle),Cs-137,,4.2,Bq/kg-fresh
2021/9/2,Lepidotrigla microptena (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/9/2,Searobin (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/9/2,Japanese angel shark  (muscle),Cs-137,,2.8,Bq/kg-fresh
2021/9/2,Japanese amberjack (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/8/19,Common skete (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/8/19,Blue crab (whole),Cs-134,,3.2,Bq/kg-fresh
2021/8/19,Flatfish (muscle),Cs-134,,2.8,Bq/kg-fresh
2021/8/19,Japanese angel shark  (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/8/19,Drumfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/8/19,Flathead (muscle),Cs-134,,3.0,Bq/kg-fresh
2021/8/19,Black sea bream (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/8/19,Common skete (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/8/19,Blue crab (whole),Cs-137,,2.9,Bq/kg-fresh
2021/8/19,Flatfish (muscle),Cs-137,,4.4,Bq/kg-fresh
2021/8/19,Japanese angel shark  (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/8/19,Drumfish (muscle),Cs-137,,3.0,Bq/kg-fresh
2021/8/19,Flathead (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/8/19,Black sea bream (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/8/4,Blue crab (whole),Cs-134,,4.0,Bq/kg-fresh
2021/8/4,Flatfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/8/4,Japanese angel shark  (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/8/4,Drumfish (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/8/4,Blue crab (whole),Cs-137,,3.3,Bq/kg-fresh
2021/8/4,Flatfish (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/8/4,Japanese angel shark  (muscle),Cs-137,,3.1,Bq/kg-fresh
2021/8/4,Drumfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/6/17,Common skete (muscle),Cs-134,,3.0,Bq/kg-fresh
2021/6/17,Black rockfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/6/17,Flatfish (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/6/17,Stingray (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/6/17,Lepidotrigla microptena (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/6/17,Searobin (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/6/17,Pitted stingray (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/6/17,Smooth dogfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/6/17,Striped mullet (muscle),Cs-134,,3.0,Bq/kg-fresh
2021/6/17,Common skete (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/6/17,Black rockfish (muscle),Cs-137,,3.1,Bq/kg-fresh
2021/6/17,Flatfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/6/17,Stingray (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/6/17,Lepidotrigla microptena (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/6/17,Searobin (muscle),Cs-137,,4.1,Bq/kg-fresh
2021/6/17,Pitted stingray (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/6/17,Smooth dogfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/6/17,Striped mullet (muscle),Cs-137,4.3,,Bq/kg-fresh
2021/5/28,Common skete (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/5/28,Black rockfish (muscle),Cs-134,,4.1,Bq/kg-fresh
2021/5/28,Flatfish (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/5/28,Roundnose flounder (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/5/28,Common skete (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/5/28,Black rockfish (muscle),Cs-137,,4.3,Bq/kg-fresh
2021/5/28,Flatfish (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/5/28,Roundnose flounder (muscle),Cs-137,,3.1,Bq/kg-fresh
2021/4/23,Common skete (muscle),Cs-134,,2.9,Bq/kg-fresh
2021/4/23,Marbled sole (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/4/23,Blue crab (whole),Cs-134,,3.8,Bq/kg-fresh
2021/4/23,Microstomus achne (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/4/23,Flathead (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/4/23,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/4/23,Marbled sole (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/4/23,Blue crab (whole),Cs-137,,4.2,Bq/kg-fresh
2021/4/23,Microstomus achne (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/4/23,Flathead (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/3/25,Sea raven (muscle),Cs-134,,2.9,Bq/kg-fresh
2021/3/25,Common skete (muscle),Cs-134,,4.4,Bq/kg-fresh
2021/3/25,Marbled sole (muscle),Cs-134,,3.0,Bq/kg-fresh
2021/3/25,Microstomus achne (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/3/25,Black rockfish (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/3/25,Lepidotrigla microptena (muscle),Cs-134,,2.9,Bq/kg-fresh
2021/3/25,Sea raven (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/3/25,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/3/25,Marbled sole (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/3/25,Microstomus achne (muscle),Cs-137,,4.1,Bq/kg-fresh
2021/3/25,Black rockfish (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/3/25,Lepidotrigla microptena (muscle),Cs-137,,3.4,Bq/kg-fresh
