File Creation Date,2025-12-04
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2025/07/19,Fox jacopever,Cs-137,,7.7,Bq/kg
2025/07/19,Marbled rockfish,Cs-137,,9.1,Bq/kg
2025/07/19,Seven band grouper,Cs-137,,8.6,Bq/kg
2025/07/12,Sebastes cheni,Cs-134,,8.8,Bq/kg
2025/07/12,Goldeye rockfish,Cs-134,,8.3,Bq/kg
2025/07/12,Red sea bream,Cs-134,,7.2,Bq/kg
2025/07/12,Sebastes cheni,Cs-137,,7.7,Bq/kg
2025/07/12,Goldeye rockfish,Cs-137,,8.3,Bq/kg
2025/07/12,Red sea bream,Cs-137,,5.5,Bq/kg
2025/07/06,Goldeye rockfish,Cs-134,,9.2,Bq/kg
2025/07/06,Goldeye rockfish,Cs-137,,7.8,Bq/kg
2025/06/28,Goldeye rockfish,Cs-134,,7.7,Bq/kg
2025/06/28,Goldeye rockfish,Cs-137,,7.4,Bq/kg
2025/06/14,Sebastes ventricosus,Cs-134,,11.0,Bq/kg
2025/06/14,Sebastes ventricosus,Cs-137,,8.6,Bq/kg
2025/06/10,Fox jacopever,Cs-134,,8.4,Bq/kg
2025/06/10,Microstomus achne,Cs-134,,9.6,Bq/kg
2025/06/10,Fox jacopever,Cs-137,,7.0,Bq/kg
2025/06/10,Microstomus achne,Cs-137,,7.8,Bq/kg
2025/06/08,Jack mackerel,Cs-134,,11.0,Bq/kg
2025/06/08,Globefish,Cs-134,,8.8,Bq/kg
2025/06/08,Conger eel,Cs-134,,7.8,Bq/kg
2025/06/08,Jack mackerel,Cs-137,,8.8,Bq/kg
2025/06/08,Globefish,Cs-137,,9.2,Bq/kg
2025/06/08,Conger eel,Cs-137,,7.3,Bq/kg
2025/06/07,Sebastes cheni,Cs-134,,9.0,Bq/kg
2025/06/07,Bluefin searobin,Cs-134,,8.7,Bq/kg
2025/06/07,Sebastes cheni,Cs-137,,8.3,Bq/kg
2025/06/07,Bluefin searobin,Cs-137,,7.3,Bq/kg
2025/05/29,Olive flounder,Cs-134,,9.0,Bq/kg
2025/05/29,Olive flounder,Cs-137,,8.4,Bq/kg
2025/05/24,Sebastes cheni,Cs-134,,6.3,Bq/kg
2025/05/24,Goldeye rockfish,Cs-134,,9.4,Bq/kg
2025/05/24,Sebastes cheni,Cs-137,,7.2,Bq/kg
2025/05/24,Goldeye rockfish,Cs-137,,8.7,Bq/kg
2025/05/11,Fox jacopever,Cs-134,,8.9,Bq/kg
2025/05/11,Fox jacopever,Cs-137,,8.9,Bq/kg
2025/04/28,Greeneye,Cs-134,,11.0,Bq/kg
2025/04/28,Scorpionfish,Cs-134,,8.2,Bq/kg
2025/04/28,Brown hakeling,Cs-134,,8.3,Bq/kg
2025/04/28,Greeneye,Cs-137,,7.9,Bq/kg
2025/04/28,Scorpionfish,Cs-137,,7.0,Bq/kg
2025/04/28,Brown hakeling,Cs-137,,7.5,Bq/kg
2025/04/22,Sebastes inermis,Cs-134,,7.6,Bq/kg
2025/04/22,Sebastes inermis,Cs-137,,9.2,Bq/kg
2025/04/19,Fox jacopever,Cs-134,,9.4,Bq/kg
2025/04/19,Ridged-eye flounder,Cs-134,,8.1,Bq/kg
2025/04/19,Willowy flounder,Cs-134,,9.8,Bq/kg
2025/04/19,Crimson sea bream,Cs-134,,11.0,Bq/kg
2025/04/19,Chub mackerel,Cs-134,,8.9,Bq/kg
2025/04/19,True sardine,Cs-134,,8.8,Bq/kg
2025/04/19,Fox jacopever,Cs-137,,7.8,Bq/kg
2025/04/19,Ridged-eye flounder,Cs-137,,7.7,Bq/kg
2025/04/19,Willowy flounder,Cs-137,,7.7,Bq/kg
2025/04/19,Crimson sea bream,Cs-137,,9.0,Bq/kg
2025/04/19,Chub mackerel,Cs-137,,9.3,Bq/kg
2025/04/19,True sardine,Cs-137,,8.2,Bq/kg
2025/04/13,Willowy flounder,Cs-134,,7.6,Bq/kg
2025/04/13,Mirror dory,Cs-134,,8.9,Bq/kg
2025/04/13,Conger eel,Cs-134,,8.3,Bq/kg
2025/04/13,Chub mackerel,Cs-134,,9.9,Bq/kg
2025/04/13,Yellow goosefish,Cs-134,,6.9,Bq/kg
2025/04/13,True sardine,Cs-134,,7.2,Bq/kg
2025/04/13,Willowy flounder,Cs-137,,8.3,Bq/kg
2025/04/13,Mirror dory,Cs-137,,8.2,Bq/kg
2025/04/13,Conger eel,Cs-137,,7.9,Bq/kg
2025/04/13,Chub mackerel,Cs-137,,9.2,Bq/kg
2025/04/13,Yellow goosefish,Cs-137,,7.7,Bq/kg
2025/04/13,True sardine,Cs-137,,6.0,Bq/kg
2025/04/12,Goldeye rockfish,Cs-134,,9.6,Bq/kg
2025/04/12,Goldeye rockfish,Cs-137,,8.7,Bq/kg
2025/03/29,Goldeye rockfish,Cs-134,,8.5,Bq/kg
2025/03/29,Goldeye rockfish,Cs-137,,7.6,Bq/kg
2025/03/22,Sebastes cheni,Cs-134,,8.7,Bq/kg
2025/03/22,Yellowbarred red rockfish,Cs-134,,9.4,Bq/kg
2025/03/22,Sebastes cheni,Cs-137,,7.7,Bq/kg
2025/03/22,Yellowbarred red rockfish,Cs-137,,8.5,Bq/kg
2025/03/21,Pacific jellynose fish,Cs-134,,11.0,Bq/kg
2025/03/21,Pacific jellynose fish,Cs-137,,8.9,Bq/kg
2025/03/15,Goldeye rockfish,Cs-134,,8.9,Bq/kg
2025/03/15,Goldeye rockfish,Cs-137,,8.4,Bq/kg
2025/03/09,Black rockfish,Cs-134,,9.9,Bq/kg
2025/03/09,Hairtail,Cs-134,,9.7,Bq/kg
2025/03/09,Olive flounder,Cs-134,,8.0,Bq/kg
2025/03/09,Bluefin searobin,Cs-134,,8.8,Bq/kg
2025/03/09,Jack mackerel,Cs-134,,9.8,Bq/kg
2025/03/09,Takifugu snyderi,Cs-134,,8.9,Bq/kg
2025/03/09,Sea bass,Cs-134,,9.0,Bq/kg
2025/03/09,Pointhead flounder,Cs-134,,9.1,Bq/kg
2025/03/09,Ridged-eye flounder,Cs-134,,9.9,Bq/kg
2025/03/09,Japanese amberjack,Cs-134,,9.6,Bq/kg
2025/03/09,Redwing searobin,Cs-134,,7.8,Bq/kg
2025/03/09,Conger eel,Cs-134,,11.0,Bq/kg
2025/03/09,Crimson sea bream,Cs-134,,9.2,Bq/kg
2025/03/09,John dory,Cs-134,,9.0,Bq/kg
2025/03/09,Chub mackerel,Cs-134,,7.5,Bq/kg
2025/03/09,Yellow goosefish,Cs-134,,8.7,Bq/kg
2025/03/09,Smooth dogfish,Cs-134,,7.7,Bq/kg
2025/03/09,Whip stingray,Cs-134,,9.2,Bq/kg
2025/03/09,Japanese parrot fish,Cs-134,,7.9,Bq/kg
2025/03/09,Threadsail filefish,Cs-134,,8.5,Bq/kg
2025/03/09,Black rockfish,Cs-137,,8.9,Bq/kg
2025/03/09,Hairtail,Cs-137,,9.5,Bq/kg
2025/03/09,Olive flounder,Cs-137,,7.5,Bq/kg
2025/03/09,Bluefin searobin,Cs-137,,7.0,Bq/kg
2025/03/09,Jack mackerel,Cs-137,,8.2,Bq/kg
2025/03/09,Takifugu snyderi,Cs-137,,8.5,Bq/kg
2025/03/09,Sea bass,Cs-137,,9.2,Bq/kg
2025/03/09,Pointhead flounder,Cs-137,,7.5,Bq/kg
2025/03/09,Ridged-eye flounder,Cs-137,,7.8,Bq/kg
2025/03/09,Japanese amberjack,Cs-137,,8.1,Bq/kg
2025/03/09,Redwing searobin,Cs-137,,7.3,Bq/kg
2025/03/09,Conger eel,Cs-137,,8.1,Bq/kg
2025/03/09,Crimson sea bream,Cs-137,,9.7,Bq/kg
2025/03/09,John dory,Cs-137,,8.5,Bq/kg
2025/03/09,Chub mackerel,Cs-137,,7.1,Bq/kg
2025/03/09,Yellow goosefish,Cs-137,,7.8,Bq/kg
2025/03/09,Smooth dogfish,Cs-137,,9.8,Bq/kg
2025/03/09,Whip stingray,Cs-137,,8.9,Bq/kg
2025/03/09,Japanese parrot fish,Cs-137,,7.7,Bq/kg
2025/03/09,Threadsail filefish,Cs-137,,9.8,Bq/kg
2025/03/08,Sebastes cheni,Cs-134,,8.3,Bq/kg
2025/03/08,Goldeye rockfish,Cs-134,,9.1,Bq/kg
2025/03/08,Sebastes cheni,Cs-137,,8.8,Bq/kg
2025/03/08,Goldeye rockfish,Cs-137,,7.9,Bq/kg
2025/02/18,Yellowbarred red rockfish,Cs-134,,8.6,Bq/kg
2025/02/18,Yellowbarred red rockfish,Cs-137,,7.7,Bq/kg
2025/02/12,Sebastes cheni,Cs-134,,9.3,Bq/kg
2025/02/12,Goldeye rockfish,Cs-134,,11.0,Bq/kg
2025/02/12,Sebastes cheni,Cs-137,,7.7,Bq/kg
2025/02/12,Goldeye rockfish,Cs-137,,7.3,Bq/kg
2025/02/08,Sawedged perch,Cs-134,,8.8,Bq/kg
2025/02/08,Sawedged perch,Cs-137,,8.7,Bq/kg
2025/02/01,Goldeye rockfish,Cs-134,,8.8,Bq/kg
2025/02/01,Ridged-eye flounder,Cs-134,,9.4,Bq/kg
2025/02/01,Globefish,Cs-134,,11.0,Bq/kg
2025/02/01,Yellowbarred red rockfish,Cs-134,,7.9,Bq/kg
2025/02/01,Lizardfish,Cs-134,,7.1,Bq/kg
2025/02/01,Goldeye rockfish,Cs-137,,7.3,Bq/kg
2025/02/01,Ridged-eye flounder,Cs-137,,8.5,Bq/kg
2025/02/01,Globefish,Cs-137,,8.3,Bq/kg
2025/02/01,Yellowbarred red rockfish,Cs-137,,8.4,Bq/kg
2025/02/01,Lizardfish,Cs-137,,7.2,Bq/kg
2025/01/18,Fox jacopever,Cs-134,,9.9,Bq/kg
2025/01/18,Fox jacopever,Cs-137,,7.8,Bq/kg
2025/01/11,Yellowbarred red rockfish,Cs-134,,11.0,Bq/kg
2025/01/11,Yellowbarred red rockfish,Cs-137,,7.9,Bq/kg
2025/01/04,Sebastes cheni,Cs-134,,7.7,Bq/kg
2025/01/04,Fox jacopever,Cs-134,,12.0,Bq/kg
2025/01/04,Sebastes cheni,Cs-137,,8.3,Bq/kg
2025/01/04,Fox jacopever,Cs-137,,7.3,Bq/kg
2024/12/17,Goldeye rockfish,Cs-134,,9.0,Bq/kg
2024/12/17,Bulgyhead wrasse,Cs-134,,8.0,Bq/kg
2024/12/17,Red sea bream,Cs-134,,11.0,Bq/kg
2024/12/17,Yellowbarred red rockfish,Cs-134,,9.2,Bq/kg
2024/12/17,Goldeye rockfish,Cs-137,,6.7,Bq/kg
2024/12/17,Bulgyhead wrasse,Cs-137,,8.8,Bq/kg
2024/12/17,Red sea bream,Cs-137,,8.0,Bq/kg
2024/12/17,Yellowbarred red rockfish,Cs-137,,8.2,Bq/kg
2024/12/03,Fox jacopever,Cs-134,,7.0,Bq/kg
2024/12/03,Fox jacopever,Cs-137,,6.6,Bq/kg
2024/11/30,Olive flounder,Cs-134,,11.0,Bq/kg
2024/11/30,Olive flounder,Cs-137,,8.6,Bq/kg
2024/11/24,Olive flounder,Cs-134,,8.4,Bq/kg
2024/11/24,Olive flounder,Cs-137,,6.5,Bq/kg
2024/11/16,Goldeye rockfish,Cs-134,,8.7,Bq/kg
2024/11/16,Olive flounder,Cs-134,,8.3,Bq/kg
2024/11/16,Goldeye rockfish,Cs-137,,8.1,Bq/kg
2024/11/16,Olive flounder,Cs-137,,6.8,Bq/kg
2024/11/11,Rainbow runner,Cs-134,,8.3,Bq/kg
2024/11/11,Rainbow runner,Cs-137,,6.6,Bq/kg
2024/11/02,Olive flounder,Cs-134,,8.0,Bq/kg
2024/11/02,Olive flounder,Cs-137,,7.3,Bq/kg
2024/10/26,Olive flounder,Cs-134,,9.5,Bq/kg
2024/10/26,Olive flounder,Cs-137,,7.6,Bq/kg
2024/10/19,Black rockfish,Cs-134,,8.5,Bq/kg
2024/10/19,Black rockfish,Cs-137,,7,Bq/kg
2024/10/13,Olive flounder,Cs-134,,9.6,Bq/kg
2024/10/13,Olive flounder,Cs-137,,8.3,Bq/kg
2024/09/28,Black rockfish,Cs-134,,8.6,Bq/kg
2024/09/28,Black rockfish,Cs-137,,7,Bq/kg
2024/09/21,Olive flounder,Cs-134,,8.3,Bq/kg
2024/09/21,Olive flounder,Cs-137,,7.1,Bq/kg
2024/09/14,Goldeye rockfish,Cs-134,,11,Bq/kg
2024/09/14,Black rockfish,Cs-134,,8.7,Bq/kg
2024/09/14,Goldeye rockfish,Cs-137,,8.1,Bq/kg
2024/09/14,Black rockfish,Cs-137,40,,Bq/kg
2024/09/07,Sebastes cheni,Cs-134,,8.4,Bq/kg
2024/09/07,Goldeye rockfish,Cs-134,,9.2,Bq/kg
2024/09/07,Sebastes cheni,Cs-137,,7.7,Bq/kg
2024/09/07,Goldeye rockfish,Cs-137,,8.2,Bq/kg
2024/09/03,White croaker,Cs-134,,7.4,Bq/kg
2024/09/03,Hairtail,Cs-134,,7.9,Bq/kg
2024/09/03,Takifugu snyderi,Cs-134,,9.9,Bq/kg
2024/09/03,Ridged-eye flounder,Cs-134,,9.1,Bq/kg
2024/09/03,Marbled sole,Cs-134,,7.7,Bq/kg
2024/09/03,Redwing searobin,Cs-134,,8.8,Bq/kg
2024/09/03,Conger eel,Cs-134,,9.5,Bq/kg
2024/09/03,John dory,Cs-134,,6.2,Bq/kg
2024/09/03,Horsehead tilefish,Cs-134,,8.7,Bq/kg
2024/09/03,Pacific rudderfish,Cs-134,,9.9,Bq/kg
2024/09/03,True sardine,Cs-134,,7.8,Bq/kg
2024/09/03,White croaker,Cs-137,,6.8,Bq/kg
2024/09/03,Hairtail,Cs-137,,8.5,Bq/kg
2024/09/03,Takifugu snyderi,Cs-137,,6.4,Bq/kg
2024/09/03,Ridged-eye flounder,Cs-137,,7.7,Bq/kg
2024/09/03,Marbled sole,Cs-137,,7.7,Bq/kg
2024/09/03,Redwing searobin,Cs-137,,8.3,Bq/kg
2024/09/03,Conger eel,Cs-137,,7.7,Bq/kg
2024/09/03,John dory,Cs-137,,8.1,Bq/kg
2024/09/03,Horsehead tilefish,Cs-137,,6.7,Bq/kg
2024/09/03,Pacific rudderfish,Cs-137,,6.6,Bq/kg
2024/09/03,True sardine,Cs-137,,7.9,Bq/kg
2024/08/24,Sebastes cheni,Cs-134,,9.5,Bq/kg
2024/08/24,Goldeye rockfish,Cs-134,,6.8,Bq/kg
2024/08/24,John dory,Cs-134,,8.8,Bq/kg
2024/08/24,Sebastes cheni,Cs-137,,7.5,Bq/kg
2024/08/24,Goldeye rockfish,Cs-137,,7.6,Bq/kg
2024/08/24,John dory,Cs-137,,7,Bq/kg
2024/08/16,Fox jacopever,Cs-134,,8.6,Bq/kg
2024/08/16,Black rockfish,Cs-134,,8.5,Bq/kg
2024/08/16,Yellowbarred red rockfish,Cs-134,,8.4,Bq/kg
2024/08/16,Fox jacopever,Cs-137,,6.6,Bq/kg
2024/08/16,Black rockfish,Cs-137,,6.9,Bq/kg
2024/08/16,Yellowbarred red rockfish,Cs-137,,8.9,Bq/kg
2024/08/03,Olive flounder,Cs-134,,7.2,Bq/kg
2024/08/03,Olive flounder,Cs-137,,8.2,Bq/kg
2024/07/27,Fox jacopever,Cs-134,,11,Bq/kg
2024/07/27,Black rockfish,Cs-134,,8.3,Bq/kg
2024/07/27,Fox jacopever,Cs-137,,7.7,Bq/kg
2024/07/27,Black rockfish,Cs-137,,7.5,Bq/kg
2024/07/13,Sebastes cheni,Cs-134,,6.9,Bq/kg
2024/07/13,Goldeye rockfish,Cs-134,,7.4,Bq/kg
2024/07/13,Fox jacopever,Cs-134,,11,Bq/kg
2024/07/13,Black rockfish,Cs-134,,7.2,Bq/kg
2024/07/13,Black rockfish,Cs-134,,8.4,Bq/kg
2024/07/13,Bluefin searobin,Cs-134,,7.9,Bq/kg
2024/07/13,Marbled rockfish,Cs-134,,9.7,Bq/kg
2024/07/13,Sebastes cheni,Cs-137,,8.5,Bq/kg
2024/07/13,Goldeye rockfish,Cs-137,,6.9,Bq/kg
2024/07/13,Fox jacopever,Cs-137,,8.5,Bq/kg
2024/07/13,Black rockfish,Cs-137,,5.6,Bq/kg
2024/07/13,Black rockfish,Cs-137,,7.1,Bq/kg
2024/07/13,Bluefin searobin,Cs-137,,7,Bq/kg
2024/07/13,Marbled rockfish,Cs-137,,6.8,Bq/kg
2024/07/06,Olive flounder,Cs-134,,8.3,Bq/kg
2024/07/06,Olive flounder,Cs-137,,5.1,Bq/kg
2024/06/29,Fox jacopever,Cs-134,,9.5,Bq/kg
2024/06/29,Black rockfish,Cs-134,,8.5,Bq/kg
2024/06/29,Fox jacopever,Cs-137,,6.8,Bq/kg
2024/06/29,Black rockfish,Cs-137,,7.6,Bq/kg
2024/06/22,Sebastes cheni,Cs-134,,9.6,Bq/kg
2024/06/22,Goldeye rockfish,Cs-134,,9.9,Bq/kg
2024/06/22,Black rockfish,Cs-134,,11,Bq/kg
2024/06/22,Sebastes cheni,Cs-137,,7.9,Bq/kg
2024/06/22,Goldeye rockfish,Cs-137,,7.1,Bq/kg
2024/06/22,Black rockfish,Cs-137,,7.1,Bq/kg
2024/06/08,Sebastes cheni,Cs-134,,7,Bq/kg
2024/06/08,Goldeye rockfish,Cs-134,,7.1,Bq/kg
2024/06/08,Black rockfish,Cs-134,,6.9,Bq/kg
2024/06/08,Sebastes cheni,Cs-137,,7.4,Bq/kg
2024/06/08,Goldeye rockfish,Cs-137,,7.8,Bq/kg
2024/06/08,Black rockfish,Cs-137,,6.7,Bq/kg
2024/06/01,Sebastes cheni,Cs-134,,8.4,Bq/kg
2024/06/01,Goldeye rockfish,Cs-134,,7.4,Bq/kg
2024/06/01,Black rockfish,Cs-134,,8.9,Bq/kg
2024/06/01,Sebastes cheni,Cs-137,,7.4,Bq/kg
2024/06/01,Goldeye rockfish,Cs-137,,7.5,Bq/kg
2024/06/01,Black rockfish,Cs-137,,6.6,Bq/kg
2024/05/26,White croaker,Cs-134,,9.2,Bq/kg
2024/05/26,Jack mackerel,Cs-134,,11,Bq/kg
2024/05/26,Sea bass,Cs-134,,9.1,Bq/kg
2024/05/26,Littlemouth flounder,Cs-134,,9,Bq/kg
2024/05/26,Marbled sole,Cs-134,,7.7,Bq/kg
2024/05/26,Ridged-eye flounder,Cs-134,,8.9,Bq/kg
2024/05/26,Striped jewfish,Cs-134,,8.7,Bq/kg
2024/05/26,Greenling,Cs-134,,7.6,Bq/kg
2024/05/26,White croaker,Cs-137,,7.5,Bq/kg
2024/05/26,Jack mackerel,Cs-137,,8.1,Bq/kg
2024/05/26,Sea bass,Cs-137,,8.3,Bq/kg
2024/05/26,Littlemouth flounder,Cs-137,,7.4,Bq/kg
2024/05/26,Marbled sole,Cs-137,,6.1,Bq/kg
2024/05/26,Ridged-eye flounder,Cs-137,,7.5,Bq/kg
2024/05/26,Striped jewfish,Cs-137,,7.5,Bq/kg
2024/05/26,Greenling,Cs-137,,5.8,Bq/kg
2024/05/25,Sebastes cheni,Cs-134,,9,Bq/kg
2024/05/25,Goldeye rockfish,Cs-134,,8.4,Bq/kg
2024/05/25,Black rockfish,Cs-134,,9.5,Bq/kg
2024/05/25,Microstomus achne,Cs-134,,9,Bq/kg
2024/05/25,Sebastes cheni,Cs-137,,7.3,Bq/kg
2024/05/25,Goldeye rockfish,Cs-137,,8.8,Bq/kg
2024/05/25,Black rockfish,Cs-137,,7.7,Bq/kg
2024/05/25,Microstomus achne,Cs-137,,8,Bq/kg
2024/05/18,Sebastes cheni,Cs-134,,6.1,Bq/kg
2024/05/18,Goldeye rockfish,Cs-134,,9.9,Bq/kg
2024/05/18,Sebastes cheni,Cs-137,,8.2,Bq/kg
2024/05/18,Goldeye rockfish,Cs-137,,6.1,Bq/kg
2024/05/06,Sebastes cheni,Cs-134,,8.8,Bq/kg
2024/05/06,Goldeye rockfish,Cs-134,,9.3,Bq/kg
2024/05/06,Sebastes cheni,Cs-137,,6.7,Bq/kg
2024/05/06,Goldeye rockfish,Cs-137,,9.3,Bq/kg
2024/04/20,Sebastes cheni,Cs-134,,9.4,Bq/kg
2024/04/20,Black rockfish,Cs-134,,8,Bq/kg
2024/04/20,Sebastes cheni,Cs-137,,7.3,Bq/kg
2024/04/20,Black rockfish,Cs-137,,8.3,Bq/kg
2024/04/13,Goldeye rockfish,Cs-134,,8,Bq/kg
2024/04/13,Black rockfish,Cs-134,,7.2,Bq/kg
2024/04/13,Seven band grouper,Cs-134,,7.4,Bq/kg
2024/04/13,Goldeye rockfish,Cs-137,,7.2,Bq/kg
2024/04/13,Black rockfish,Cs-137,,7.1,Bq/kg
2024/04/13,Seven band grouper,Cs-137,,5.8,Bq/kg
2024/04/06,Sebastes cheni,Cs-134,,8.6,Bq/kg
2024/04/06,Goldeye rockfish,Cs-134,,7.5,Bq/kg
2024/04/06,Sebastes cheni,Cs-137,,8.3,Bq/kg
2024/04/06,Goldeye rockfish,Cs-137,,8.1,Bq/kg
2024/03/23,Sebastes cheni,Cs-134,,11,Bq/kg
2024/03/23,Goldeye rockfish,Cs-134,,8.6,Bq/kg
2024/03/23,Sebastes cheni,Cs-137,,8.2,Bq/kg
2024/03/23,Goldeye rockfish,Cs-137,,8.7,Bq/kg
2024/03/16,Sebastes cheni,Cs-134,,9.9,Bq/kg
2024/03/16,Fox jacopever,Cs-134,,6.5,Bq/kg
2024/03/16,Sebastes cheni,Cs-137,,8.2,Bq/kg
2024/03/16,Fox jacopever,Cs-137,,5.9,Bq/kg
2024/03/15,White croaker,Cs-134,,9.2,Bq/kg
2024/03/15,Jack mackerel,Cs-134,,7.2,Bq/kg
2024/03/15,Striped jewfish,Cs-134,,8.3,Bq/kg
2024/03/15,Redwing searobin,Cs-134,,11,Bq/kg
2024/03/15,Willowy flounder,Cs-134,,7.7,Bq/kg
2024/03/15,Conger eel,Cs-134,,7.7,Bq/kg
2024/03/15,Roundnose flounder,Cs-134,,8.4,Bq/kg
2024/03/15,Yellow goosefish,Cs-134,,10,Bq/kg
2024/03/15,Common skate,Cs-134,,8.6,Bq/kg
2024/03/15,Japanese ornate dragonet,Cs-134,,8.9,Bq/kg
2024/03/15,White croaker,Cs-137,,8.2,Bq/kg
2024/03/15,Jack mackerel,Cs-137,,7.7,Bq/kg
2024/03/15,Striped jewfish,Cs-137,,7.6,Bq/kg
2024/03/15,Redwing searobin,Cs-137,,8.2,Bq/kg
2024/03/15,Willowy flounder,Cs-137,,6.9,Bq/kg
2024/03/15,Conger eel,Cs-137,,8.2,Bq/kg
2024/03/15,Roundnose flounder,Cs-137,,7.8,Bq/kg
2024/03/15,Yellow goosefish,Cs-137,,7.8,Bq/kg
2024/03/15,Common skate,Cs-137,,8.6,Bq/kg
2024/03/15,Japanese ornate dragonet,Cs-137,,7.1,Bq/kg
2024/03/10,Sebastes cheni,Cs-134,,6.8,Bq/kg
2024/03/10,Sebastes cheni,Cs-137,,6.1,Bq/kg
2024/03/03,Goldeye rockfish,Cs-134,,9.3,Bq/kg
2024/03/03,Black rockfish,Cs-134,,9.4,Bq/kg
2024/03/03,Goldeye rockfish,Cs-137,,9.3,Bq/kg
2024/03/03,Black rockfish,Cs-137,,7.4,Bq/kg
2024/02/17,Sebastes cheni,Cs-134,,9.7,Bq/kg
2024/02/17,Goldeye rockfish,Cs-134,,11,Bq/kg
2024/02/17,Sebastes cheni,Cs-137,,8.5,Bq/kg
2024/02/17,Goldeye rockfish,Cs-137,,7.4,Bq/kg
2024/02/10,Sebastes cheni,Cs-134,,9.4,Bq/kg
2024/02/10,Goldeye rockfish,Cs-134,,9.7,Bq/kg
2024/02/10,Microstomus achne,Cs-134,,11,Bq/kg
2024/02/10,Sebastes cheni,Cs-137,,8.7,Bq/kg
2024/02/10,Goldeye rockfish,Cs-137,,8,Bq/kg
