File Creation Date,2025-01-27
Sampling Location,Around 18km offshore of Ukedo River (T-B2) (Fish)

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2023/6/6,Yellow goosefish (whole),Cs-137,,3.8,Bq/kg-fresh
2023/6/6,Roundnose flounder (muscle),Cs-137,,3.9,Bq/kg-fresh
2023/6/6,Lepidotrigla microptena (muscle),Cs-137,,2.8,Bq/kg-fresh
2023/6/6,Flatfish (muscle),Cs-137,,4.6,Bq/kg-fresh
2023/6/6,Flatfish (muscle),Cs-137,,4.0,Bq/kg-fresh
2023/6/6,Crimson sea bream (muscle),Cs-137,,3.9,Bq/kg-fresh
2023/6/6,Jack mackerel (muscle),Cs-137,,3.9,Bq/kg-fresh
2023/6/6,John dory (muscle),Cs-137,,3.4,Bq/kg-fresh
2023/6/6,Flatfish (muscle),H-3:TFWT,0.076,,Bq/L
2023/6/6,Flatfish (muscle),H-3:TFWT,0.056,,Bq/kg-fresh
2023/6/6,Flatfish (muscle),H-3:OBT,,0.29,Bq/L
2023/6/6,Flatfish (muscle),H-3:OBT,,0.048,Bq/kg-fresh
2023/5/30,Yellow goosefish (whole),Cs-134,,3.9,Bq/kg-fresh
2023/5/30,Common skete (muscle),Cs-134,,3.3,Bq/kg-fresh
2023/5/30,Microstomus achne (muscle),Cs-134,,3.6,Bq/kg-fresh
2023/5/30,Littlemouth flounder (muscle),Cs-134,,3.1,Bq/kg-fresh
2023/5/30,Marbled sole (muscle),Cs-134,,3.8,Bq/kg-fresh
2023/5/30,Lepidotrigla microptena (muscle),Cs-134,,3.5,Bq/kg-fresh
2023/5/30,Flatfish (muscle),Cs-134,,3.1,Bq/kg-fresh
2023/5/30,Flatfish (muscle),Cs-134,,5.3,Bq/kg-fresh
2023/5/30,Yellow goosefish (whole),Cs-137,,3.5,Bq/kg-fresh
2023/5/30,Common skete (muscle),Cs-137,,3.9,Bq/kg-fresh
2023/5/30,Microstomus achne (muscle),Cs-137,,3.2,Bq/kg-fresh
2023/5/30,Littlemouth flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2023/5/30,Marbled sole (muscle),Cs-137,,3.2,Bq/kg-fresh
2023/5/30,Lepidotrigla microptena (muscle),Cs-137,,4.1,Bq/kg-fresh
2023/5/30,Flatfish (muscle),Cs-137,,4.2,Bq/kg-fresh
2023/5/30,Flatfish (muscle),Cs-137,,4.1,Bq/kg-fresh
2023/5/30,Flatfish (muscle),H-3:TFWT,,0.074,Bq/L
2023/5/30,Flatfish (muscle),H-3:TFWT,,0.058,Bq/kg-fresh
2023/5/30,Flatfish (muscle),H-3:OBT,,0.25,Bq/L
2023/5/30,Flatfish (muscle),H-3:OBT,,0.036,Bq/kg-fresh
2023/3/28,Yellow goosefish (whole),Cs-134,,3.7,Bq/kg-fresh
2023/3/28,Roundnose flounder (muscle),Cs-134,,3.3,Bq/kg-fresh
2023/3/28,Lepidotrigla microptena (muscle),Cs-134,,3.1,Bq/kg-fresh
2023/3/28,Flatfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2023/3/28,Flatfish (muscle),Cs-134,,5.8,Bq/kg-fresh
2023/3/28,Smooth dogfish (muscle),Cs-134,,3.6,Bq/kg-fresh
2023/3/28,Yellow goosefish (whole),Cs-137,,3.5,Bq/kg-fresh
2023/3/28,Roundnose flounder (muscle),Cs-137,,3.3,Bq/kg-fresh
2023/3/28,Lepidotrigla microptena (muscle),Cs-137,,3.8,Bq/kg-fresh
2023/3/28,Flatfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2023/3/28,Flatfish (muscle),Cs-137,,5.3,Bq/kg-fresh
2023/3/28,Smooth dogfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2023/3/28,Flatfish (muscle),H-3:TFWT,,0.073,Bq/L
2023/3/28,Flatfish (muscle),H-3:TFWT,,0.057,Bq/kg-fresh
2023/3/28,Flatfish (muscle),H-3:OBT,,0.26,Bq/L
2023/3/28,Flatfish (muscle),H-3:OBT,,0.037,Bq/kg-fresh
2023/2/28,Yellow goosefish (whole),Cs-134,,4.2,Bq/kg-fresh
2023/2/28,Sea bass (muscle),Cs-134,,3.3,Bq/kg-fresh
2023/2/28,Roundnose flounder (muscle),Cs-134,,3.7,Bq/kg-fresh
2023/2/28,Ridged-eye flounder (muscle),Cs-134,,3.2,Bq/kg-fresh
2023/2/28,Willowy flounder (muscle),Cs-134,,3.5,Bq/kg-fresh
2023/2/28,Lepidotrigla microptena (muscle),Cs-134,,4.1,Bq/kg-fresh
2023/2/28,Flatfish (muscle),Cs-134,,3.9,Bq/kg-fresh
2023/2/28,Chub mackerel (muscle),Cs-134,,3.4,Bq/kg-fresh
2023/2/28,Yellow goosefish (whole),Cs-137,,3.6,Bq/kg-fresh
2023/2/28,Sea bass (muscle),Cs-137,,3.3,Bq/kg-fresh
2023/2/28,Roundnose flounder (muscle),Cs-137,,3.1,Bq/kg-fresh
2023/2/28,Ridged-eye flounder (muscle),Cs-137,,3.3,Bq/kg-fresh
2023/2/28,Willowy flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2023/2/28,Lepidotrigla microptena (muscle),Cs-137,,3.8,Bq/kg-fresh
2023/2/28,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2023/2/28,Chub mackerel (muscle),Cs-137,,3.3,Bq/kg-fresh
2023/1/26,Common skete (muscle),Cs-134,,4.2,Bq/kg-fresh
2023/1/26,Sea bass (muscle),Cs-134,,3.2,Bq/kg-fresh
2023/1/26,Littlemouth flounder (muscle),Cs-134,,3.5,Bq/kg-fresh
2023/1/26,Roundnose flounder (muscle),Cs-134,,3.9,Bq/kg-fresh
2023/1/26,Ridged-eye flounder (muscle),Cs-134,,3.3,Bq/kg-fresh
2023/1/26,Willowy flounder (muscle),Cs-134,,3.9,Bq/kg-fresh
2023/1/26,Lepidotrigla microptena (muscle),Cs-134,,3.5,Bq/kg-fresh
2023/1/26,Flatfish (muscle),Cs-134,,4.0,Bq/kg-fresh
2023/1/26,Flatfish (muscle),Cs-134,,6.0,Bq/kg-fresh
2023/1/26,Smooth dogfish (muscle),Cs-134,,4.1,Bq/kg-fresh
2023/1/26,Common skete (muscle),Cs-137,,3.2,Bq/kg-fresh
2023/1/26,Sea bass (muscle),Cs-137,,3.5,Bq/kg-fresh
2023/1/26,Littlemouth flounder (muscle),Cs-137,,3.1,Bq/kg-fresh
2023/1/26,Roundnose flounder (muscle),Cs-137,,4.1,Bq/kg-fresh
2023/1/26,Ridged-eye flounder (muscle),Cs-137,,3.1,Bq/kg-fresh
2023/1/26,Willowy flounder (muscle),Cs-137,,4.0,Bq/kg-fresh
2023/1/26,Lepidotrigla microptena (muscle),Cs-137,,4.9,Bq/kg-fresh
2023/1/26,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2023/1/26,Flatfish (muscle),Cs-137,,5.5,Bq/kg-fresh
2023/1/26,Smooth dogfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2023/1/26,Flatfish (muscle),H-3:TFWT,0.11,,Bq/L
2023/1/26,Flatfish (muscle),H-3:TFWT,0.088,,Bq/kg-fresh
2023/1/26,Flatfish (muscle),H-3:OBT,,0.26,Bq/L
2023/1/26,Flatfish (muscle),H-3:OBT,,0.033,Bq/kg-fresh
2022/12/13,Common skete (muscle),Cs-134,,4.0,Bq/kg-fresh
2022/12/13,Roundnose flounder (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/12/13,Ridged-eye flounder (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/12/13,Lepidotrigla microptena (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/12/13,Flatfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/12/13,Flatfish (muscle),Cs-134,,6.3,Bq/kg-fresh
2022/12/13,Crimson sea bream (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/12/13,John dory (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/12/13,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/12/13,Roundnose flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/12/13,Ridged-eye flounder (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/12/13,Lepidotrigla microptena (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/12/13,Flatfish (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/12/13,Flatfish (muscle),Cs-137,,5.2,Bq/kg-fresh
2022/12/13,Crimson sea bream (muscle),Cs-137,,4.3,Bq/kg-fresh
2022/12/13,John dory (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/12/13,Flatfish (muscle),H-3:TFWT,,0.082,Bq/L
2022/12/13,Flatfish (muscle),H-3:TFWT,,0.065,Bq/kg-fresh
2022/12/13,Flatfish (muscle),H-3:OBT,,0.27,Bq/L
2022/12/13,Flatfish (muscle),H-3:OBT,,0.036,Bq/kg-fresh
2022/12/6,Common skete (muscle),Cs-134,,3.2,Bq/kg-fresh
2022/12/6,Roundnose flounder (muscle),Cs-134,,2.6,Bq/kg-fresh
2022/12/6,Ridged-eye flounder (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/12/6,Lepidotrigla microptena (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/12/6,White croaker (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/12/6,Flatfish (muscle),Cs-134,,6.3,Bq/kg-fresh
2022/12/6,Crimson sea bream (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/12/6,Hairtail (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/12/6,Red sea bream (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/12/6,Common skete (muscle),Cs-137,,3.0,Bq/kg-fresh
2022/12/6,Roundnose flounder (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/12/6,Ridged-eye flounder (muscle),Cs-137,,2.9,Bq/kg-fresh
2022/12/6,Lepidotrigla microptena (muscle),Cs-137,,4.2,Bq/kg-fresh
2022/12/6,White croaker (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/12/6,Flatfish (muscle),Cs-137,,5.5,Bq/kg-fresh
2022/12/6,Crimson sea bream (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/12/6,Hairtail (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/12/6,Red sea bream (muscle),Cs-137,,4.3,Bq/kg-fresh
2022/11/10,Roundnose flounder (muscle),Cs-134,,2.9,Bq/kg-fresh
2022/11/10,Ridged-eye flounder (muscle),Cs-134,,4.0,Bq/kg-fresh
2022/11/10,Lepidotrigla microptena (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/11/10,White croaker (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/11/10,Crimson sea bream (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/11/10,John dory (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/11/10,Smooth dogfish (muscle),Cs-134,,4.6,Bq/kg-fresh
2022/11/10,Roundnose flounder (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/11/10,Ridged-eye flounder (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/11/10,Lepidotrigla microptena (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/11/10,White croaker (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/11/10,Crimson sea bream (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/11/10,John dory (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/11/10,Smooth dogfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/9/13,Roundnose flounder (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/9/13,Lepidotrigla microptena (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/9/13,Crimson sea bream (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/9/13,Jack mackerel (muscle),Cs-134,,3.2,Bq/kg-fresh
2022/9/13,Mirror dory (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/9/13,Roundnose flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/9/13,Lepidotrigla microptena (muscle),Cs-137,,4.1,Bq/kg-fresh
2022/9/13,Crimson sea bream (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/9/13,Jack mackerel (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/9/13,Mirror dory (muscle),Cs-137,,4.3,Bq/kg-fresh
2022/8/26,Common skete (muscle),Cs-134,,2.8,Bq/kg-fresh
2022/8/26,Littlemouth flounder (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/8/26,Roundnose flounder (muscle),Cs-134,,2.4,Bq/kg-fresh
2022/8/26,Lepidotrigla microptena (muscle),Cs-134,,4.4,Bq/kg-fresh
2022/8/26,Crimson sea bream (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/8/26,John dory (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/8/26,Hairtail (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/8/26,Red sea bream (muscle),Cs-134,,4.0,Bq/kg-fresh
2022/8/26,Searobin (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/8/26,Mirror dory (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/8/26,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/8/26,Littlemouth flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/8/26,Roundnose flounder (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/8/26,Lepidotrigla microptena (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/8/26,Crimson sea bream (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/8/26,John dory (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/8/26,Hairtail (muscle),Cs-137,,4.2,Bq/kg-fresh
2022/8/26,Red sea bream (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/8/26,Searobin (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/8/26,Mirror dory (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/8/5,Yellow goosefish (whole),Cs-134,,4.2,Bq/kg-fresh
2022/8/5,Common skete (muscle),Cs-134,,4.0,Bq/kg-fresh
2022/8/5,White croaker (muscle),Cs-134,,4.0,Bq/kg-fresh
2022/8/5,Crimson sea bream (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/8/5,John dory (muscle),Cs-134,,4.0,Bq/kg-fresh
2022/8/5,Red sea bream (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/8/5,Mirror dory (muscle),Cs-134,,4.3,Bq/kg-fresh
2022/8/5,Yellow goosefish (whole),Cs-137,,3.9,Bq/kg-fresh
2022/8/5,Common skete (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/8/5,White croaker (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/8/5,Crimson sea bream (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/8/5,John dory (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/8/5,Red sea bream (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/8/5,Mirror dory (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/6/21,Yellow goosefish (whole),Cs-134,,2.6,Bq/kg-fresh
2022/6/21,Common skete (muscle),Cs-134,,4.0,Bq/kg-fresh
2022/6/21,Microstomus achne (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/6/21,Littlemouth flounder (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/6/21,Marbled sole (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/6/21,Lepidotrigla microptena (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/6/21,Jack mackerel (muscle),Cs-134,,4.0,Bq/kg-fresh
2022/6/21,John dory (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/6/21,Yellow goosefish (whole),Cs-137,,3.7,Bq/kg-fresh
2022/6/21,Common skete (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/6/21,Microstomus achne (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/6/21,Littlemouth flounder (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/6/21,Marbled sole (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/6/21,Lepidotrigla microptena (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/6/21,Jack mackerel (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/6/21,John dory (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/5/24,Yellow goosefish (whole),Cs-134,,3.0,Bq/kg-fresh
2022/5/24,Pointhead flounder (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/5/24,Microstomus achne (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/5/24,Littlemouth flounder (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/5/24,Marbled sole (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/5/24,Lepidotrigla microptena (muscle),Cs-134,,4.6,Bq/kg-fresh
2022/5/24,Flatfish (muscle),Cs-134,,3.0,Bq/kg-fresh
2022/5/24,Chub mackerel (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/5/24,Yellow goosefish (whole),Cs-137,,4.0,Bq/kg-fresh
2022/5/24,Pointhead flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/5/24,Microstomus achne (muscle),Cs-137,4.1,,Bq/kg-fresh
2022/5/24,Littlemouth flounder (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/5/24,Marbled sole (muscle),Cs-137,,4.7,Bq/kg-fresh
2022/5/24,Lepidotrigla microptena (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/5/24,Flatfish (muscle),Cs-137,,2.6,Bq/kg-fresh
2022/5/24,Chub mackerel (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/5/17,Yellow goosefish (whole),Cs-134,,3.4,Bq/kg-fresh
2022/5/17,Pointhead flounder (muscle),Cs-134,,4.0,Bq/kg-fresh
2022/5/17,Microstomus achne (muscle),Cs-134,,2.9,Bq/kg-fresh
2022/5/17,Marbled sole (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/5/17,Willowy flounder (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/5/17,Lepidotrigla microptena (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/5/17,Yellow goosefish (whole),Cs-137,,4.0,Bq/kg-fresh
2022/5/17,Pointhead flounder (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/5/17,Microstomus achne (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/5/17,Marbled sole (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/5/17,Willowy flounder (muscle),Cs-137,,4.1,Bq/kg-fresh
2022/5/17,Lepidotrigla microptena (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/3/29,Yellow goosefish (whole),Cs-134,,3.0,Bq/kg-fresh
2022/3/29,Common skete (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/3/29,Pointhead flounder (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/3/29,Microstomus achne (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/3/29,Marbled sole (muscle),Cs-134,,3.0,Bq/kg-fresh
2022/3/29,Roundnose flounder (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/3/29,Lepidotrigla microptena (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/3/29,White croaker (muscle),Cs-134,,2.9,Bq/kg-fresh
2022/3/29,Flatfish (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/3/29,Yellow goosefish (whole),Cs-137,,4.1,Bq/kg-fresh
2022/3/29,Common skete (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/3/29,Pointhead flounder (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/3/29,Microstomus achne (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/3/29,Marbled sole (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/3/29,Roundnose flounder (muscle),Cs-137,,4.1,Bq/kg-fresh
2022/3/29,Lepidotrigla microptena (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/3/29,White croaker (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/3/29,Flatfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/2/8,Yellow goosefish (whole),Cs-134,,3.9,Bq/kg-fresh
2022/2/8,Microstomus achne (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/2/8,Marbled sole (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/2/8,Roundnose flounder (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/2/8,Ridged-eye flounder (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/2/8,Willowy flounder (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/2/8,Lepidotrigla microptena (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/2/8,Yellow goosefish (whole),Cs-137,,4.4,Bq/kg-fresh
2022/2/8,Microstomus achne (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/2/8,Marbled sole (muscle),Cs-137,,2.9,Bq/kg-fresh
2022/2/8,Roundnose flounder (muscle),Cs-137,,4.1,Bq/kg-fresh
2022/2/8,Ridged-eye flounder (muscle),Cs-137,,2.7,Bq/kg-fresh
2022/2/8,Willowy flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/2/8,Lepidotrigla microptena (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/1/25,Yellow goosefish (whole),Cs-134,,3.2,Bq/kg-fresh
2022/1/25,Common skete (muscle),Cs-134,,2.9,Bq/kg-fresh
2022/1/25,Microstomus achne (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/1/25,Roundnose flounder (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/1/25,Ridged-eye flounder (muscle),Cs-134,,4.3,Bq/kg-fresh
2022/1/25,Willowy flounder (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/1/25,Stone flounder (muscle),Cs-134,,3.0,Bq/kg-fresh
2022/1/25,Yellow goosefish (whole),Cs-137,,3.1,Bq/kg-fresh
2022/1/25,Common skete (muscle),Cs-137,,2.9,Bq/kg-fresh
2022/1/25,Microstomus achne (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/1/25,Roundnose flounder (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/1/25,Ridged-eye flounder (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/1/25,Willowy flounder (muscle),Cs-137,,4.4,Bq/kg-fresh
2022/1/25,Stone flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/12/21,Greenling (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/12/21,Yellow goosefish (whole),Cs-134,,2.9,Bq/kg-fresh
2021/12/21,Common skete (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/12/21,Sea bass (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/12/21,Microstomus achne (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/12/21,Littlemouth flounder (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/12/21,Marbled sole (muscle),Cs-134,,4.3,Bq/kg-fresh
2021/12/21,Roundnose flounder (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/12/21,Ridged-eye flounder (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/12/21,Willowy flounder (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/12/21,Lepidotrigla microptena (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/12/21,Flatfish (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/12/21,Flatfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/12/21,Takifugu snyderi (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/12/21,Greenling (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/12/21,Yellow goosefish (whole),Cs-137,,4.0,Bq/kg-fresh
2021/12/21,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/12/21,Sea bass (muscle),Cs-137,,4.2,Bq/kg-fresh
2021/12/21,Microstomus achne (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/12/21,Littlemouth flounder (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/12/21,Marbled sole (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/12/21,Roundnose flounder (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/12/21,Ridged-eye flounder (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/12/21,Willowy flounder (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/12/21,Lepidotrigla microptena (muscle),Cs-137,,4.2,Bq/kg-fresh
2021/12/21,Flatfish (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/12/21,Takifugu snyderi (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/11/16,Common skete (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/11/16,Littlemouth flounder (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/11/16,Marbled sole (muscle),Cs-134,,4.4,Bq/kg-fresh
2021/11/16,Roundnose flounder (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/11/16,Ridged-eye flounder (muscle),Cs-134,,4.3,Bq/kg-fresh
2021/11/16,Lepidotrigla microptena (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/11/16,Flatfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/11/16,Flatfish (muscle),Cs-134,,4.1,Bq/kg-fresh
2021/11/16,Crimson sea bream (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/11/16,John dory (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/11/16,Smooth dogfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/11/16,Red sea bream (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/11/16,Common skete (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/11/16,Littlemouth flounder (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/11/16,Marbled sole (muscle),Cs-137,,3.0,Bq/kg-fresh
2021/11/16,Roundnose flounder (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/11/16,Ridged-eye flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/11/16,Lepidotrigla microptena (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/11/16,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/11/16,Crimson sea bream (muscle),Cs-137,,4.3,Bq/kg-fresh
2021/11/16,John dory (muscle),Cs-137,,3.0,Bq/kg-fresh
2021/11/16,Smooth dogfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/11/16,Red sea bream (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/10/5,Common skete (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/10/5,Ridged-eye flounder (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/10/5,Lepidotrigla microptena (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/10/5,Crimson sea bream (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/10/5,John dory (muscle),Cs-134,,4.1,Bq/kg-fresh
2021/10/5,Takifugu snyderi (muscle),Cs-134,,2.9,Bq/kg-fresh
2021/10/5,Smooth dogfish (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/10/5,Red sea bream (muscle),Cs-134,,2.9,Bq/kg-fresh
2021/10/5,Searobin (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/10/5,Common skete (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/10/5,Ridged-eye flounder (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/10/5,Lepidotrigla microptena (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/10/5,Crimson sea bream (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/10/5,John dory (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/10/5,Takifugu snyderi (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/10/5,Smooth dogfish (muscle),Cs-137,,3.9,Bq/kg-fresh
