File Creation Date,2025-10-09
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2024/12/08,Ridged-eye flounder,Cs-137,,7.4,Bq/kg
2024/11/26,Takifugu snyderi,Cs-134,,9.6,Bq/kg
2024/11/26,Crimson sea bream,Cs-134,,8.0,Bq/kg
2024/11/26,Whitefin trevally,Cs-134,,9.9,Bq/kg
2024/11/26,Ridged-eye flounder,Cs-134,,8.3,Bq/kg
2024/11/26,Takifugu snyderi,Cs-137,,7.4,Bq/kg
2024/11/26,Crimson sea bream,Cs-137,,7.7,Bq/kg
2024/11/26,Whitefin trevally,Cs-137,,7.9,Bq/kg
2024/11/26,Ridged-eye flounder,Cs-137,,7.2,Bq/kg
2024/11/10,White croaker,Cs-134,,9.7,Bq/kg
2024/11/10,Microstomus achne,Cs-134,,11.0,Bq/kg
2024/11/10,Littlemouth flounder,Cs-134,,8.3,Bq/kg
2024/11/10,Roundnose flounder,Cs-134,,7.8,Bq/kg
2024/11/10,Whip stingray,Cs-134,,8.0,Bq/kg
2024/11/10,Striped jewfish,Cs-134,,7.9,Bq/kg
2024/11/10,White croaker,Cs-137,,6.5,Bq/kg
2024/11/10,Microstomus achne,Cs-137,,6.8,Bq/kg
2024/11/10,Littlemouth flounder,Cs-137,,7.7,Bq/kg
2024/11/10,Roundnose flounder,Cs-137,,8.0,Bq/kg
2024/11/10,Whip stingray,Cs-137,,7.4,Bq/kg
2024/11/10,Striped jewfish,Cs-137,,7.8,Bq/kg
2024/10/28,Hairtail,Cs-134,,8.3,Bq/kg
2024/10/28,Japanese parrot fish,Cs-134,,7.2,Bq/kg
2024/10/28,Red sea bream,Cs-134,,8.5,Bq/kg
2024/10/28,Hairtail,Cs-137,,7.3,Bq/kg
2024/10/28,Japanese parrot fish,Cs-137,,6.7,Bq/kg
2024/10/28,Red sea bream,Cs-137,,8.3,Bq/kg
2024/10/22,Greeneye,Cs-134,,9.8,Bq/kg
2024/10/22,Whitetongue jack,Cs-134,,9,Bq/kg
2024/10/22,Yellowfin seabream,Cs-134,,9,Bq/kg
2024/10/22,Short barbeled velvetchin,Cs-134,,8.9,Bq/kg
2024/10/22,Greeneye,Cs-137,,9,Bq/kg
2024/10/22,Whitetongue jack,Cs-137,,8.2,Bq/kg
2024/10/22,Yellowfin seabream,Cs-137,,7.3,Bq/kg
2024/10/22,Short barbeled velvetchin,Cs-137,,7.2,Bq/kg
2024/07/29,Olive flounder,Cs-134,,6.9,Bq/kg
2024/07/29,Olive flounder,Cs-137,,6.1,Bq/kg
2024/07/11,Takifugu snyderi,Cs-134,,10,Bq/kg
2024/07/11,Blue mackerel,Cs-134,,9.5,Bq/kg
2024/07/11,Japanese spanish mackerel,Cs-134,,7.9,Bq/kg
2024/07/11,Takifugu snyderi,Cs-137,,8.7,Bq/kg
2024/07/11,Blue mackerel,Cs-137,,7.9,Bq/kg
2024/07/11,Japanese spanish mackerel,Cs-137,,7,Bq/kg
2024/07/08,Anchovy,Cs-134,,7.9,Bq/kg
2024/07/08,Anchovy,Cs-137,,5,Bq/kg
2024/06/16,Brown hakeling,Cs-134,,9.2,Bq/kg
2024/06/16,Pacific barrelfish,Cs-134,,9.8,Bq/kg
2024/06/16,Scorpionfish,Cs-134,,9.3,Bq/kg
2024/06/16,Greeneye,Cs-134,,8.6,Bq/kg
2024/06/16,Mirror dory,Cs-134,,7.5,Bq/kg
2024/06/16,Littlemouth flounder,Cs-134,,5.8,Bq/kg
2024/06/16,Littlemouth flounder,Cs-134,,8.2,Bq/kg
2024/06/16,Willowy flounder,Cs-134,,8.4,Bq/kg
2024/06/16,Brown hakeling,Cs-137,,8,Bq/kg
2024/06/16,Pacific barrelfish,Cs-137,,8,Bq/kg
2024/06/16,Scorpionfish,Cs-137,,8.5,Bq/kg
2024/06/16,Greeneye,Cs-137,,7.6,Bq/kg
2024/06/16,Mirror dory,Cs-137,,6.3,Bq/kg
2024/06/16,Littlemouth flounder,Cs-137,,7.2,Bq/kg
2024/06/16,Littlemouth flounder,Cs-137,,7.3,Bq/kg
2024/06/16,Willowy flounder,Cs-137,,7.1,Bq/kg
2024/05/19,Microstomus achne,Cs-134,,7.7,Bq/kg
2024/05/19,Black rockfish,Cs-134,,6.9,Bq/kg
2024/05/19,Black rockfish,Cs-134,,7.8,Bq/kg
2024/05/19,Honnibe crocker,Cs-134,,7.2,Bq/kg
2024/05/19,Microstomus achne,Cs-137,,6.3,Bq/kg
2024/05/19,Black rockfish,Cs-137,,7.4,Bq/kg
2024/05/19,Black rockfish,Cs-137,,8.2,Bq/kg
2024/05/19,Honnibe crocker,Cs-137,,6.4,Bq/kg
2024/04/22,Stone flounder,Cs-134,,9,Bq/kg
2024/04/22,Stone flounder,Cs-137,,7.4,Bq/kg
2023/11/26,Microstomus achne,Cs-134,,9.6,Bq/kg-fresh
2023/11/26,Pacific cod,Cs-134,,8.7,Bq/kg-fresh
2023/11/26,Brown hakeling,Cs-134,,8,Bq/kg-fresh
2023/11/26,Rikuzen flounder,Cs-134,,8.1,Bq/kg-fresh
2023/11/26,Pacific barrelfish,Cs-134,,9.3,Bq/kg-fresh
2023/11/26,Scorpionfish,Cs-134,,10,Bq/kg-fresh
2023/11/26,Microstomus achne,Cs-137,,7.7,Bq/kg-fresh
2023/11/26,Pacific cod,Cs-137,,7.5,Bq/kg-fresh
2023/11/26,Brown hakeling,Cs-137,,8.2,Bq/kg-fresh
2023/11/26,Rikuzen flounder,Cs-137,,7.9,Bq/kg-fresh
2023/11/26,Pacific barrelfish,Cs-137,,6.7,Bq/kg-fresh
2023/11/26,Scorpionfish,Cs-137,,7.5,Bq/kg-fresh
2023/09/20,Pacific cod,Cs-134,,8.6,Bq/kg-fresh
2023/09/20,Rikuzen flounder,Cs-134,,7.4,Bq/kg-fresh
2023/09/20,Pacific barrelfish,Cs-134,,10,Bq/kg-fresh
2023/09/20,Scorpionfish,Cs-134,,8.9,Bq/kg-fresh
2023/09/20,Greeneye,Cs-134,,7.6,Bq/kg-fresh
2023/09/20,Greeneye,Cs-134,,7.6,Bq/kg-fresh
2023/09/20,Willowy flounder,Cs-134,,7.1,Bq/kg-fresh
2023/09/20,Blackthroat seaperch,Cs-134,,11,Bq/kg-fresh
2023/09/20,Blackthroat seaperch,Cs-134,,11,Bq/kg-fresh
2023/09/20,Sea raven,Cs-134,,7.2,Bq/kg-fresh
2023/09/20,Pacific cod,Cs-137,,7.7,Bq/kg-fresh
2023/09/20,Rikuzen flounder,Cs-137,,7.6,Bq/kg-fresh
2023/09/20,Pacific barrelfish,Cs-137,,7.1,Bq/kg-fresh
2023/09/20,Scorpionfish,Cs-137,,7.8,Bq/kg-fresh
2023/09/20,Greeneye,Cs-137,,8.3,Bq/kg-fresh
2023/09/20,Greeneye,Cs-137,,8.3,Bq/kg-fresh
2023/09/20,Willowy flounder,Cs-137,,9,Bq/kg-fresh
2023/09/20,Blackthroat seaperch,Cs-137,,6.9,Bq/kg-fresh
2023/09/20,Blackthroat seaperch,Cs-137,,6.9,Bq/kg-fresh
2023/09/20,Sea raven,Cs-137,,8.1,Bq/kg-fresh
2023/03/05,White croaker,Cs-134,,6.8,Bq/kg-fresh
2023/03/05,Conger eel,Cs-134,,9.5,Bq/kg-fresh
2023/03/05,Globefish,Cs-134,,7.7,Bq/kg-fresh
2023/03/05,White croaker,Cs-137,,8.2,Bq/kg-fresh
2023/03/05,Conger eel,Cs-137,,8,Bq/kg-fresh
2023/03/05,Globefish,Cs-137,,6.4,Bq/kg-fresh
2023/03/01,Sea bass,Cs-134,,6.7,Bq/kg-fresh
2023/03/01,Sea bass,Cs-134,,9.5,Bq/kg-fresh
2023/03/01,Sea bass,Cs-137,,7,Bq/kg-fresh
2023/03/01,Sea bass,Cs-137,,7.4,Bq/kg-fresh
2023/02/28,Conger eel,Cs-134,,7.9,Bq/kg-fresh
2023/02/28,Gnomefish,Cs-134,,8.9,Bq/kg-fresh
2023/02/28,Microstomus achne,Cs-134,,8,Bq/kg-fresh
2023/02/28,Blackfin flounder,Cs-134,,8.8,Bq/kg-fresh
2023/02/28,Pacific cod,Cs-134,,9.6,Bq/kg-fresh
2023/02/28,Conger eel,Cs-137,,5.3,Bq/kg-fresh
2023/02/28,Gnomefish,Cs-137,,8.6,Bq/kg-fresh
2023/02/28,Microstomus achne,Cs-137,,6.5,Bq/kg-fresh
2023/02/28,Blackfin flounder,Cs-137,,8.5,Bq/kg-fresh
2023/02/28,Pacific cod,Cs-137,,7.7,Bq/kg-fresh
2023/02/27,Sea bass,Cs-134,,8.3,Bq/kg-fresh
2023/02/27,Sea bass,Cs-137,,7.8,Bq/kg-fresh
2022/11/12,Common skate,Cs-134,,8.7,Bq/kg-fresh
2022/11/12,Takifugu snyderi,Cs-134,,9.4,Bq/kg-fresh
2022/11/12,Crimson sea bream,Cs-134,,8.6,Bq/kg-fresh
2022/11/12,Common skate,Cs-137,,6.5,Bq/kg-fresh
2022/11/12,Takifugu snyderi,Cs-137,,9,Bq/kg-fresh
2022/11/12,Crimson sea bream,Cs-137,,8.6,Bq/kg-fresh
2022/09/25,Mirror dory,Cs-134,,8.7,Bq/kg-fresh
2022/09/25,Littlemouth flounder,Cs-134,,5.9,Bq/kg-fresh
2022/09/25,Blue mackerel,Cs-134,,7.9,Bq/kg-fresh
2022/09/25,Redwing searobin,Cs-134,,8.3,Bq/kg-fresh
2022/09/25,Ridged-eye flounder,Cs-134,,9.1,Bq/kg-fresh
2022/09/25,Globefish,Cs-134,,9.3,Bq/kg-fresh
2022/09/25,Yellow goosefish,Cs-134,,9.2,Bq/kg-fresh
2022/09/25,Hairtail,Cs-134,,8.9,Bq/kg-fresh
2022/09/25,Jack mackerel,Cs-134,,7.6,Bq/kg-fresh
2022/09/25,Marbled sole,Cs-134,,11,Bq/kg-fresh
2022/09/25,John dory,Cs-134,,8.7,Bq/kg-fresh
2022/09/25,Roundnose flounder,Cs-134,,8.4,Bq/kg-fresh
2022/09/25,Mirror dory,Cs-137,,7.2,Bq/kg-fresh
2022/09/25,Littlemouth flounder,Cs-137,,7.6,Bq/kg-fresh
2022/09/25,Blue mackerel,Cs-137,,7.7,Bq/kg-fresh
2022/09/25,Redwing searobin,Cs-137,,6.5,Bq/kg-fresh
2022/09/25,Ridged-eye flounder,Cs-137,,8.5,Bq/kg-fresh
2022/09/25,Globefish,Cs-137,,6.8,Bq/kg-fresh
2022/09/25,Yellow goosefish,Cs-137,,7.4,Bq/kg-fresh
2022/09/25,Hairtail,Cs-137,,8.4,Bq/kg-fresh
2022/09/25,Jack mackerel,Cs-137,,6.6,Bq/kg-fresh
2022/09/25,Marbled sole,Cs-137,,8.2,Bq/kg-fresh
2022/09/25,John dory,Cs-137,,5.8,Bq/kg-fresh
2022/09/25,Roundnose flounder,Cs-137,,7.2,Bq/kg-fresh
2022/08/02,Rikuzen flounder,Cs-134,,8.3,Bq/kg-fresh
2022/08/02,Scorpionfish,Cs-134,,9.4,Bq/kg-fresh
2022/08/02,Rikuzen flounder,Cs-137,,7.1,Bq/kg-fresh
2022/08/02,Scorpionfish,Cs-137,,7.8,Bq/kg-fresh
2022/06/05,Pacific cod,Cs-134,,8.5,Bq/kg-fresh
2022/06/05,Brown hakeling,Cs-134,,9.3,Bq/kg-fresh
2022/06/05,Scorpionfish,Cs-134,,8.6,Bq/kg-fresh
2022/06/05,Greeneye,Cs-134,,7.1,Bq/kg-fresh
2022/06/05,Willowy flounder,Cs-134,,6.6,Bq/kg-fresh
2022/06/05,Pacific cod,Cs-137,,7.1,Bq/kg-fresh
2022/06/05,Brown hakeling,Cs-137,,8.3,Bq/kg-fresh
2022/06/05,Scorpionfish,Cs-137,,8.3,Bq/kg-fresh
2022/06/05,Greeneye,Cs-137,,7.6,Bq/kg-fresh
2022/06/05,Willowy flounder,Cs-137,,6.8,Bq/kg-fresh
2022/04/19,Blackfin flounder,Cs-134,,7.5,Bq/kg-fresh
2022/04/19,Brown hakeling,Cs-134,,7.7,Bq/kg-fresh
2022/04/19,Rikuzen flounder,Cs-134,,9.8,Bq/kg-fresh
2022/04/19,Roughsclae sole,Cs-134,,8.3,Bq/kg-fresh
2022/04/19,Alaska pollack,Cs-134,,11,Bq/kg-fresh
2022/04/19,Blackfin flounder,Cs-137,,7.4,Bq/kg-fresh
2022/04/19,Brown hakeling,Cs-137,,9.5,Bq/kg-fresh
2022/04/19,Rikuzen flounder,Cs-137,,8.7,Bq/kg-fresh
2022/04/19,Roughsclae sole,Cs-137,,7.2,Bq/kg-fresh
2022/04/19,Alaska pollack,Cs-137,,8.8,Bq/kg-fresh
2022/03/02,Black rockfish,Cs-134,,9,Bq/kg-fresh
2022/03/02,Black rockfish,Cs-134,,8.5,Bq/kg-fresh
2022/03/02,Black rockfish,Cs-137,,7.6,Bq/kg-fresh
2022/03/02,Black rockfish,Cs-137,,7,Bq/kg-fresh
2021/11/21,Conger eel,Cs-134,,8.4,Bq/kg-fresh
2021/11/21,Microstomus achne,Cs-134,,7.9,Bq/kg-fresh
2021/11/21,Brown hakeling,Cs-134,,9.1,Bq/kg-fresh
2021/11/21,Rikuzen flounder,Cs-134,,7.6,Bq/kg-fresh
2021/11/21,Scorpionfish,Cs-134,,7.3,Bq/kg-fresh
2021/11/21,Littlemouth flounder,Cs-134,,8.4,Bq/kg-fresh
2021/11/21,Willowy flounder,Cs-134,,8.3,Bq/kg-fresh
2021/11/21,Yellow goosefish,Cs-134,,10,Bq/kg-fresh
2021/11/21,Jack mackerel,Cs-134,,9.3,Bq/kg-fresh
2021/11/21,Conger eel,Cs-137,,8,Bq/kg-fresh
2021/11/21,Microstomus achne,Cs-137,,5.6,Bq/kg-fresh
2021/11/21,Brown hakeling,Cs-137,,8.7,Bq/kg-fresh
2021/11/21,Rikuzen flounder,Cs-137,,7.4,Bq/kg-fresh
2021/11/21,Scorpionfish,Cs-137,,6.5,Bq/kg-fresh
2021/11/21,Littlemouth flounder,Cs-137,,5.9,Bq/kg-fresh
2021/11/21,Willowy flounder,Cs-137,,6,Bq/kg-fresh
2021/11/21,Yellow goosefish,Cs-137,,7.7,Bq/kg-fresh
2021/11/21,Jack mackerel,Cs-137,,7.3,Bq/kg-fresh
2021/08/18,Honnibe crocker,Cs-134,,10,Bq/kg-fresh
2021/08/18,Flathead,Cs-134,,7.9,Bq/kg-fresh
2021/08/18,Honnibe crocker,Cs-137,,9.4,Bq/kg-fresh
2021/08/18,Flathead,Cs-137,,7.3,Bq/kg-fresh
2021/05/18,Yellow goosefish,Cs-134,,8.8,Bq/kg-fresh
2021/05/18,Greenling,Cs-134,,6.4,Bq/kg-fresh
2021/05/18,Blackthroat seaperch,Cs-134,,11,Bq/kg-fresh
2021/05/18,Yellow goosefish,Cs-137,,8,Bq/kg-fresh
2021/05/18,Greenling,Cs-137,,6.4,Bq/kg-fresh
2021/05/18,Blackthroat seaperch,Cs-137,,7.2,Bq/kg-fresh
