File Creation Date,2025-04-17
Sampling Location,Around 4km offshore of Kumagawa (T-S8) (Fish)

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2023/1/13,Flatfish (muscle),H-3:OBT,,0.042,Bq/kg-fresh
2022/12/22,Flatfish (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/12/22,Flatfish (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/12/22,Stone flounder (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/12/22,Searobin (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/12/22,Marbled sole (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/12/22,Japanese angel shark  (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/12/22,John dory (muscle),Cs-134,,3.0,Bq/kg-fresh
2022/12/22,Flatfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/12/22,Flatfish (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/12/22,Stone flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/12/22,Searobin (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/12/22,Marbled sole (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/12/22,Japanese angel shark  (muscle),Cs-137,,4.3,Bq/kg-fresh
2022/12/22,John dory (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/12/22,Flatfish (muscle),H-3:TFWT,0.068,,Bq/L
2022/12/22,Flatfish (muscle),H-3:TFWT,0.054,,Bq/kg-fresh
2022/12/22,Flatfish (muscle),H-3:OBT,,0.27,Bq/L
2022/12/22,Flatfish (muscle),H-3:OBT,,0.035,Bq/kg-fresh
2022/12/8,Lepidotrigla microptena (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/12/8,Flatfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/12/8,Flatfish (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/12/8,Stone flounder (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/12/8,Common skete (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/12/8,Searobin (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/12/8,Black rockfish (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/12/8,White croaker (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/12/8,Black sea bream (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/12/8,Drumfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/12/8,Lepidotrigla microptena (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/12/8,Flatfish (muscle),Cs-137,,2.8,Bq/kg-fresh
2022/12/8,Flatfish (muscle),Cs-137,,4.3,Bq/kg-fresh
2022/12/8,Stone flounder (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/12/8,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/12/8,Searobin (muscle),Cs-137,,2.7,Bq/kg-fresh
2022/12/8,Black rockfish (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/12/8,White croaker (muscle),Cs-137,,2.7,Bq/kg-fresh
2022/12/8,Black sea bream (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/12/8,Drumfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/12/8,Flatfish (muscle),H-3:TFWT,0.080,,Bq/L
2022/12/8,Flatfish (muscle),H-3:TFWT,0.064,,Bq/kg-fresh
2022/12/8,Flatfish (muscle),H-3:OBT,,0.28,Bq/L
2022/12/8,Flatfish (muscle),H-3:OBT,,0.036,Bq/kg-fresh
2022/10/4,Flatfish (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/10/4,Flatfish (muscle),Cs-134,,4.0,Bq/kg-fresh
2022/10/4,Common skete (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/10/4,Japanese angel shark  (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/10/4,Blue crab (whole),Cs-134,,2.8,Bq/kg-fresh
2022/10/4,Flatfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/10/4,Flatfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/10/4,Common skete (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/10/4,Japanese angel shark  (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/10/4,Blue crab (whole),Cs-137,,4.3,Bq/kg-fresh
2022/10/4,Flatfish (muscle),H-3:TFWT,0.074,,Bq/L
2022/10/4,Flatfish (muscle),H-3:TFWT,0.056,,Bq/kg-fresh
2022/10/4,Flatfish (muscle),H-3:OBT,,0.28,Bq/L
2022/10/4,Flatfish (muscle),H-3:OBT,,0.042,Bq/kg-fresh
2022/9/13,Flatfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/9/13,Flatfish (muscle),Cs-134,,4.7,Bq/kg-fresh
2022/9/13,Common skete (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/9/13,Searobin (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/9/13,Black rockfish (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/9/13,Blue crab (whole),Cs-134,,2.7,Bq/kg-fresh
2022/9/13,Red sea bream (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/9/13,Drumfish (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/9/13,Flatfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/9/13,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/9/13,Common skete (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/9/13,Searobin (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/9/13,Black rockfish (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/9/13,Blue crab (whole),Cs-137,,3.5,Bq/kg-fresh
2022/9/13,Red sea bream (muscle),Cs-137,,2.9,Bq/kg-fresh
2022/9/13,Drumfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/9/13,Flatfish (muscle),H-3:TFWT,0.086,,Bq/L
2022/9/13,Flatfish (muscle),H-3:TFWT,0.067,,Bq/kg-fresh
2022/9/13,Flatfish (muscle),H-3:OBT,,0.27,Bq/L
2022/9/13,Flatfish (muscle),H-3:OBT,,0.041,Bq/kg-fresh
2022/8/9,Lepidotrigla microptena (muscle),Cs-134,,3.2,Bq/kg-fresh
2022/8/9,Common skete (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/8/9,Searobin (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/8/9,Japanese angel shark  (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/8/9,Blue crab (whole),Cs-134,,3.7,Bq/kg-fresh
2022/8/9,Lepidotrigla microptena (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/8/9,Common skete (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/8/9,Searobin (muscle),Cs-137,,4.7,Bq/kg-fresh
2022/8/9,Japanese angel shark  (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/8/9,Blue crab (whole),Cs-137,,3.1,Bq/kg-fresh
2022/7/14,Lepidotrigla microptena (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/7/14,Flatfish (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/7/14,Common skete (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/7/14,Searobin (muscle),Cs-134,,2.9,Bq/kg-fresh
2022/7/14,Japanese angel shark  (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/7/14,Blue crab (whole),Cs-134,,3.8,Bq/kg-fresh
2022/7/14,Lepidotrigla microptena (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/7/14,Flatfish (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/7/14,Flatfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/7/14,Common skete (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/7/14,Searobin (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/7/14,Japanese angel shark  (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/7/14,Blue crab (whole),Cs-137,,3.7,Bq/kg-fresh
2022/7/14,Flatfish (muscle),H-3:TFWT,0.085,,Bq/L
2022/7/14,Flatfish (muscle),H-3:TFWT,0.066,,Bq/kg-fresh
2022/7/14,Flatfish (muscle),H-3:OBT,,0.28,Bq/L
2022/7/14,Flatfish (muscle),H-3:OBT,,0.042,Bq/kg-fresh
2022/6/28,Lepidotrigla microptena (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/6/28,Flatfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/6/28,Flatfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/6/28,Searobin (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/6/28,Stingray (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/6/28,Lepidotrigla microptena (muscle),Cs-137,3.8,,Bq/kg-fresh
2022/6/28,Flatfish (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/6/28,Flatfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/6/28,Searobin (muscle),Cs-137,,2.9,Bq/kg-fresh
2022/6/28,Stingray (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/6/28,Flatfish (muscle),H-3:TFWT,0.075,,Bq/L
2022/6/28,Flatfish (muscle),H-3:TFWT,0.057,,Bq/kg-fresh
2022/6/28,Flatfish (muscle),H-3:OBT,,0.27,Bq/L
2022/6/28,Flatfish (muscle),H-3:OBT,,0.041,Bq/kg-fresh
2022/5/10,Lepidotrigla microptena (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/5/10,Flatfish (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/5/10,Roundnose flounder (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/5/10,Yellow goosefish (whole),Cs-134,,3.7,Bq/kg-fresh
2022/5/10,Common skete (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/5/10,Blue crab (whole),Cs-134,,3.0,Bq/kg-fresh
2022/5/10,Spiny dogfish (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/5/10,Cloudy catshark (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/5/10,Lepidotrigla microptena (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/5/10,Flatfish (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/5/10,Flatfish (muscle),Cs-137,,4.2,Bq/kg-fresh
2022/5/10,Roundnose flounder (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/5/10,Yellow goosefish (whole),Cs-137,,3.7,Bq/kg-fresh
2022/5/10,Common skete (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/5/10,Blue crab (whole),Cs-137,,3.8,Bq/kg-fresh
2022/5/10,Spiny dogfish (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/5/10,Cloudy catshark (muscle),Cs-137,,4.1,Bq/kg-fresh
2022/5/10,Flatfish (muscle),H-3:TFWT,0.057,,Bq/L
2022/5/10,Flatfish (muscle),H-3:TFWT,0.044,,Bq/kg-fresh
2022/5/10,Flatfish (muscle),H-3:OBT,,0.27,Bq/L
2022/5/10,Flatfish (muscle),H-3:OBT,,0.043,Bq/kg-fresh
2022/3/16,Lepidotrigla microptena (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/3/16,Roundnose flounder (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/3/16,Common skete (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/3/16,Microstomus achne (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/3/16,Marbled sole (muscle),Cs-134,,2.8,Bq/kg-fresh
2022/3/16,Black rockfish (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/3/16,Pointhead flounder (muscle),Cs-134,,2.9,Bq/kg-fresh
2022/3/16,Lepidotrigla microptena (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/3/16,Roundnose flounder (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/3/16,Common skete (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/3/16,Microstomus achne (muscle),Cs-137,,3.0,Bq/kg-fresh
2022/3/16,Marbled sole (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/3/16,Black rockfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/3/16,Pointhead flounder (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/2/3,Flatfish (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/2/3,Common skete (muscle),Cs-134,,2.5,Bq/kg-fresh
2022/2/3,Marbled sole (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/2/3,Flatfish (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/2/3,Common skete (muscle),Cs-137,3.9,,Bq/kg-fresh
2022/2/3,Marbled sole (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/2/3,Flatfish (muscle),H-3:TFWT,0.083,,Bq/L
2022/2/3,Flatfish (muscle),H-3:TFWT,0.065,,Bq/kg-fresh
2022/2/3,Flatfish (muscle),H-3:OBT,,0.24,Bq/L
2022/2/3,Flatfish (muscle),H-3:OBT,,0.033,Bq/kg-fresh
2022/1/27,Flatfish (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/1/27,Roundnose flounder (muscle),Cs-134,,2.8,Bq/kg-fresh
2022/1/27,Common skete (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/1/27,Searobin (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/1/27,Marbled sole (muscle),Cs-134,,3.2,Bq/kg-fresh
2022/1/27,Flatfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/1/27,Roundnose flounder (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/1/27,Common skete (muscle),Cs-137,,4.3,Bq/kg-fresh
2022/1/27,Searobin (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/1/27,Marbled sole (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/1/27,Flatfish (muscle),H-3:TFWT,0.068,,Bq/L
2022/1/27,Flatfish (muscle),H-3:TFWT,0.054,,Bq/kg-fresh
2022/1/27,Flatfish (muscle),H-3:OBT,,0.23,Bq/L
2022/1/27,Flatfish (muscle),H-3:OBT,,0.031,Bq/kg-fresh
2021/12/24,Flatfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/12/24,Flatfish (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/12/24,Common skete (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/12/24,Japanese angel shark  (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/12/24,Tiger puffer (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/12/24,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/12/24,Flatfish (muscle),Cs-137,,4.4,Bq/kg-fresh
2021/12/24,Common skete (muscle),Cs-137,,2.8,Bq/kg-fresh
2021/12/24,Japanese angel shark  (muscle),Cs-137,36,,Bq/kg-fresh
2021/12/24,Tiger puffer (muscle),Cs-137,,4.3,Bq/kg-fresh
2021/12/24,Flatfish (muscle),H-3:TFWT,0.087,,Bq/L
2021/12/24,Flatfish (muscle),H-3:TFWT,0.069,,Bq/kg-fresh
2021/12/24,Flatfish (muscle),H-3:OBT,,0.25,Bq/L
2021/12/24,Flatfish (muscle),H-3:OBT,,0.034,Bq/kg-fresh
2021/11/25,Lepidotrigla microptena (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/11/25,Flatfish (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/11/25,Flatfish (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/11/25,Searobin (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/11/25,Lepidotrigla microptena (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/11/25,Flatfish (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/11/25,Flatfish (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/11/25,Searobin (muscle),Cs-137,,4.6,Bq/kg-fresh
2021/11/25,Flatfish (muscle),H-3:TFWT,0.085,,Bq/L
2021/11/25,Flatfish (muscle),H-3:TFWT,0.068,,Bq/kg-fresh
2021/11/25,Flatfish (muscle),H-3:OBT,,0.27,Bq/L
2021/11/25,Flatfish (muscle),H-3:OBT,,0.035,Bq/kg-fresh
2021/10/21,Flatfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/10/21,Common skete (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/10/21,Searobin (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/10/21,Japanese angel shark  (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/10/21,Blue crab (whole),Cs-134,,4.0,Bq/kg-fresh
2021/10/21,John dory (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/10/21,Stingray (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/10/21,Japanese eagle ray (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/10/21,Flatfish (muscle),Cs-137,,3.0,Bq/kg-fresh
2021/10/21,Flatfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/10/21,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/10/21,Searobin (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/10/21,Japanese angel shark  (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/10/21,Blue crab (whole),Cs-137,,3.9,Bq/kg-fresh
2021/10/21,John dory (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/10/21,Stingray (muscle),Cs-137,4.2,,Bq/kg-fresh
2021/10/21,Japanese eagle ray (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/10/21,Flatfish (muscle),H-3:TFWT,0.081,,Bq/L
2021/10/21,Flatfish (muscle),H-3:TFWT,0.064,,Bq/kg-fresh
2021/10/21,Flatfish (muscle),H-3:OBT,,0.27,Bq/L
2021/10/21,Flatfish (muscle),H-3:OBT,,0.037,Bq/kg-fresh
2021/9/15,Flatfish (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/9/15,Common skete (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/9/15,Searobin (muscle),Cs-134,,4.4,Bq/kg-fresh
2021/9/15,Flatfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/9/15,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/9/15,Searobin (muscle),Cs-137,,3.0,Bq/kg-fresh
2021/9/15,Flatfish (muscle),H-3:TFWT,0.070,,Bq/L
2021/9/15,Flatfish (muscle),H-3:TFWT,0.055,,Bq/kg-fresh
2021/9/15,Flatfish (muscle),H-3:OBT,,0.22,Bq/L
2021/9/15,Flatfish (muscle),H-3:OBT,,0.031,Bq/kg-fresh
2021/8/27,Common skete (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/8/27,Searobin (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/8/27,Japanese angel shark  (muscle),Cs-134,,4.3,Bq/kg-fresh
2021/8/27,Blue crab (whole),Cs-134,,3.6,Bq/kg-fresh
2021/8/27,Stingray (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/8/27,Common skete (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/8/27,Searobin (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/8/27,Japanese angel shark  (muscle),Cs-137,3.6,,Bq/kg-fresh
2021/8/27,Blue crab (whole),Cs-137,,3.2,Bq/kg-fresh
2021/8/27,Stingray (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/8/5,Flatfish (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/8/5,Searobin (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/8/5,Japanese angel shark  (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/8/5,Flatfish (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/8/5,Searobin (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/8/5,Japanese angel shark  (muscle),Cs-137,,4.3,Bq/kg-fresh
2021/8/5,Flatfish (muscle),H-3:TFWT,0.073,,Bq/L
2021/8/5,Flatfish (muscle),H-3:TFWT,0.055,,Bq/kg-fresh
2021/8/5,Flatfish (muscle),H-3:OBT,,0.22,Bq/L
2021/8/5,Flatfish (muscle),H-3:OBT,,0.037,Bq/kg-fresh
2021/6/25,Lepidotrigla microptena (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/6/25,Flatfish (muscle),Cs-134,,3.0,Bq/kg-fresh
2021/6/25,Flatfish (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/6/25,Roundnose flounder (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/6/25,Stone flounder (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/6/25,Common skete (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/6/25,Microstomus achne (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/6/25,Searobin (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/6/25,Chub mackerel (muscle),Cs-134,,2.8,Bq/kg-fresh
2021/6/25,Lepidotrigla microptena (muscle),Cs-137,,4.2,Bq/kg-fresh
2021/6/25,Flatfish (muscle),Cs-137,,2.9,Bq/kg-fresh
2021/6/25,Flatfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/6/25,Roundnose flounder (muscle),Cs-137,,4.1,Bq/kg-fresh
2021/6/25,Stone flounder (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/6/25,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/6/25,Microstomus achne (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/6/25,Searobin (muscle),Cs-137,,4.9,Bq/kg-fresh
2021/6/25,Chub mackerel (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/6/25,Flatfish (muscle),H-3:TFWT,0.085,,Bq/L
2021/6/25,Flatfish (muscle),H-3:TFWT,0.067,,Bq/kg-fresh
2021/6/25,Flatfish (muscle),H-3:OBT,,0.27,Bq/L
2021/6/25,Flatfish (muscle),H-3:OBT,,0.038,Bq/kg-fresh
2021/5/21,Flatfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/5/21,Roundnose flounder (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/5/21,Stone flounder (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/5/21,Common skete (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/5/21,Microstomus achne (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/5/21,Black rockfish (muscle),Cs-134,,4.1,Bq/kg-fresh
2021/5/21,Smooth dogfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/5/21,Flatfish (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/5/21,Roundnose flounder (muscle),Cs-137,,3.0,Bq/kg-fresh
2021/5/21,Stone flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/5/21,Common skete (muscle),Cs-137,,4.1,Bq/kg-fresh
2021/5/21,Microstomus achne (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/5/21,Black rockfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/5/21,Smooth dogfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/5/21,Flatfish (muscle),H-3:TFWT,0.059,,Bq/L
2021/5/21,Flatfish (muscle),H-3:TFWT,0.045,,Bq/kg-fresh
2021/5/21,Flatfish (muscle),H-3:OBT,,0.26,Bq/L
2021/5/21,Flatfish (muscle),H-3:OBT,,0.040,Bq/kg-fresh
2021/4/21,Lepidotrigla microptena (muscle),Cs-134,,4.1,Bq/kg-fresh
2021/4/21,Flatfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/4/21,Stone flounder (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/4/21,Yellow goosefish (whole),Cs-134,,4.0,Bq/kg-fresh
2021/4/21,Common skete (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/4/21,Microstomus achne (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/4/21,Searobin (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/4/21,Marbled sole (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/4/21,Lepidotrigla microptena (muscle),Cs-137,,2.8,Bq/kg-fresh
2021/4/21,Flatfish (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/4/21,Stone flounder (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/4/21,Yellow goosefish (whole),Cs-137,,3.8,Bq/kg-fresh
2021/4/21,Common skete (muscle),Cs-137,,4.1,Bq/kg-fresh
2021/4/21,Microstomus achne (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/4/21,Searobin (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/4/21,Marbled sole (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/4/21,Flatfish (muscle),H-3:TFWT,0.049,,Bq/L
2021/4/21,Flatfish (muscle),H-3:TFWT,0.038,,Bq/kg-fresh
2021/4/21,Flatfish (muscle),H-3:OBT,,0.27,Bq/L
2021/4/21,Flatfish (muscle),H-3:OBT,,0.041,Bq/kg-fresh
2021/3/17,Lepidotrigla microptena (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/3/17,Flatfish (muscle),Cs-134,,4.1,Bq/kg-fresh
2021/3/17,Littlemouth flounder (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/3/17,Roundnose flounder (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/3/17,Lepidotrigla microptena (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/3/17,Flatfish (muscle),Cs-137,,4.1,Bq/kg-fresh
2021/3/17,Littlemouth flounder (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/3/17,Roundnose flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/3/17,Flatfish (muscle),H-3:TFWT,0.083,,Bq/L
2021/3/17,Flatfish (muscle),H-3:TFWT,0.065,,Bq/kg-fresh
2021/3/17,Flatfish (muscle),H-3:OBT,,0.27,Bq/L
2021/3/17,Flatfish (muscle),H-3:OBT,,0.040,Bq/kg-fresh
2021/2/19,Flatfish (muscle),H-3:TFWT,0.052,,Bq/L
2021/2/19,Flatfish (muscle),H-3:TFWT,0.040,,Bq/kg-fresh
2021/2/19,Flatfish (muscle),H-3:OBT,,0.28,Bq/L
2021/2/19,Flatfish (muscle),H-3:OBT,,0.043,Bq/kg-fresh
2021/1/21,Flatfish (muscle),H-3:TFWT,0.079,,Bq/L
2021/1/21,Flatfish (muscle),H-3:TFWT,0.062,,Bq/kg-fresh
2021/1/21,Flatfish (muscle),H-3:OBT,,0.28,Bq/L
2021/1/21,Flatfish (muscle),H-3:OBT,,0.040,Bq/kg-fresh
